Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-195	FPMLKI_01150	97.78	100.00	990
allA | LE19-195	FPMLKI_02965	97.98	100.00	495
apcECpcD | LE19-195	FPMLKI_10075	98.52	100.00	879
argF | LE19-195	FPMLKI_16970	97.73	100.00	927
argG | LE19-195	FPMLKI_20955	97.43	100.00	1206
aroE | LE19-195	FPMLKI_12560	98.13	100.00	909
aroK | LE19-195	FPMLKI_06495	99.48	99.83	573
arsR | LE19-195	FPMLKI_01045	96.76	100.00	339
atpB | LE19-195	FPMLKI_00450	98.53	100.00	750
atpE | LE19-195	FPMLKI_00445	99.59	100.00	246
atpF | LE19-195	FPMLKI_00435	98.71	100.00	543
atpG | LE19-195	FPMLKI_00420	97.68	100.00	948
atpH | LE19-195	FPMLKI_00430	98.36	100.00	549
bioB | LE19-195	FPMLKI_01345	97.08	100.00	1095
bioY | LE19-195	FPMLKI_01350	97.70	100.00	651
btpA | LE19-195	FPMLKI_17765	97.65	94.72	852
cbbL | LE19-195	FPMLKI_00745	98.16	100.00	1416
cbiT | LE19-195	FPMLKI_11995	96.11	100.00	591
ccb1 | LE19-195	FPMLKI_20270	98.46	100.00	519
ccmK1~~~ccmK | LE19-195	FPMLKI_00765	97.95	100.00	342
ccmL | LE19-195	FPMLKI_00760	97.43	99.68	312
ccsB | LE19-195	FPMLKI_03420	97.57	100.00	987
cdsA | LE19-195	FPMLKI_11990	96.95	97.04	912
citT | LE19-195	FPMLKI_20180	96.17	100.00	1800
clpX | LE19-195	FPMLKI_06830	98.05	100.00	1335
coaD | LE19-195	FPMLKI_00510	95.99	100.00	474
cobC | LE19-195	FPMLKI_00930	97.38	100.00	1338
cobD | LE19-195	FPMLKI_02255	95.42	95.54	1098
cobQ | LE19-195	FPMLKI_22390	98.10	100.00	1476
cofG | LE19-195	FPMLKI_05125	96.62	100.00	888
cpcB | LE19-195	FPMLKI_10085	98.27	100.00	519
cpcT1 | LE19-195	FPMLKI_01200	96.58	100.00	585
cpsB | LE19-195	FPMLKI_04845	97.74	100.00	1062
crcB | LE19-195	FPMLKI_23275	94.87	100.00	390
csdA | LE19-195	FPMLKI_08565	95.97	100.00	1215
ctaA | LE19-195	FPMLKI_17710	97.24	99.23	912
cyoC | LE19-195	FPMLKI_17695	98.06	98.88	624
cysQ | LE19-195	FPMLKI_01405	97.15	100.00	876
dacB | LE19-195	FPMLKI_08680	96.05	99.89	888
ddl | LE19-195	FPMLKI_10060	98.39	100.00	1059
dndE | LE19-195	FPMLKI_12780	97.49	100.00	399
dusA | LE19-195	FPMLKI_14095	96.83	95.04	1029
elsH | LE19-195	FPMLKI_10320	96.68	100.00	783
eno | LE19-195	FPMLKI_03970	97.00	100.00	1299
fabB | LE19-195	FPMLKI_00680	97.74	98.22	1125
fabH | LE19-195	FPMLKI_16925	97.03	100.00	975
fabZ | LE19-195	FPMLKI_13675	96.88	100.00	480
fkpA | LE19-195	FPMLKI_17050	97.11	100.00	519
fmt | LE19-195	FPMLKI_08885	96.12	100.10	978
folB | LE19-195	FPMLKI_13585	96.08	100.00	357
folE | LE19-195	FPMLKI_04390	98.14	100.00	699
frr | LE19-195	FPMLKI_04445	98.00	100.00	549
galM | LE19-195	FPMLKI_11350	96.33	100.00	873
gcvT | LE19-195	FPMLKI_09875	97.74	99.91	1107
gdhA | LE19-195	FPMLKI_17860	96.60	97.96	1323
gloA | LE19-195	FPMLKI_10155	97.29	100.00	258
gloB | LE19-195	FPMLKI_01985	97.17	100.00	672
glpG | LE19-195	FPMLKI_13570	97.70	100.00	609
gph | LE19-195	FPMLKI_12240	97.27	100.00	696
group_10147 | LE19-195	FPMLKI_10735	95.94	100.00	468
group_10188 | LE19-195	FPMLKI_05385	96.83	100.00	663
group_1022 | LE19-195	FPMLKI_06575	98.53	100.00	204
group_10347 | LE19-195	FPMLKI_13590	96.09	100.00	921
