Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00390|LE19-12	EIDGHK_14205	95.88	100.00	243
GMBOIL_00455|LE19-12	EIDGHK_11375	98.30	100.00	822
GMBOIL_00460|LE19-12	EIDGHK_11380	98.50	100.00	867
GMBOIL_00500|LE19-12	EIDGHK_11385	97.92	100.00	1872
GMBOIL_00505|LE19-12	EIDGHK_11390	96.80	100.00	876
GMBOIL_05495|LE19-12	EIDGHK_14170	97.45	100.00	783
GMBOIL_06615|LE19-12	EIDGHK_02130	96.67	100.00	780
GMBOIL_06620|LE19-12	EIDGHK_02125	95.48	100.00	465
GMBOIL_10285|LE19-12	EIDGHK_14210	96.39	99.86	693
GMBOIL_11975|LE19-12	EIDGHK_14160	97.17	87.60	1089
GMBOIL_11980|LE19-12	EIDGHK_14165	97.91	100.00	2820
GMBOIL_17905|LE19-12	EIDGHK_14185	96.51	100.04	2781
GMBOIL_17910|LE19-12	EIDGHK_14190	98.04	100.00	1431
GMBOIL_17915|LE19-12	EIDGHK_14195	97.96	100.00	933
GMBOIL_17920|LE19-12	EIDGHK_14200	100.00	100.00	339
GMBOIL_18635|LE19-12	EIDGHK_10455	93.09	100.08	1215
GMBOIL_24545|LE19-12	EIDGHK_14175	98.14	100.00	537
GMBOIL_24550|LE19-12	EIDGHK_14180	94.87	100.12	837
GMBOIL_00470|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_00485|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_00490|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_05500|LE19-12	Unmatched	0.0	0.0	0
