Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00390|LE19-12	IOJBKL_02710	97.53	100.00	243
GMBOIL_00455|LE19-12	IOJBKL_05865	96.48	100.12	822
GMBOIL_00460|LE19-12	IOJBKL_05860	95.85	100.00	867
GMBOIL_00470|LE19-12	IOJBKL_05845	99.49	100.00	198
GMBOIL_00485|LE19-12	IOJBKL_05855	99.66	100.00	297
GMBOIL_00490|LE19-12	IOJBKL_05850	90.06	94.15	171
GMBOIL_00500|LE19-12	IOJBKL_05830	96.68	99.79	1872
GMBOIL_00505|LE19-12	IOJBKL_05825	96.69	100.00	876
GMBOIL_05495|LE19-12	IOJBKL_02760	97.45	100.00	783
GMBOIL_05500|LE19-12	IOJBKL_02765	92.39	100.00	381
GMBOIL_06615|LE19-12	IOJBKL_05880	97.18	100.00	780
GMBOIL_06620|LE19-12	IOJBKL_05870	94.84	100.00	465
GMBOIL_10285|LE19-12	IOJBKL_02705	94.52	100.00	693
GMBOIL_11975|LE19-12	IOJBKL_02775	96.23	87.60	1089
GMBOIL_11980|LE19-12	IOJBKL_02770	97.33	99.79	2820
GMBOIL_17905|LE19-12	IOJBKL_02745	96.91	100.04	2781
GMBOIL_17910|LE19-12	IOJBKL_02740	97.41	100.00	1431
GMBOIL_17915|LE19-12	IOJBKL_02735	98.18	100.00	933
GMBOIL_24545|LE19-12	IOJBKL_02755	97.95	100.00	537
GMBOIL_24550|LE19-12	IOJBKL_02750	95.35	100.12	837
GMBOIL_17920|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_18635|LE19-12	Unmatched	0.0	0.0	0
