Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00390|LE19-12	JAMHJB_13070	95.88	100.00	243
GMBOIL_00455|LE19-12	JAMHJB_18440	98.05	100.00	822
GMBOIL_00460|LE19-12	JAMHJB_18445	98.73	100.00	867
GMBOIL_00470|LE19-12	JAMHJB_18455	98.99	100.00	198
GMBOIL_00500|LE19-12	JAMHJB_18470	98.13	100.00	1872
GMBOIL_00505|LE19-12	JAMHJB_18475	96.35	100.00	876
GMBOIL_05495|LE19-12	JAMHJB_13105	97.45	100.00	783
GMBOIL_06615|LE19-12	JAMHJB_14475	97.56	100.00	780
GMBOIL_06620|LE19-12	JAMHJB_14480	95.48	100.00	465
GMBOIL_10285|LE19-12	JAMHJB_13065	96.24	99.86	693
GMBOIL_11975|LE19-12	JAMHJB_13115	96.96	87.60	1089
GMBOIL_11980|LE19-12	JAMHJB_13110	98.26	100.00	2820
GMBOIL_17905|LE19-12	JAMHJB_13090	96.41	100.04	2781
GMBOIL_17910|LE19-12	JAMHJB_13085	98.11	100.00	1431
GMBOIL_17915|LE19-12	JAMHJB_13080	97.96	100.00	933
GMBOIL_17920|LE19-12	JAMHJB_13075	100.00	100.00	339
GMBOIL_24545|LE19-12	JAMHJB_13100	98.14	100.00	537
GMBOIL_24550|LE19-12	JAMHJB_13095	94.99	100.12	837
GMBOIL_00485|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_00490|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_05500|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_18635|LE19-12	Unmatched	0.0	0.0	0
