Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_14595|LE19-195	FKFHLE_05525	99.31	100.00	291
BHKFFO_14600|LE19-195	FKFHLE_05520	98.33	100.00	420
BHKFFO_14605|LE19-195	FKFHLE_05515	97.53	100.00	849
BHKFFO_14610|LE19-195	FKFHLE_05510	98.08	100.00	468
BHKFFO_14615|LE19-195	FKFHLE_05505	98.75	100.00	798
BHKFFO_14620|LE19-195	FKFHLE_05500	99.21	100.00	756
BHKFFO_14625|LE19-195	FKFHLE_05495	98.01	97.60	1956
BHKFFO_14630|LE19-195	FKFHLE_05490	97.22	100.00	396
BHKFFO_14635|LE19-195	FKFHLE_02885	96.17	99.70	996
BHKFFO_14640|LE19-195	FKFHLE_02880	98.38	88.63	906
BHKFFO_14645|LE19-195	FKFHLE_02875	96.91	100.00	291
BHKFFO_14655|LE19-195	FKFHLE_02865	94.37	100.00	213
BHKFFO_14650|LE19-195	Unmatched	0.0	0.0	0
