Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_14595|LE19-195	IHLHBL_07880	98.97	100.00	291
BHKFFO_14600|LE19-195	IHLHBL_07875	98.57	100.00	420
BHKFFO_14605|LE19-195	IHLHBL_07870	98.35	100.00	849
BHKFFO_14610|LE19-195	IHLHBL_07865	98.29	100.00	468
BHKFFO_14615|LE19-195	IHLHBL_12135	98.75	100.00	798
BHKFFO_14620|LE19-195	IHLHBL_12140	98.68	100.00	756
BHKFFO_14625|LE19-195	IHLHBL_12145	98.64	97.60	1956
BHKFFO_14630|LE19-195	IHLHBL_12150	97.22	100.00	396
BHKFFO_14635|LE19-195	IHLHBL_12160	98.29	100.00	996
BHKFFO_14640|LE19-195	IHLHBL_07550	97.79	100.00	906
BHKFFO_14645|LE19-195	IHLHBL_07555	98.28	100.00	291
BHKFFO_14655|LE19-195	IHLHBL_07565	93.90	100.00	213
BHKFFO_14650|LE19-195	Unmatched	0.0	0.0	0
