Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_14595|LE19-195	IOJBKL_01890	97.25	100.00	291
BHKFFO_14600|LE19-195	IOJBKL_01895	99.05	100.00	420
BHKFFO_14605|LE19-195	IOJBKL_01900	98.47	100.00	849
BHKFFO_14610|LE19-195	IOJBKL_01905	97.65	100.00	468
BHKFFO_14615|LE19-195	IOJBKL_01910	98.62	100.00	798
BHKFFO_14620|LE19-195	IOJBKL_01915	99.21	100.00	756
BHKFFO_14625|LE19-195	IOJBKL_14355	98.43	97.60	1956
BHKFFO_14630|LE19-195	IOJBKL_14350	97.73	100.00	396
BHKFFO_14635|LE19-195	IOJBKL_14345	96.99	100.00	996
BHKFFO_14640|LE19-195	IOJBKL_14340	99.12	100.00	906
BHKFFO_14645|LE19-195	IOJBKL_14335	98.97	100.00	291
BHKFFO_14655|LE19-195	IOJBKL_14325	94.84	100.00	213
BHKFFO_14650|LE19-195	Unmatched	0.0	0.0	0
