Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_14595|LE19-195	GMBOIL_21745	98.62	99.66	291
BHKFFO_14600|LE19-195	GMBOIL_21740	98.57	100.00	420
BHKFFO_14605|LE19-195	GMBOIL_21735	97.17	100.00	849
BHKFFO_14610|LE19-195	GMBOIL_21730	98.93	100.00	468
BHKFFO_14615|LE19-195	GMBOIL_21725	98.87	100.00	798
BHKFFO_14620|LE19-195	GMBOIL_21720	98.68	100.00	756
BHKFFO_14625|LE19-195	GMBOIL_21715	97.80	99.74	1956
BHKFFO_14630|LE19-195	GMBOIL_21710	97.22	100.00	396
BHKFFO_14635|LE19-195	GMBOIL_21705	97.28	99.70	996
BHKFFO_14640|LE19-195	GMBOIL_21700	97.35	100.00	906
BHKFFO_14645|LE19-195	GMBOIL_21695	97.94	100.00	291
BHKFFO_14655|LE19-195	GMBOIL_21685	96.24	100.00	213
BHKFFO_14650|LE19-195	Unmatched	0.0	0.0	0
