Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_14595|LE19-195	EIDGHK_14485	96.90	99.66	291
BHKFFO_14600|LE19-195	EIDGHK_14490	97.62	100.00	420
BHKFFO_14605|LE19-195	EIDGHK_14495	95.88	100.00	849
BHKFFO_14610|LE19-195	EIDGHK_14500	96.58	100.00	468
BHKFFO_14615|LE19-195	EIDGHK_14505	99.12	100.00	798
BHKFFO_14620|LE19-195	EIDGHK_14510	98.81	100.00	756
BHKFFO_14625|LE19-195	EIDGHK_14515	98.10	99.74	1956
BHKFFO_14635|LE19-195	EIDGHK_12480	96.98	99.90	996
BHKFFO_14640|LE19-195	EIDGHK_12475	96.91	100.00	906
BHKFFO_14645|LE19-195	EIDGHK_12470	98.97	100.00	291
BHKFFO_14655|LE19-195	EIDGHK_12460	95.31	100.00	213
BHKFFO_14630|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_14650|LE19-195	Unmatched	0.0	0.0	0
