Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_03865|LE19-84	FKFHLE_03480	97.81	100.00	639
FMDALA_03870|LE19-84	FKFHLE_03485	97.88	100.00	753
FMDALA_20520|LE19-84	FKFHLE_03490	97.76	100.00	1116
FMDALA_20525|LE19-84	FKFHLE_03495	98.17	100.00	657
FMDALA_20530|LE19-84	FKFHLE_03500	97.69	100.00	519
FMDALA_20535|LE19-84	FKFHLE_03505	99.32	99.66	294
FMDALA_20540|LE19-84	FKFHLE_03510	98.12	100.00	639
FMDALA_05510|LE19-84	Unmatched	0.0	0.0	0
FMDALA_05515|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10430|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10435|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10440|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10445|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10450|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10455|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10460|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10465|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10470|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10475|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10480|LE19-84	Unmatched	0.0	0.0	0
