Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_03865|LE19-84	EIBFDN_19705	97.34	100.00	639
FMDALA_03870|LE19-84	EIBFDN_19710	97.08	100.00	753
FMDALA_05510|LE19-84	EIBFDN_04040	87.10	97.66	897
FMDALA_05515|LE19-84	EIBFDN_24655	93.36	97.11	450
FMDALA_10440|LE19-84	EIBFDN_19700	94.64	100.00	261
FMDALA_10445|LE19-84	EIBFDN_15550	89.95	100.00	567
FMDALA_10450|LE19-84	EIBFDN_19685	94.13	100.00	579
FMDALA_10455|LE19-84	EIBFDN_19680	92.06	100.15	654
FMDALA_10480|LE19-84	EIBFDN_04020	85.25	98.28	1566
FMDALA_20520|LE19-84	EIBFDN_19715	97.58	100.00	1116
FMDALA_20525|LE19-84	EIBFDN_20390	98.33	100.00	657
FMDALA_20530|LE19-84	EIBFDN_20385	96.92	100.00	519
FMDALA_20535|LE19-84	EIBFDN_20380	99.66	100.00	294
FMDALA_20540|LE19-84	EIBFDN_20375	97.49	99.84	639
FMDALA_10430|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10435|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10460|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10465|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10470|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10475|LE19-84	Unmatched	0.0	0.0	0
