Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_19745|LE19-12	ALDGEK_05370	98.21	100.0	669
LE17-10A	GMBOIL_19750|LE19-12	ALDGEK_05375	98.34	100.0	483
LE17-10A	GMBOIL_19755|LE19-12	ALDGEK_05380	97.16	100.0	810
LE17-10A	GMBOIL_19760|LE19-12	ALDGEK_05385	95.11	100.0	225
LE17-10A	GMBOIL_19765|LE19-12	ALDGEK_05390	98.42	100.0	1641
LE17-10A	GMBOIL_19775|LE19-12	ALDGEK_05395	95.63	100.0	366
LE17-10A	GMBOIL_21685|LE19-12	ALDGEK_06750	96.71	100.0	213
LE17-10A	GMBOIL_21695|LE19-12	ALDGEK_06760	97.25	100.0	291
LE17-10A	GMBOIL_21700|LE19-12	ALDGEK_06765	96.58	100.0	906
LE17-10A	GMBOIL_21705|LE19-12	ALDGEK_06770	97.38	98.22	1011
LE17-10A	GMBOIL_21710|LE19-12	ALDGEK_06775	97.73	100.0	396
LE17-10A	GMBOIL_21715|LE19-12	ALDGEK_06780	98.11	91.25	2091
LE17-10A	GMBOIL_21720|LE19-12	ALDGEK_06785	98.54	100.0	756
LE17-10A	GMBOIL_21725|LE19-12	ALDGEK_06790	99.87	100.0	798
LE17-10A	GMBOIL_21730|LE19-12	ALDGEK_06795	98.08	100.0	468
LE17-10A	GMBOIL_21735|LE19-12	ALDGEK_06800	97.88	100.0	849
LE17-10A	GMBOIL_21740|LE19-12	ALDGEK_06805	97.86	85.89	489
LE17-10A	GMBOIL_21745|LE19-12	ALDGEK_06810	98.26	96.0	300
LE17-10A	GMBOIL_21750|LE19-12	ALDGEK_06820	96.99	100.0	1161
LE17-10A	GMBOIL_21755|LE19-12	ALDGEK_06825	96.77	100.0	1239
LE17-10A	GMBOIL_21760|LE19-12	ALDGEK_06830	95.9	100.0	390
LE17-10A	GMBOIL_19740|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_19770|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_21690|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_19745|LE19-12	EIDGHK_17080	98.36	100.0	669
LE17-20C	GMBOIL_19750|LE19-12	EIDGHK_17085	97.72	100.0	483
LE17-20C	GMBOIL_19755|LE19-12	EIDGHK_17090	97.04	100.0	810
LE17-20C	GMBOIL_19760|LE19-12	EIDGHK_17095	96.0	100.0	225
LE17-20C	GMBOIL_19765|LE19-12	EIDGHK_12810	92.85	98.05	1641
LE17-20C	GMBOIL_19775|LE19-12	EIDGHK_12825	90.44	100.0	366
LE17-20C	GMBOIL_21685|LE19-12	EIDGHK_12460	95.31	100.0	213
LE17-20C	GMBOIL_21690|LE19-12	EIDGHK_12465	94.12	100.29	678
LE17-20C	GMBOIL_21695|LE19-12	EIDGHK_12470	97.94	100.0	291
LE17-20C	GMBOIL_21700|LE19-12	EIDGHK_12475	95.47	100.0	906
LE17-20C	GMBOIL_21705|LE19-12	EIDGHK_12480	97.68	98.22	1011
LE17-20C	GMBOIL_21715|LE19-12	EIDGHK_14515	98.04	100.0	2091
LE17-20C	GMBOIL_21720|LE19-12	EIDGHK_14510	98.02	100.0	756
LE17-20C	GMBOIL_21725|LE19-12	EIDGHK_14505	99.5	100.0	798
LE17-20C	GMBOIL_21730|LE19-12	EIDGHK_14500	96.58	100.0	468
LE17-20C	GMBOIL_21735|LE19-12	EIDGHK_14495	95.64	100.0	849
LE17-20C	GMBOIL_21740|LE19-12	EIDGHK_14490	98.33	85.89	489
LE17-20C	GMBOIL_21745|LE19-12	EIDGHK_14485	97.0	100.0	300
LE17-20C	GMBOIL_21750|LE19-12	EIDGHK_14480	97.85	100.0	1161
LE17-20C	GMBOIL_21755|LE19-12	EIDGHK_14475	98.22	100.0	1239
LE17-20C	GMBOIL_21760|LE19-12	EIDGHK_14470	98.72	100.0	390
LE17-20C	GMBOIL_19740|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_19770|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_21710|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_19745|LE19-12	HENFNN_15090	99.7	100.0	669
LE18-22	GMBOIL_19750|LE19-12	HENFNN_15085	98.55	100.0	483
LE18-22	GMBOIL_19755|LE19-12	HENFNN_15080	97.78	100.0	810
LE18-22	GMBOIL_19760|LE19-12	HENFNN_15075	97.78	100.0	225
LE18-22	GMBOIL_19765|LE19-12	HENFNN_17005	92.81	100.0	1641
LE18-22	GMBOIL_19775|LE19-12	HENFNN_17020	93.44	100.0	366
LE18-22	GMBOIL_21685|LE19-12	HENFNN_05175	95.31	100.0	213
LE18-22	GMBOIL_21695|LE19-12	HENFNN_05185	97.59	100.0	291
LE18-22	GMBOIL_21700|LE19-12	HENFNN_05190	97.46	100.0	906
LE18-22	GMBOIL_21705|LE19-12	HENFNN_00120	97.68	98.22	1011
LE18-22	GMBOIL_21710|LE19-12	HENFNN_00115	97.47	100.0	396
LE18-22	GMBOIL_21715|LE19-12	HENFNN_00110	98.0	93.3	2091
LE18-22	GMBOIL_21720|LE19-12	HENFNN_00105	98.41	100.0	756
LE18-22	GMBOIL_21725|LE19-12	HENFNN_00100	98.87	100.0	798
LE18-22	GMBOIL_21730|LE19-12	HENFNN_00095	97.86	100.0	468
LE18-22	GMBOIL_21735|LE19-12	HENFNN_00090	97.88	100.0	849
LE18-22	GMBOIL_21740|LE19-12	HENFNN_00085	98.33	85.89	489
LE18-22	GMBOIL_21745|LE19-12	HENFNN_00080	98.97	96.67	300
LE18-22	GMBOIL_21750|LE19-12	HENFNN_25180	97.93	100.0	1161
LE18-22	GMBOIL_21755|LE19-12	HENFNN_25175	97.18	100.0	1239
LE18-22	GMBOIL_21760|LE19-12	HENFNN_25170	94.87	100.0	390
LE18-22	GMBOIL_19740|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_19770|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_21690|LE19-12	Unmatched	0.0	0.0	0
LE19-10	GMBOIL_19740|LE19-12	PGKGJD_23795	98.95	100.0	1530
LE19-10	GMBOIL_19745|LE19-12	PGKGJD_23790	98.51	100.0	669
LE19-10	GMBOIL_19750|LE19-12	PGKGJD_23785	97.31	100.0	483
LE19-10	GMBOIL_19755|LE19-12	PGKGJD_23780	96.42	100.0	810
LE19-10	GMBOIL_19760|LE19-12	PGKGJD_23775	94.22	100.0	225
LE19-10	GMBOIL_19765|LE19-12	PGKGJD_23765	91.29	100.06	1641
LE19-10	GMBOIL_19775|LE19-12	PGKGJD_23745	92.62	100.0	366
LE19-10	GMBOIL_21685|LE19-12	PGKGJD_14895	92.96	100.0	213
LE19-10	GMBOIL_21690|LE19-12	PGKGJD_14890	93.26	100.59	678
LE19-10	GMBOIL_21695|LE19-12	PGKGJD_14885	96.56	100.0	291
LE19-10	GMBOIL_21700|LE19-12	PGKGJD_14880	96.36	100.0	906
LE19-10	GMBOIL_21705|LE19-12	PGKGJD_17370	97.99	98.22	1011
LE19-10	GMBOIL_21710|LE19-12	PGKGJD_17380	98.48	100.0	396
LE19-10	GMBOIL_21715|LE19-12	PGKGJD_17385	98.32	91.3	2091
LE19-10	GMBOIL_21720|LE19-12	PGKGJD_17390	98.41	100.0	756
LE19-10	GMBOIL_21725|LE19-12	PGKGJD_17395	98.62	100.0	798
LE19-10	GMBOIL_21730|LE19-12	PGKGJD_18550	98.08	100.0	468
LE19-10	GMBOIL_21735|LE19-12	PGKGJD_18545	98.12	100.0	849
LE19-10	GMBOIL_21740|LE19-12	PGKGJD_18540	98.36	100.0	489
LE19-10	GMBOIL_21745|LE19-12	PGKGJD_18535	98.97	96.67	300
LE19-10	GMBOIL_21750|LE19-12	PGKGJD_21400	97.16	100.0	1161
LE19-10	GMBOIL_21755|LE19-12	PGKGJD_17565	96.85	100.0	1239
LE19-10	GMBOIL_21760|LE19-12	PGKGJD_17570	96.67	100.0	390
LE19-10	GMBOIL_19770|LE19-12	Unmatched	0.0	0.0	0
