Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_19745|LE19-12	JAMHJB_07905	98.36	100.00	669
GMBOIL_19750|LE19-12	JAMHJB_07900	97.93	100.00	483
GMBOIL_19755|LE19-12	JAMHJB_07895	97.04	100.00	810
GMBOIL_19760|LE19-12	JAMHJB_07890	96.00	100.00	225
GMBOIL_19765|LE19-12	JAMHJB_07880	92.85	98.05	1641
GMBOIL_19775|LE19-12	JAMHJB_07865	90.44	100.00	366
GMBOIL_21685|LE19-12	JAMHJB_05700	95.31	100.00	213
GMBOIL_21695|LE19-12	JAMHJB_05710	97.94	100.00	291
GMBOIL_21700|LE19-12	JAMHJB_05715	95.47	100.00	906
GMBOIL_21705|LE19-12	JAMHJB_05720	97.68	98.22	1011
GMBOIL_21715|LE19-12	JAMHJB_09025	98.13	100.00	2091
GMBOIL_21720|LE19-12	JAMHJB_09020	98.02	100.00	756
GMBOIL_21725|LE19-12	JAMHJB_09015	99.25	100.00	798
GMBOIL_21730|LE19-12	JAMHJB_09010	96.58	100.00	468
GMBOIL_21735|LE19-12	JAMHJB_09005	95.17	100.00	849
GMBOIL_21740|LE19-12	JAMHJB_09000	96.90	85.89	489
GMBOIL_21745|LE19-12	JAMHJB_08995	97.92	96.00	300
GMBOIL_21750|LE19-12	JAMHJB_08990	97.59	100.00	1161
GMBOIL_21755|LE19-12	JAMHJB_08985	97.74	100.00	1239
GMBOIL_21760|LE19-12	JAMHJB_08980	96.41	100.00	390
GMBOIL_19740|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19770|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_21690|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_21710|LE19-12	Unmatched	0.0	0.0	0
