Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_19745|LE19-12	JGHBBJ_03815	98.36	100.00	669
GMBOIL_19750|LE19-12	JGHBBJ_03820	98.55	100.00	483
GMBOIL_19755|LE19-12	JGHBBJ_03825	96.91	100.00	810
GMBOIL_19760|LE19-12	JGHBBJ_03835	95.56	100.00	225
GMBOIL_19765|LE19-12	JGHBBJ_04260	97.87	100.06	1641
GMBOIL_19775|LE19-12	JGHBBJ_04265	95.08	100.00	366
GMBOIL_21685|LE19-12	JGHBBJ_14765	94.84	100.00	213
GMBOIL_21695|LE19-12	JGHBBJ_14775	96.91	100.00	291
GMBOIL_21705|LE19-12	JGHBBJ_14780	97.38	98.12	1011
GMBOIL_21710|LE19-12	JGHBBJ_01625	96.21	100.00	396
GMBOIL_21715|LE19-12	JGHBBJ_01620	98.38	91.25	2091
GMBOIL_21720|LE19-12	JGHBBJ_01615	98.54	100.00	756
GMBOIL_21725|LE19-12	JGHBBJ_01610	98.75	100.00	798
GMBOIL_21730|LE19-12	JGHBBJ_01605	98.29	100.00	468
GMBOIL_21735|LE19-12	JGHBBJ_01600	98.12	100.00	849
GMBOIL_21740|LE19-12	JGHBBJ_01595	98.10	85.89	489
GMBOIL_21745|LE19-12	JGHBBJ_01590	98.28	96.67	300
GMBOIL_21750|LE19-12	JGHBBJ_01580	97.67	100.00	1161
GMBOIL_21755|LE19-12	JGHBBJ_01575	96.69	100.00	1239
GMBOIL_21760|LE19-12	JGHBBJ_07785	96.41	100.00	390
GMBOIL_19740|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19770|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_21690|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_21700|LE19-12	Unmatched	0.0	0.0	0
