Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_07875|LE19-12	IOJBKL_08860	98.40	100.00	810
GMBOIL_07880|LE19-12	IOJBKL_08865	96.80	100.06	1749
GMBOIL_07885|LE19-12	IOJBKL_08870	97.92	100.00	771
GMBOIL_07890|LE19-12	IOJBKL_08875	97.12	100.00	1911
GMBOIL_16695|LE19-12	IOJBKL_08840	98.05	100.00	1335
GMBOIL_16700|LE19-12	IOJBKL_08845	97.35	100.00	378
GMBOIL_20695|LE19-12	IOJBKL_15975	96.21	100.00	951
GMBOIL_20700|LE19-12	IOJBKL_15980	96.45	100.00	732
GMBOIL_23650|LE19-12	IOJBKL_08850	95.47	100.00	1392
GMBOIL_17540|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_17555|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_17560|LE19-12	Unmatched	0.0	0.0	0
