Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_08625|LE19-195	ALDGEK_13935	97.25	100.0	582
LE17-10A	BHKFFO_08630|LE19-195	ALDGEK_13930	94.46	100.0	813
LE17-10A	BHKFFO_08640|LE19-195	ALDGEK_08680	96.99	100.0	897
LE17-10A	BHKFFO_08645|LE19-195	ALDGEK_08685	96.2	100.0	1578
LE17-10A	BHKFFO_06830|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08625|LE19-195	EIDGHK_02990	96.05	100.0	582
LE17-20C	BHKFFO_08630|LE19-195	EIDGHK_02985	95.69	100.0	813
LE17-20C	BHKFFO_08640|LE19-195	EIDGHK_00735	97.88	100.0	897
LE17-20C	BHKFFO_08645|LE19-195	EIDGHK_00730	97.85	100.0	1578
LE17-20C	BHKFFO_06830|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_06830|LE19-195	HENFNN_08345	97.33	100.0	150
LE18-22	BHKFFO_08625|LE19-195	HENFNN_25085	99.66	100.0	582
LE18-22	BHKFFO_08630|LE19-195	HENFNN_25080	98.89	100.0	813
LE18-22	BHKFFO_08640|LE19-195	HENFNN_07255	98.89	100.0	897
LE18-22	BHKFFO_08645|LE19-195	HENFNN_06460	98.73	100.0	1578
LE19-10	BHKFFO_06830|LE19-195	PGKGJD_20695	94.67	100.0	150
LE19-10	BHKFFO_08625|LE19-195	PGKGJD_22460	99.48	98.8	582
LE19-10	BHKFFO_08640|LE19-195	PGKGJD_12270	97.1	99.89	897
LE19-10	BHKFFO_08645|LE19-195	PGKGJD_12275	98.35	100.0	1578
LE19-10	BHKFFO_08630|LE19-195	Unmatched	0.0	0.0	0
LE19-114	BHKFFO_08625|LE19-195	OCDKLD_03790	97.25	100.0	582
LE19-114	BHKFFO_08630|LE19-195	OCDKLD_03795	94.96	100.0	813
LE19-114	BHKFFO_08640|LE19-195	OCDKLD_15565	96.88	100.0	897
LE19-114	BHKFFO_08645|LE19-195	OCDKLD_15560	96.51	100.0	1578
LE19-114	BHKFFO_06830|LE19-195	Unmatched	0.0	0.0	0
LE19-12	BHKFFO_08625|LE19-195	GMBOIL_09165	95.36	100.0	582
LE19-12	BHKFFO_08630|LE19-195	GMBOIL_09170	94.46	100.0	813
LE19-12	BHKFFO_08640|LE19-195	GMBOIL_24155	96.1	100.0	897
LE19-12	BHKFFO_08645|LE19-195	GMBOIL_24150	98.16	100.0	1578
LE19-12	BHKFFO_06830|LE19-195	Unmatched	0.0	0.0	0
