Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_14070|LE19-114	ALDGEK_21610	100.0	100.0	240
LE17-10A	OCDKLD_14075|LE19-114	ALDGEK_21615	98.16	100.0	489
LE17-10A	OCDKLD_14080|LE19-114	ALDGEK_21620	97.27	100.0	513
LE17-10A	OCDKLD_14085|LE19-114	ALDGEK_21625	100.0	100.0	186
LE17-10A	OCDKLD_14090|LE19-114	ALDGEK_21630	97.73	100.0	1452
LE17-10A	OCDKLD_16140|LE19-114	ALDGEK_04855	98.19	100.0	276
LE17-10A	OCDKLD_18195|LE19-114	ALDGEK_21655	99.46	100.0	369
LE17-10A	OCDKLD_18200|LE19-114	ALDGEK_21650	99.64	100.0	276
LE17-10A	OCDKLD_18205|LE19-114	ALDGEK_04850	95.9	100.0	366
LE17-10A	OCDKLD_14105|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_14110|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_14070|LE19-114	EIDGHK_13500	99.17	100.0	240
LE17-20C	OCDKLD_14075|LE19-114	EIDGHK_13495	95.3	100.0	489
LE17-20C	OCDKLD_14080|LE19-114	EIDGHK_13490	95.69	99.42	513
LE17-20C	OCDKLD_14085|LE19-114	EIDGHK_13485	92.47	100.0	186
LE17-20C	OCDKLD_14090|LE19-114	EIDGHK_13480	97.52	100.0	1452
LE17-20C	OCDKLD_16140|LE19-114	EIDGHK_01255	97.82	99.64	276
LE17-20C	OCDKLD_18195|LE19-114	EIDGHK_01245	98.92	100.0	369
LE17-20C	OCDKLD_18200|LE19-114	EIDGHK_01250	100.0	100.0	276
LE17-20C	OCDKLD_14105|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_14110|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_18205|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_14070|LE19-114	HENFNN_03595	99.58	100.0	240
LE18-22	OCDKLD_14075|LE19-114	HENFNN_08720	98.16	100.0	489
LE18-22	OCDKLD_14080|LE19-114	HENFNN_08725	97.86	100.0	513
LE18-22	OCDKLD_14085|LE19-114	HENFNN_08730	99.46	100.0	186
LE18-22	OCDKLD_14090|LE19-114	HENFNN_08735	98.42	100.0	1452
LE18-22	OCDKLD_16140|LE19-114	HENFNN_18775	96.38	100.0	276
LE18-22	OCDKLD_18205|LE19-114	HENFNN_18770	96.72	100.0	366
LE18-22	OCDKLD_14105|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_14110|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_18195|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_18200|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_14070|LE19-114	PGKGJD_15150	98.75	100.0	240
LE19-10	OCDKLD_14075|LE19-114	PGKGJD_15155	98.77	100.0	489
LE19-10	OCDKLD_14080|LE19-114	PGKGJD_15160	98.25	100.0	513
LE19-10	OCDKLD_14085|LE19-114	PGKGJD_15165	98.92	100.0	186
LE19-10	OCDKLD_14090|LE19-114	PGKGJD_15170	98.42	100.0	1452
LE19-10	OCDKLD_14105|LE19-114	PGKGJD_15200	99.16	100.0	237
LE19-10	OCDKLD_14110|LE19-114	PGKGJD_15205	100.0	100.0	309
LE19-10	OCDKLD_16140|LE19-114	PGKGJD_15180	97.46	100.0	276
LE19-10	OCDKLD_18195|LE19-114	PGKGJD_15195	99.46	100.0	369
LE19-10	OCDKLD_18200|LE19-114	PGKGJD_15190	99.64	100.0	276
LE19-10	OCDKLD_18205|LE19-114	PGKGJD_15185	99.73	100.0	366
LE19-114	OCDKLD_14070|LE19-114	OCDKLD_14070	100.0	100.0	240
LE19-114	OCDKLD_14075|LE19-114	OCDKLD_14075	100.0	100.0	489
LE19-114	OCDKLD_14080|LE19-114	OCDKLD_14080	100.0	100.0	513
LE19-114	OCDKLD_14085|LE19-114	OCDKLD_14085	100.0	100.0	186
LE19-114	OCDKLD_14090|LE19-114	OCDKLD_14090	100.0	100.0	1452
LE19-114	OCDKLD_14105|LE19-114	OCDKLD_14105	100.0	100.0	237
LE19-114	OCDKLD_14110|LE19-114	OCDKLD_14110	100.0	100.0	309
LE19-114	OCDKLD_16140|LE19-114	OCDKLD_16140	100.0	100.0	276
LE19-114	OCDKLD_18195|LE19-114	OCDKLD_18195	100.0	100.0	369
LE19-114	OCDKLD_18200|LE19-114	OCDKLD_18200	100.0	100.0	276
LE19-114	OCDKLD_18205|LE19-114	OCDKLD_18205	100.0	100.0	366
LE19-12	OCDKLD_14070|LE19-114	GMBOIL_05660	99.17	100.0	240
LE19-12	OCDKLD_14075|LE19-114	GMBOIL_19670	97.55	100.0	489
LE19-12	OCDKLD_14080|LE19-114	GMBOIL_19665	98.64	100.0	513
LE19-12	OCDKLD_14085|LE19-114	GMBOIL_19660	98.39	100.0	186
LE19-12	OCDKLD_14105|LE19-114	GMBOIL_08475	99.46	78.06	237
LE19-12	OCDKLD_14110|LE19-114	GMBOIL_18595	100.0	100.0	309
LE19-12	OCDKLD_18195|LE19-114	GMBOIL_08480	99.46	100.0	369
LE19-12	OCDKLD_18200|LE19-114	GMBOIL_08485	100.0	100.0	276
LE19-12	OCDKLD_18205|LE19-114	GMBOIL_04190	99.73	100.0	366
LE19-12	OCDKLD_14090|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_16140|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_14070|LE19-114	IDJNMB_19045	99.17	100.0	240
LE19-13	OCDKLD_14075|LE19-114	IDJNMB_19040	97.96	100.0	489
LE19-13	OCDKLD_14080|LE19-114	IDJNMB_19035	97.66	100.0	513
LE19-13	OCDKLD_14085|LE19-114	IDJNMB_19030	98.39	100.0	186
LE19-13	OCDKLD_14090|LE19-114	IDJNMB_19025	98.55	100.0	1452
LE19-13	OCDKLD_16140|LE19-114	IDJNMB_20480	96.74	100.0	276
LE19-13	OCDKLD_18205|LE19-114	IDJNMB_20485	97.54	77.87	366
LE19-13	OCDKLD_14105|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_14110|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_18195|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_18200|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_14070|LE19-114	FLBHPM_09660	98.75	100.0	240
LE19-131	OCDKLD_14075|LE19-114	FLBHPM_09655	98.98	100.0	489
