Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_03545|LE19-195	OCDKLD_07820	95.94	100.00	2313
BHKFFO_03550|LE19-195	OCDKLD_16905	97.09	100.00	1443
BHKFFO_03555|LE19-195	OCDKLD_16910	97.39	100.00	1530
BHKFFO_03560|LE19-195	OCDKLD_16915	96.32	100.00	1005
BHKFFO_03565|LE19-195	OCDKLD_16920	96.86	100.00	1434
BHKFFO_03570|LE19-195	OCDKLD_16925	95.62	100.00	297
BHKFFO_03575|LE19-195	OCDKLD_16930	95.50	100.00	867
BHKFFO_03580|LE19-195	OCDKLD_16935	97.12	100.00	417
BHKFFO_03585|LE19-195	OCDKLD_16940	96.87	100.00	351
BHKFFO_03590|LE19-195	OCDKLD_16945	96.26	100.00	1149
BHKFFO_03595|LE19-195	OCDKLD_16950	95.28	100.11	888
BHKFFO_03600|LE19-195	OCDKLD_16955	98.64	100.00	2718
BHKFFO_03605|LE19-195	OCDKLD_16960	99.31	100.00	1443
BHKFFO_03610|LE19-195	OCDKLD_00255	98.71	100.00	930
BHKFFO_03615|LE19-195	OCDKLD_00260	99.09	99.55	663
BHKFFO_03620|LE19-195	OCDKLD_00265	98.63	100.00	3795
BHKFFO_03625|LE19-195	OCDKLD_00270	98.49	99.94	5442
BHKFFO_03630|LE19-195	OCDKLD_00275	99.09	100.00	3963
BHKFFO_03635|LE19-195	OCDKLD_00280	99.17	100.00	1320
BHKFFO_03640|LE19-195	OCDKLD_00285	99.06	100.00	1176
BHKFFO_03645|LE19-195	OCDKLD_00290	99.83	100.00	606
BHKFFO_03650|LE19-195	OCDKLD_00295	98.47	100.00	1632
BHKFFO_03655|LE19-195	OCDKLD_00300	98.00	100.00	1302
BHKFFO_03660|LE19-195	OCDKLD_00305	98.16	100.00	1356
BHKFFO_03665|LE19-195	OCDKLD_00310	98.61	100.00	3099
BHKFFO_03670|LE19-195	OCDKLD_00315	96.28	101.96	765
BHKFFO_03675|LE19-195	OCDKLD_00320	94.70	100.00	528
BHKFFO_03680|LE19-195	OCDKLD_00335	95.04	100.00	423
BHKFFO_03685|LE19-195	OCDKLD_00340	95.59	100.00	1566
BHKFFO_03690|LE19-195	OCDKLD_00345	97.78	99.75	813
BHKFFO_03700|LE19-195	OCDKLD_00355	97.69	99.62	783
BHKFFO_03705|LE19-195	OCDKLD_00360	97.99	100.00	1491
BHKFFO_03715|LE19-195	OCDKLD_17550	99.59	100.00	246
BHKFFO_03720|LE19-195	OCDKLD_17545	99.80	100.00	498
BHKFFO_03725|LE19-195	OCDKLD_12925	86.58	80.21	288
BHKFFO_03710|LE19-195	Unmatched	0.0	0.0	0
