Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_03545|LE19-195	JAMHJB_13160	96.33	100.00	2313
BHKFFO_03550|LE19-195	JAMHJB_08875	97.16	100.00	1443
BHKFFO_03555|LE19-195	JAMHJB_08870	97.97	100.00	1530
BHKFFO_03560|LE19-195	JAMHJB_08865	97.11	100.00	1005
BHKFFO_03565|LE19-195	JAMHJB_08860	97.56	100.00	1434
BHKFFO_03570|LE19-195	JAMHJB_14440	97.54	95.96	297
BHKFFO_03575|LE19-195	JAMHJB_14435	97.81	100.00	867
BHKFFO_03580|LE19-195	JAMHJB_14430	96.40	100.00	417
BHKFFO_03585|LE19-195	JAMHJB_14425	97.15	100.00	351
BHKFFO_03590|LE19-195	JAMHJB_14420	97.39	100.00	1149
BHKFFO_03595|LE19-195	JAMHJB_14415	96.97	100.34	888
BHKFFO_03670|LE19-195	JAMHJB_14410	95.64	101.96	765
BHKFFO_03675|LE19-195	JAMHJB_14405	93.94	100.00	528
BHKFFO_03680|LE19-195	JAMHJB_12840	98.58	100.00	423
BHKFFO_03685|LE19-195	JAMHJB_12845	95.79	100.00	1566
BHKFFO_03690|LE19-195	JAMHJB_12850	96.79	99.75	813
BHKFFO_03700|LE19-195	JAMHJB_12860	97.18	99.74	783
BHKFFO_03705|LE19-195	JAMHJB_12865	97.85	100.00	1491
BHKFFO_03600|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03605|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03610|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03615|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03620|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03625|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03630|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03635|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03640|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03645|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03650|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03655|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03660|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03665|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03710|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03715|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03720|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_03725|LE19-195	Unmatched	0.0	0.0	0
