Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_01990|LE19-114	ALDGEK_10090	98.39	100.00	744
OCDKLD_01995|LE19-114	ALDGEK_10095	98.53	100.00	273
OCDKLD_02005|LE19-114	ALDGEK_10105	98.17	100.00	1746
OCDKLD_02010|LE19-114	ALDGEK_10110	98.20	100.00	501
OCDKLD_02320|LE19-114	ALDGEK_11895	100.00	100.00	405
OCDKLD_02325|LE19-114	ALDGEK_11890	98.70	100.00	1077
OCDKLD_02330|LE19-114	ALDGEK_11885	99.54	100.00	1752
OCDKLD_02335|LE19-114	ALDGEK_11875	98.58	99.98	4212
OCDKLD_02340|LE19-114	ALDGEK_11870	99.20	100.00	7722
OCDKLD_02345|LE19-114	ALDGEK_11865	97.71	100.00	3237
OCDKLD_02350|LE19-114	ALDGEK_11860	98.45	100.00	6501
OCDKLD_02355|LE19-114	ALDGEK_11855	97.80	100.08	1179
OCDKLD_02360|LE19-114	ALDGEK_11850	99.25	100.00	1065
OCDKLD_02365|LE19-114	ALDGEK_11845	99.71	100.00	1731
OCDKLD_02370|LE19-114	ALDGEK_11840	100.00	100.00	201
OCDKLD_02380|LE19-114	ALDGEK_11830	99.55	100.00	669
OCDKLD_02385|LE19-114	ALDGEK_11825	99.71	100.00	345
OCDKLD_02390|LE19-114	ALDGEK_11820	98.37	100.00	981
OCDKLD_02395|LE19-114	ALDGEK_11815	98.28	86.08	474
OCDKLD_02400|LE19-114	ALDGEK_11810	99.10	100.00	444
OCDKLD_02405|LE19-114	ALDGEK_11805	99.74	100.00	390
OCDKLD_02410|LE19-114	ALDGEK_11800	99.20	100.00	750
OCDKLD_02415|LE19-114	ALDGEK_11795	98.31	100.00	1299
OCDKLD_02420|LE19-114	ALDGEK_11790	96.06	100.00	762
OCDKLD_02425|LE19-114	ALDGEK_11785	98.36	100.00	2079
OCDKLD_02430|LE19-114	ALDGEK_11780	91.87	97.25	291
