Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_01990|LE19-114	IDJNMB_16430	97.58	100.00	744
OCDKLD_01995|LE19-114	IDJNMB_16425	97.07	100.00	273
OCDKLD_02005|LE19-114	IDJNMB_16415	97.82	100.00	1746
OCDKLD_02010|LE19-114	IDJNMB_16410	98.40	100.00	501
OCDKLD_02380|LE19-114	IDJNMB_04610	98.21	100.00	669
OCDKLD_02385|LE19-114	IDJNMB_04615	99.71	100.00	345
OCDKLD_02390|LE19-114	IDJNMB_04620	97.86	100.00	981
OCDKLD_02395|LE19-114	IDJNMB_04625	98.04	86.08	474
OCDKLD_02400|LE19-114	IDJNMB_04630	98.20	100.00	444
OCDKLD_02405|LE19-114	IDJNMB_04635	99.23	100.00	390
OCDKLD_02410|LE19-114	IDJNMB_04640	98.80	100.00	750
OCDKLD_02415|LE19-114	IDJNMB_04645	98.08	100.00	1299
OCDKLD_02420|LE19-114	IDJNMB_04650	95.28	100.13	762
OCDKLD_02425|LE19-114	IDJNMB_04655	98.36	100.00	2079
OCDKLD_02430|LE19-114	IDJNMB_01430	86.75	103.78	291
OCDKLD_02320|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02325|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02330|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02335|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02340|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02345|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02350|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02355|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02360|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02365|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_02370|LE19-114	Unmatched	0.0	0.0	0
