Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA|LE19-114	JAMHJB_03950	97.47	100.00	990
allA|LE19-114	JAMHJB_08020	96.57	100.00	495
apcECpcD|LE19-114	JAMHJB_16570	98.98	100.00	879
argF|LE19-114	JAMHJB_01460	98.60	100.00	927
argG|LE19-114	JAMHJB_15995	98.09	100.00	1206
aroE|LE19-114	JAMHJB_09320	96.05	100.00	861
aroK|LE19-114	JAMHJB_01385	98.60	100.00	573
arsR|LE19-114	JAMHJB_12560	94.69	100.00	339
atp1|LE19-114	JAMHJB_17255	98.62	100.00	363
atpB|LE19-114	JAMHJB_17260	98.80	100.00	750
atpE|LE19-114	JAMHJB_17265	98.78	100.00	246
atpF|LE19-114	JAMHJB_17275	99.26	100.00	543
atpG|LE19-114	JAMHJB_17290	98.00	100.00	948
atpH|LE19-114	JAMHJB_17280	98.36	100.00	549
bchL|LE19-114	JAMHJB_01060	98.04	99.89	870
bioB|LE19-114	JAMHJB_06400	96.99	100.00	1095
bioY|LE19-114	JAMHJB_06405	97.24	100.00	651
btpA|LE19-114	JAMHJB_12745	96.78	90.27	894
cbbL|LE19-114	JAMHJB_08575	98.94	100.00	1416
cbiT|LE19-114	JAMHJB_07180	96.95	100.00	591
ccb1|LE19-114	JAMHJB_14260	97.69	100.00	519
ccmK1~~~ccmK|LE19-114	JAMHJB_08555	99.71	100.00	342
ccmL|LE19-114	JAMHJB_08560	97.43	99.68	312
ccsB|LE19-114	JAMHJB_16085	96.86	100.00	987
cdsA|LE19-114	JAMHJB_07175	97.37	99.35	918
citT|LE19-114	JAMHJB_13095	95.33	100.00	1800
clpX|LE19-114	JAMHJB_09620	98.28	100.00	1335
coaD|LE19-114	JAMHJB_14350	95.99	100.00	474
cobC|LE19-114	JAMHJB_10445	98.51	100.00	1338
cobD|LE19-114	JAMHJB_08060	97.35	97.69	1080
cobQ|LE19-114	JAMHJB_09695	97.15	100.00	1476
cofG|LE19-114	JAMHJB_07820	96.62	100.00	888
cpcB|LE19-114	JAMHJB_16585	97.88	100.00	519
cpcT1|LE19-114	JAMHJB_06030	97.95	100.00	585
cpsB|LE19-114	JAMHJB_06570	98.78	100.00	1062
crcB|LE19-114	JAMHJB_09095	96.15	100.00	390
csdA|LE19-114	JAMHJB_09385	96.71	100.00	1215
ctaA|LE19-114	JAMHJB_09730	96.82	100.00	912
cyoC|LE19-114	JAMHJB_09715	98.06	98.88	624
cysQ|LE19-114	JAMHJB_18475	97.15	100.00	876
dacB|LE19-114	JAMHJB_14870	95.72	100.00	888
ddl|LE19-114	JAMHJB_16550	96.48	99.15	1059
dndE|LE19-114	JAMHJB_16305	96.24	100.00	399
dusA|LE19-114	JAMHJB_00945	97.48	93.50	1062
elsH|LE19-114	JAMHJB_00245	97.06	100.00	783
eno|LE19-114	JAMHJB_00435	97.54	100.00	1299
fabB|LE19-114	JAMHJB_08970	96.65	97.19	1137
fabH|LE19-114	JAMHJB_12790	97.01	100.00	1002
fabZ|LE19-114	JAMHJB_09030	97.29	100.00	480
fkpA|LE19-114	JAMHJB_06680	98.46	100.00	519
fmt|LE19-114	JAMHJB_00980	97.14	100.00	978
folB|LE19-114	JAMHJB_05135	97.20	100.00	357
folE|LE19-114	JAMHJB_09515	98.28	100.00	699
frr|LE19-114	JAMHJB_08820	96.72	100.00	549
galM|LE19-114	JAMHJB_01585	96.33	100.00	873
gcvT|LE19-114	JAMHJB_18205	96.75	100.00	1107
gdhA|LE19-114	JAMHJB_10615	96.70	98.41	1323
gloA|LE19-114	JAMHJB_07530	96.69	100.00	363
gloB|LE19-114	JAMHJB_11100	97.32	99.85	672
glpG|LE19-114	JAMHJB_05150	97.58	100.00	579
gph|LE19-114	JAMHJB_14510	97.99	100.00	696
group_10147|LE19-114	JAMHJB_13185	96.58	100.00	468
