Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA|LE19-114	ALDGEK_14985	98.79	100.00	990
allA|LE19-114	ALDGEK_01815	98.79	100.00	495
apcECpcD|LE19-114	ALDGEK_18495	99.20	100.00	879
argF|LE19-114	ALDGEK_07125	98.27	100.00	927
argG|LE19-114	ALDGEK_05665	99.67	100.00	1206
aroE|LE19-114	ALDGEK_11245	98.26	100.00	861
aroK|LE19-114	ALDGEK_01380	98.78	100.00	573
arsR|LE19-114	ALDGEK_15790	97.94	100.00	339
atp1|LE19-114	ALDGEK_06610	98.35	100.00	363
atpB|LE19-114	ALDGEK_06605	98.80	100.00	750
atpE|LE19-114	ALDGEK_06600	99.59	100.00	246
atpF|LE19-114	ALDGEK_06590	99.63	100.00	543
atpG|LE19-114	ALDGEK_06575	98.21	100.00	948
atpH|LE19-114	ALDGEK_06585	99.82	100.00	549
bchL|LE19-114	ALDGEK_17560	98.97	100.00	870
bioB|LE19-114	ALDGEK_03330	97.44	100.00	1095
bioY|LE19-114	ALDGEK_03335	98.77	100.00	651
btpA|LE19-114	ALDGEK_02275	99.01	90.27	894
cbbL|LE19-114	ALDGEK_06900	98.87	100.00	1416
cbiT|LE19-114	ALDGEK_17620	97.63	100.00	591
ccb1|LE19-114	ALDGEK_06185	99.04	100.00	519
ccmK1~~~ccmK|LE19-114	ALDGEK_06920	99.71	100.00	342
ccmL|LE19-114	ALDGEK_06915	97.43	99.68	312
ccsB|LE19-114	ALDGEK_13015	99.49	100.00	987
cdsA|LE19-114	ALDGEK_17615	97.93	100.00	918
citT|LE19-114	ALDGEK_06275	98.44	100.00	1800
clpX|LE19-114	ALDGEK_18075	98.80	100.00	1335
coaD|LE19-114	ALDGEK_06665	98.95	100.00	474
cobC|LE19-114	ALDGEK_15675	98.51	100.00	1338
cobD|LE19-114	ALDGEK_22250	98.76	97.13	1080
cobQ|LE19-114	ALDGEK_09990	97.29	100.00	1476
cofG|LE19-114	ALDGEK_12135	97.52	100.00	888
cpcB|LE19-114	ALDGEK_18485	100.00	100.00	519
cpcT1|LE19-114	ALDGEK_14935	99.15	100.00	585
cpsB|LE19-114	ALDGEK_10230	99.06	100.00	1062
crcB|LE19-114	ALDGEK_04340	95.90	100.00	390
csdA|LE19-114	ALDGEK_19910	98.77	100.00	1215
ctaA|LE19-114	ALDGEK_02220	98.12	98.90	912
cyoC|LE19-114	ALDGEK_02205	99.36	100.00	624
cysQ|LE19-114	ALDGEK_03390	98.29	100.00	876
dacB|LE19-114	ALDGEK_13970	96.96	100.00	888
ddl|LE19-114	ALDGEK_18510	98.68	100.00	1059
dndE|LE19-114	ALDGEK_08605	98.75	100.00	399
dusA|LE19-114	ALDGEK_11110	99.49	92.94	1062
elsH|LE19-114	ALDGEK_21925	98.21	100.00	783
eno|LE19-114	ALDGEK_11795	98.31	100.00	1299
fabB|LE19-114	ALDGEK_06835	98.04	98.94	1137
fabH|LE19-114	ALDGEK_01170	97.31	100.00	1002
fabZ|LE19-114	ALDGEK_13440	97.71	100.00	480
fkpA|LE19-114	ALDGEK_07205	98.27	100.00	519
fmt|LE19-114	ALDGEK_14175	97.24	100.10	978
folB|LE19-114	ALDGEK_07730	98.04	100.00	357
folE|LE19-114	ALDGEK_02840	99.00	100.00	699
frr|LE19-114	ALDGEK_02895	99.09	100.00	549
galM|LE19-114	ALDGEK_11615	99.31	100.00	873
gcvT|LE19-114	ALDGEK_12465	97.83	100.00	1107
gdhA|LE19-114	ALDGEK_10960	98.46	97.96	1323
gloA|LE19-114	ALDGEK_20410	98.90	100.00	363
gloB|LE19-114	ALDGEK_03965	98.36	100.00	672
glpG|LE19-114	ALDGEK_07745	99.83	100.00	579
gph|LE19-114	ALDGEK_08095	98.85	100.00	696
group_10147|LE19-114	ALDGEK_12830	97.86	100.00	468
group_10188|LE19-114	ALDGEK_18250	97.29	100.00	663
group_1022|LE19-114	ALDGEK_01460	99.02	100.00	204
group_10347|LE19-114	ALDGEK_07725	99.13	100.00	921
group_11121|LE19-114	ALDGEK_16390	98.52	100.00	876
group_11199|LE19-114	ALDGEK_15510	97.57	100.00	534
group_11207|LE19-114	ALDGEK_00645	98.62	100.00	435
group_11382|LE19-114	ALDGEK_10520	98.31	100.00	945
group_11505|LE19-114	ALDGEK_06895	99.75	100.00	399
group_11521|LE19-114	ALDGEK_20890	98.94	100.00	378
group_11598|LE19-114	ALDGEK_15680	98.88	100.00	1248
group_11742|LE19-114	ALDGEK_09615	99.68	100.00	315
group_11811|LE19-114	ALDGEK_01935	99.18	100.00	243
group_12083|LE19-114	ALDGEK_05230	96.67	100.00	240
group_12240|LE19-114	ALDGEK_20405	98.22	100.00	729
group_12267|LE19-114	ALDGEK_20855	99.48	100.00	1149
group_12312|LE19-114	ALDGEK_06925	99.68	100.00	312
group_12349|LE19-114	ALDGEK_11790	96.06	100.00	762
group_12628|LE19-114	ALDGEK_17640	96.94	100.00	1014
group_12701|LE19-114	ALDGEK_22135	97.91	100.00	717
group_12863|LE19-114	ALDGEK_18155	99.33	100.00	594
group_12983|LE19-114	ALDGEK_05035	98.86	100.00	438
group_13070|LE19-114	ALDGEK_22185	99.16	100.00	1068
group_13097|LE19-114	ALDGEK_16275	99.72	100.00	702
group_13285|LE19-114	ALDGEK_10680	100.00	100.00	216
group_13377|LE19-114	ALDGEK_05285	99.16	100.00	951
group_13525|LE19-114	ALDGEK_01285	100.00	100.00	342
group_13569|LE19-114	ALDGEK_06045	95.83	100.00	192
group_13775|LE19-114	ALDGEK_05240	99.33	100.00	297
group_14045|LE19-114	ALDGEK_18490	99.39	100.00	489
group_14055|LE19-114	ALDGEK_00980	96.92	100.26	1164
group_14222|LE19-114	ALDGEK_08750	96.11	100.00	180
group_14232|LE19-114	ALDGEK_17510	97.39	99.18	849
group_14353|LE19-114	ALDGEK_17675	98.08	100.00	780
group_14367|LE19-114	ALDGEK_17520	99.33	100.00	747
group_144|LE19-114	ALDGEK_02415	98.18	99.28	552
group_14549|LE19-114	ALDGEK_19190	98.46	100.00	390
group_1470|LE19-114	ALDGEK_05255	94.34	100.00	777
group_1807|LE19-114	ALDGEK_06445	97.64	99.48	384
group_2266|LE19-114	ALDGEK_03305	98.47	100.00	261
group_2356|LE19-114	ALDGEK_18180	99.80	100.00	507
group_238|LE19-114	ALDGEK_10195	99.19	100.00	246
group_2929|LE19-114	ALDGEK_06670	99.30	100.00	285
group_2999|LE19-114	ALDGEK_08375	99.33	100.00	597
group_3246|LE19-114	ALDGEK_20280	99.18	100.00	729
group_3346|LE19-114	ALDGEK_13580	100.00	100.00	177
group_3365|LE19-114	ALDGEK_17800	97.83	100.00	369
group_3427|LE19-114	ALDGEK_20445	96.43	100.00	504
group_3473|LE19-114	ALDGEK_06905	98.34	100.00	663
group_3484|LE19-114	ALDGEK_06940	98.97	100.00	387
group_3491|LE19-114	ALDGEK_01965	98.25	100.00	342
group_3584|LE19-114	ALDGEK_15770	98.07	100.00	882
group_3763|LE19-114	ALDGEK_13975	98.50	100.00	267
group_3834|LE19-114	ALDGEK_13125	95.11	91.46	246
group_4296|LE19-114	ALDGEK_01960	97.88	100.00	567
group_4420|LE19-114	ALDGEK_08090	99.68	100.00	621
group_4466|LE19-114	ALDGEK_06060	98.90	100.00	363
group_4495|LE19-114	ALDGEK_04490	98.41	100.00	567
group_4511|LE19-114	ALDGEK_02905	95.70	100.00	582
group_4551|LE19-114	ALDGEK_01450	97.39	100.00	498
group_4581|LE19-114	ALDGEK_01465	98.28	100.00	465
group_4582|LE19-114	ALDGEK_01455	98.26	100.00	516
group_4589|LE19-114	ALDGEK_19270	99.19	100.00	246
group_466|LE19-114	ALDGEK_14170	97.90	100.00	381
group_4735|LE19-114	ALDGEK_15395	99.54	100.00	657
group_4736|LE19-114	ALDGEK_15385	99.32	100.00	294
group_4765|LE19-114	ALDGEK_12145	96.63	100.00	267
group_4814|LE19-114	ALDGEK_15765	99.50	100.00	201
group_4816|LE19-114	ALDGEK_01730	98.31	100.00	237
group_4862|LE19-114	ALDGEK_15495	98.57	100.00	420
group_5007|LE19-114	ALDGEK_06700	95.92	100.00	2328
group_5015|LE19-114	ALDGEK_02830	99.01	100.00	906
group_5117|LE19-114	ALDGEK_11590	99.61	100.00	774
group_5175|LE19-114	ALDGEK_20650	98.87	100.00	441
group_5209|LE19-114	ALDGEK_00635	99.72	100.00	351
group_5221|LE19-114	ALDGEK_13000	96.89	100.00	354
group_5445|LE19-114	ALDGEK_10350	99.69	100.00	318
group_5596|LE19-114	ALDGEK_20415	97.91	100.00	957
group_5613|LE19-114	ALDGEK_12815	99.33	100.00	747
group_5620|LE19-114	ALDGEK_13575	96.60	100.00	1059
group_5658|LE19-114	ALDGEK_07990	98.74	100.00	396
