Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	accA|LE19-114	ALDGEK_14985	98.79	100.0	990
LE17-10A	allA|LE19-114	ALDGEK_01815	98.79	100.0	495
LE17-10A	apcECpcD|LE19-114	ALDGEK_18495	99.2	100.0	879
LE17-10A	argF|LE19-114	ALDGEK_07125	98.27	100.0	927
LE17-10A	argG|LE19-114	ALDGEK_05665	99.67	100.0	1206
LE17-10A	aroE|LE19-114	ALDGEK_11245	98.26	100.0	861
LE17-10A	aroK|LE19-114	ALDGEK_01380	98.78	100.0	573
LE17-10A	arsR|LE19-114	ALDGEK_15790	97.94	100.0	339
LE17-10A	atp1|LE19-114	ALDGEK_06610	98.35	100.0	363
LE17-10A	atpB|LE19-114	ALDGEK_06605	98.8	100.0	750
LE17-10A	atpE|LE19-114	ALDGEK_06600	99.59	100.0	246
LE17-10A	atpF|LE19-114	ALDGEK_06590	99.63	100.0	543
LE17-10A	atpG|LE19-114	ALDGEK_06575	98.21	100.0	948
LE17-10A	atpH|LE19-114	ALDGEK_06585	99.82	100.0	549
LE17-10A	bchL|LE19-114	ALDGEK_17560	98.97	100.0	870
LE17-10A	bioB|LE19-114	ALDGEK_03330	97.44	100.0	1095
LE17-10A	bioY|LE19-114	ALDGEK_03335	98.77	100.0	651
LE17-10A	btpA|LE19-114	ALDGEK_02275	99.01	90.27	894
LE17-10A	cbbL|LE19-114	ALDGEK_06900	98.87	100.0	1416
LE17-10A	cbiT|LE19-114	ALDGEK_17620	97.63	100.0	591
LE17-10A	ccb1|LE19-114	ALDGEK_06185	99.04	100.0	519
LE17-10A	ccmK1~~~ccmK|LE19-114	ALDGEK_06920	99.71	100.0	342
LE17-10A	ccmL|LE19-114	ALDGEK_06915	97.43	99.68	312
LE17-10A	ccsB|LE19-114	ALDGEK_13015	99.49	100.0	987
LE17-10A	cdsA|LE19-114	ALDGEK_17615	97.93	100.0	918
LE17-10A	citT|LE19-114	ALDGEK_06275	98.44	100.0	1800
LE17-10A	clpX|LE19-114	ALDGEK_18075	98.8	100.0	1335
LE17-10A	coaD|LE19-114	ALDGEK_06665	98.95	100.0	474
LE17-10A	cobC|LE19-114	ALDGEK_15675	98.51	100.0	1338
LE17-10A	cobD|LE19-114	ALDGEK_22250	98.76	97.13	1080
LE17-10A	cobQ|LE19-114	ALDGEK_09990	97.29	100.0	1476
LE17-10A	cofG|LE19-114	ALDGEK_12135	97.52	100.0	888
LE17-10A	cpcB|LE19-114	ALDGEK_18485	100.0	100.0	519
LE17-10A	cpcT1|LE19-114	ALDGEK_14935	99.15	100.0	585
LE17-10A	cpsB|LE19-114	ALDGEK_10230	99.06	100.0	1062
LE17-10A	crcB|LE19-114	ALDGEK_04340	95.9	100.0	390
LE17-10A	csdA|LE19-114	ALDGEK_19910	98.77	100.0	1215
LE17-10A	ctaA|LE19-114	ALDGEK_02220	98.12	98.9	912
LE17-10A	cyoC|LE19-114	ALDGEK_02205	99.36	100.0	624
LE17-10A	cysQ|LE19-114	ALDGEK_03390	98.29	100.0	876
LE17-10A	dacB|LE19-114	ALDGEK_13970	96.96	100.0	888
LE17-10A	ddl|LE19-114	ALDGEK_18510	98.68	100.0	1059
LE17-10A	dndE|LE19-114	ALDGEK_08605	98.75	100.0	399
LE17-10A	dusA|LE19-114	ALDGEK_11110	99.49	92.94	1062
LE17-10A	elsH|LE19-114	ALDGEK_21925	98.21	100.0	783
LE17-10A	eno|LE19-114	ALDGEK_11795	98.31	100.0	1299
LE17-10A	fabB|LE19-114	ALDGEK_06835	98.04	98.94	1137
LE17-10A	fabH|LE19-114	ALDGEK_01170	97.31	100.0	1002
LE17-10A	fabZ|LE19-114	ALDGEK_13440	97.71	100.0	480
LE17-10A	fkpA|LE19-114	ALDGEK_07205	98.27	100.0	519
LE17-10A	fmt|LE19-114	ALDGEK_14175	97.24	100.1	978
LE17-10A	folB|LE19-114	ALDGEK_07730	98.04	100.0	357
LE17-10A	folE|LE19-114	ALDGEK_02840	99.0	100.0	699
LE17-10A	frr|LE19-114	ALDGEK_02895	99.09	100.0	549
LE17-10A	galM|LE19-114	ALDGEK_11615	99.31	100.0	873
LE17-10A	gcvT|LE19-114	ALDGEK_12465	97.83	100.0	1107
LE17-10A	gdhA|LE19-114	ALDGEK_10960	98.46	97.96	1323
LE17-10A	gloA|LE19-114	ALDGEK_20410	98.9	100.0	363
LE17-10A	gloB|LE19-114	ALDGEK_03965	98.36	100.0	672
LE17-10A	glpG|LE19-114	ALDGEK_07745	99.83	100.0	579
LE17-10A	gph|LE19-114	ALDGEK_08095	98.85	100.0	696
LE17-10A	group_10147|LE19-114	ALDGEK_12830	97.86	100.0	468
