Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA|LE19-114	FKFHLE_05210	97.07	100.00	990
allA|LE19-114	FKFHLE_19505	97.18	100.20	495
apcECpcD|LE19-114	FKFHLE_17970	98.75	100.00	879
argF|LE19-114	FKFHLE_16485	97.63	100.00	927
argG|LE19-114	FKFHLE_18865	98.01	100.00	1206
aroE|LE19-114	FKFHLE_00870	98.03	100.00	861
aroK|LE19-114	FKFHLE_06055	98.25	100.00	573
arsR|LE19-114	FKFHLE_05115	97.64	100.00	339
atp1|LE19-114	FKFHLE_09390	97.80	100.00	363
atpB|LE19-114	FKFHLE_09395	98.67	100.00	750
atpE|LE19-114	FKFHLE_09400	98.78	100.00	246
atpF|LE19-114	FKFHLE_09410	98.16	100.00	543
atpG|LE19-114	FKFHLE_09425	97.57	100.00	948
atpH|LE19-114	FKFHLE_09415	98.18	100.00	549
bchL|LE19-114	FKFHLE_07010	98.51	100.00	870
bioB|LE19-114	FKFHLE_03575	97.90	100.00	1095
bioY|LE19-114	FKFHLE_03580	98.46	100.00	651
btpA|LE19-114	FKFHLE_12040	97.89	90.27	894
cbbL|LE19-114	FKFHLE_18275	99.29	100.00	1416
cbiT|LE19-114	FKFHLE_01495	99.49	100.00	591
ccb1|LE19-114	FKFHLE_04055	99.04	100.00	519
ccmK1~~~ccmK|LE19-114	FKFHLE_18295	99.71	100.00	342
ccmL|LE19-114	FKFHLE_18290	97.76	100.00	312
ccsB|LE19-114	FKFHLE_09590	98.68	100.00	987
cdsA|LE19-114	FKFHLE_01490	99.46	100.00	918
citT|LE19-114	FKFHLE_04135	96.78	100.00	1800
clpX|LE19-114	FKFHLE_19425	98.20	100.00	1335
coaD|LE19-114	FKFHLE_16435	98.10	100.00	474
cobC|LE19-114	FKFHLE_21380	97.76	100.00	1338
cobD|LE19-114	FKFHLE_19450	97.62	97.13	1080
cobQ|LE19-114	FKFHLE_17060	96.93	99.19	1476
cofG|LE19-114	FKFHLE_02480	97.75	100.00	888
cpcB|LE19-114	FKFHLE_17960	98.46	100.00	519
cpcT1|LE19-114	FKFHLE_05265	96.92	100.00	585
cpsB|LE19-114	FKFHLE_06570	98.49	100.00	1062
crcB|LE19-114	FKFHLE_03165	96.92	100.00	390
csdA|LE19-114	FKFHLE_02335	96.95	100.00	1215
ctaA|LE19-114	FKFHLE_18445	97.46	99.45	912
cyoC|LE19-114	FKFHLE_18430	97.89	98.88	624
cysQ|LE19-114	FKFHLE_03635	97.60	100.00	876
dacB|LE19-114	FKFHLE_10990	96.85	100.23	888
ddl|LE19-114	FKFHLE_17985	98.77	100.00	1059
dndE|LE19-114	FKFHLE_04345	98.50	100.00	399
dusA|LE19-114	FKFHLE_10225	98.18	92.94	1062
elsH|LE19-114	FKFHLE_12335	97.70	100.00	783
eno|LE19-114	FKFHLE_16835	98.00	100.00	1299
fabB|LE19-114	FKFHLE_18205	98.15	100.00	1137
fabH|LE19-114	FKFHLE_20635	96.31	100.00	1002
fabZ|LE19-114	FKFHLE_14595	97.08	100.00	480
fkpA|LE19-114	FKFHLE_16590	99.23	100.00	519
fmt|LE19-114	FKFHLE_21275	96.32	100.10	978
folB|LE19-114	FKFHLE_07680	97.48	100.00	357
folE|LE19-114	FKFHLE_08375	98.00	100.00	699
frr|LE19-114	FKFHLE_13330	98.91	100.00	549
galM|LE19-114	FKFHLE_01175	95.76	100.00	873
gcvT|LE19-114	FKFHLE_14805	96.66	100.00	1107
gdhA|LE19-114	FKFHLE_05740	97.35	100.00	1323
gloA|LE19-114	FKFHLE_05975	98.35	100.00	363
gloB|LE19-114	FKFHLE_13010	96.88	100.00	672
glpG|LE19-114	FKFHLE_07665	99.14	100.00	579
gph|LE19-114	FKFHLE_10555	98.85	100.00	696
group_10147|LE19-114	FKFHLE_15575	94.02	100.00	468
group_10188|LE19-114	FKFHLE_17760	97.44	100.00	663
group_1022|LE19-114	FKFHLE_09265	99.51	100.00	204
group_10347|LE19-114	FKFHLE_07685	96.96	100.00	921
group_11121|LE19-114	FKFHLE_06435	96.92	100.11	876
group_11199|LE19-114	FKFHLE_11655	97.56	99.81	534
group_11382|LE19-114	FKFHLE_19155	96.61	100.00	945
