Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_00030|LE19-84	FKFHLE_19045	99.49	100.00	198
FMDALA_07115|LE19-84	FKFHLE_19075	97.52	100.00	1452
FMDALA_07120|LE19-84	FKFHLE_19080	96.24	100.00	186
FMDALA_07125|LE19-84	FKFHLE_19085	97.86	100.00	513
FMDALA_07130|LE19-84	FKFHLE_19090	97.96	100.00	489
FMDALA_07135|LE19-84	FKFHLE_19095	99.17	100.00	240
FMDALA_00025|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09920|LE19-84	Unmatched	0.0	0.0	0
FMDALA_09925|LE19-84	Unmatched	0.0	0.0	0
FMDALA_20260|LE19-84	Unmatched	0.0	0.0	0
