Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_00025|LE19-84	ALDGEK_04850	94.81	100.0	366
LE17-10A	FMDALA_00030|LE19-84	ALDGEK_04855	100.0	100.0	198
LE17-10A	FMDALA_07115|LE19-84	ALDGEK_21630	97.38	100.0	1452
LE17-10A	FMDALA_07120|LE19-84	ALDGEK_21625	96.24	100.0	186
LE17-10A	FMDALA_07125|LE19-84	ALDGEK_21620	96.69	100.19	513
LE17-10A	FMDALA_07130|LE19-84	ALDGEK_21615	97.75	100.0	489
LE17-10A	FMDALA_07135|LE19-84	ALDGEK_21610	98.75	100.0	240
LE17-10A	FMDALA_09920|LE19-84	ALDGEK_21655	98.64	100.0	369
LE17-10A	FMDALA_09925|LE19-84	ALDGEK_21650	99.64	100.0	276
LE17-10A	FMDALA_20260|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_00030|LE19-84	EIDGHK_01255	100.0	99.49	198
LE17-20C	FMDALA_07115|LE19-84	EIDGHK_13480	97.38	100.0	1452
LE17-20C	FMDALA_07120|LE19-84	EIDGHK_13485	91.94	100.0	186
LE17-20C	FMDALA_07125|LE19-84	EIDGHK_13490	95.29	99.42	513
LE17-20C	FMDALA_07130|LE19-84	EIDGHK_13495	95.3	100.0	489
LE17-20C	FMDALA_07135|LE19-84	EIDGHK_13500	98.75	100.0	240
LE17-20C	FMDALA_09920|LE19-84	EIDGHK_01245	99.19	100.0	369
LE17-20C	FMDALA_09925|LE19-84	EIDGHK_01250	100.0	100.0	276
LE17-20C	FMDALA_00025|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_20260|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_00025|LE19-84	HENFNN_18770	95.63	100.0	366
LE18-22	FMDALA_00030|LE19-84	HENFNN_18775	96.97	100.0	198
LE18-22	FMDALA_07115|LE19-84	HENFNN_08735	96.63	100.0	1452
LE18-22	FMDALA_07120|LE19-84	HENFNN_08730	96.77	100.0	186
LE18-22	FMDALA_07125|LE19-84	HENFNN_08725	96.69	100.0	513
LE18-22	FMDALA_07130|LE19-84	HENFNN_08720	97.34	100.0	489
LE18-22	FMDALA_07135|LE19-84	HENFNN_03595	99.17	100.0	240
LE18-22	FMDALA_09920|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_09925|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_20260|LE19-84	Unmatched	0.0	0.0	0
LE19-10	FMDALA_00025|LE19-84	PGKGJD_15185	98.09	100.0	366
LE19-10	FMDALA_00030|LE19-84	PGKGJD_15180	98.99	100.0	198
LE19-10	FMDALA_07115|LE19-84	PGKGJD_15170	97.8	100.0	1452
LE19-10	FMDALA_07120|LE19-84	PGKGJD_15165	96.24	100.0	186
LE19-10	FMDALA_07125|LE19-84	PGKGJD_15160	97.47	100.0	513
LE19-10	FMDALA_07130|LE19-84	PGKGJD_15155	97.96	100.0	489
LE19-10	FMDALA_07135|LE19-84	PGKGJD_15150	99.17	100.0	240
LE19-10	FMDALA_09920|LE19-84	PGKGJD_15195	99.19	100.0	369
LE19-10	FMDALA_09925|LE19-84	PGKGJD_15190	99.64	100.0	276
LE19-10	FMDALA_20260|LE19-84	Unmatched	0.0	0.0	0
LE19-114	FMDALA_00025|LE19-84	OCDKLD_18205	97.81	100.0	366
LE19-114	FMDALA_00030|LE19-84	OCDKLD_18210	99.49	100.0	198
LE19-114	FMDALA_07115|LE19-84	OCDKLD_14090	97.66	100.0	1452
LE19-114	FMDALA_07120|LE19-84	OCDKLD_14085	96.24	100.0	186
LE19-114	FMDALA_07125|LE19-84	OCDKLD_14080	97.47	100.19	513
LE19-114	FMDALA_07130|LE19-84	OCDKLD_14075	97.96	100.0	489
LE19-114	FMDALA_07135|LE19-84	OCDKLD_14070	98.75	100.0	240
LE19-114	FMDALA_09920|LE19-84	OCDKLD_18195	99.19	100.0	369
LE19-114	FMDALA_09925|LE19-84	OCDKLD_18200	100.0	100.0	276
LE19-114	FMDALA_20260|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_00025|LE19-84	GMBOIL_04190	98.09	100.0	366
LE19-12	FMDALA_07120|LE19-84	GMBOIL_19660	95.7	100.0	186
LE19-12	FMDALA_07125|LE19-84	GMBOIL_19665	96.89	100.19	513
LE19-12	FMDALA_07130|LE19-84	GMBOIL_19670	97.14	100.0	489
LE19-12	FMDALA_07135|LE19-84	GMBOIL_05660	98.75	100.0	240
LE19-12	FMDALA_09920|LE19-84	GMBOIL_08480	99.19	100.0	369
LE19-12	FMDALA_09925|LE19-84	GMBOIL_08485	100.0	100.0	276
LE19-12	FMDALA_20260|LE19-84	GMBOIL_04180	100.0	98.39	186
LE19-12	FMDALA_00030|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_07115|LE19-84	Unmatched	0.0	0.0	0
LE19-131	FMDALA_00030|LE19-84	FLBHPM_09605	99.47	95.45	198
LE19-131	FMDALA_07115|LE19-84	FLBHPM_09640	97.91	98.62	1452
LE19-131	FMDALA_07120|LE19-84	FLBHPM_09645	96.24	100.0	186
LE19-131	FMDALA_07125|LE19-84	FLBHPM_09650	97.47	100.0	513
