Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_00520|LE19-12	ALDGEK_08885	97.46	100.0	828
LE17-10A	GMBOIL_00525|LE19-12	ALDGEK_08880	98.08	99.26	945
LE17-10A	GMBOIL_00530|LE19-12	ALDGEK_08875	99.61	100.0	255
LE17-10A	GMBOIL_00535|LE19-12	ALDGEK_08870	96.03	100.0	2064
LE17-10A	GMBOIL_00540|LE19-12	ALDGEK_08865	95.99	98.13	534
LE17-10A	GMBOIL_00545|LE19-12	ALDGEK_08850	98.15	100.0	975
LE17-10A	GMBOIL_00550|LE19-12	ALDGEK_08845	97.66	100.0	981
LE17-10A	GMBOIL_00555|LE19-12	ALDGEK_08840	92.81	100.0	153
LE17-10A	GMBOIL_00560|LE19-12	ALDGEK_08835	98.75	100.0	240
LE17-20C	GMBOIL_00520|LE19-12	EIDGHK_09700	96.39	100.36	828
LE17-20C	GMBOIL_00525|LE19-12	EIDGHK_09705	97.77	99.47	945
LE17-20C	GMBOIL_00530|LE19-12	EIDGHK_09710	98.43	100.0	255
LE17-20C	GMBOIL_00560|LE19-12	EIDGHK_09725	98.33	100.0	240
LE17-20C	GMBOIL_00535|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_00540|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_00545|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_00550|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_00555|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_00520|LE19-12	HENFNN_08935	97.1	100.0	828
LE18-22	GMBOIL_00525|LE19-12	HENFNN_08930	98.41	100.0	945
LE18-22	GMBOIL_00530|LE19-12	HENFNN_08925	99.61	100.0	255
LE18-22	GMBOIL_00535|LE19-12	HENFNN_08920	97.68	100.05	2064
LE18-22	GMBOIL_00540|LE19-12	HENFNN_08915	98.31	100.0	534
LE18-22	GMBOIL_00545|LE19-12	HENFNN_08910	97.64	100.0	975
LE18-22	GMBOIL_00550|LE19-12	HENFNN_08905	98.88	100.0	981
LE18-22	GMBOIL_00555|LE19-12	HENFNN_08900	90.97	101.31	153
