Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-12	JAMHJB_03950	99.19	100.00	990
allA | LE19-12	JAMHJB_08020	98.99	100.00	495
apcECpcD | LE19-12	JAMHJB_16570	98.75	100.00	879
argF | LE19-12	JAMHJB_01460	98.49	100.00	927
argG | LE19-12	JAMHJB_15995	97.60	100.00	1206
aroE | LE19-12	JAMHJB_09320	96.17	94.72	909
aroK | LE19-12	JAMHJB_01385	98.25	100.00	573
arsR | LE19-12	JAMHJB_12560	94.40	100.00	339
atpB | LE19-12	JAMHJB_17260	98.80	100.00	750
atpE | LE19-12	JAMHJB_17265	99.59	100.00	246
atpF | LE19-12	JAMHJB_17275	99.82	100.00	543
atpG | LE19-12	JAMHJB_17290	97.57	100.00	948
atpH | LE19-12	JAMHJB_17280	98.36	100.00	549
bchL | LE19-12	JAMHJB_01060	98.39	99.89	870
bioB | LE19-12	JAMHJB_06400	97.90	100.00	1095
bioY | LE19-12	JAMHJB_06405	96.93	100.00	651
btpA | LE19-12	JAMHJB_12745	97.77	100.00	807
cbbL | LE19-12	JAMHJB_08575	99.01	100.00	1416
cbiT | LE19-12	JAMHJB_07180	96.95	100.00	591
ccb1 | LE19-12	JAMHJB_14260	98.27	100.00	519
ccmK1~~~ccmK | LE19-12	JAMHJB_08555	99.12	100.00	342
ccmL | LE19-12	JAMHJB_08560	99.04	100.00	312
ccsB | LE19-12	JAMHJB_16085	97.06	100.00	987
cdsA | LE19-12	JAMHJB_07175	96.82	100.00	912
citT | LE19-12	JAMHJB_13095	94.99	100.12	837
clpX | LE19-12	JAMHJB_09620	98.73	100.00	1335
coaD | LE19-12	JAMHJB_14350	96.41	100.00	474
cobC | LE19-12	JAMHJB_10445	97.98	100.00	1338
cobD | LE19-12	JAMHJB_08060	97.63	97.69	1080
cobQ | LE19-12	JAMHJB_09695	97.63	100.00	1476
cpcB | LE19-12	JAMHJB_16585	98.07	100.00	519
cpcT1 | LE19-12	JAMHJB_06030	99.83	100.00	585
cpsB | LE19-12	JAMHJB_06570	100.00	100.00	450
crcB | LE19-12	JAMHJB_09095	95.90	100.00	390
csdA | LE19-12	JAMHJB_09385	96.46	100.00	1215
ctaA | LE19-12	JAMHJB_09730	97.13	98.48	921
cyoC | LE19-12	JAMHJB_09715	97.43	98.04	357
cysQ | LE19-12	JAMHJB_18475	96.35	100.00	876
dacB | LE19-12	JAMHJB_14870	96.40	100.00	888
ddl | LE19-12	JAMHJB_16550	96.67	99.15	1059
dndE | LE19-12	JAMHJB_16305	97.99	100.00	399
dusA | LE19-12	JAMHJB_00945	97.89	93.79	1062
elsH | LE19-12	JAMHJB_00245	96.68	100.00	783
eno | LE19-12	JAMHJB_00435	97.38	100.00	1299
fabB | LE19-12	JAMHJB_08970	96.56	96.93	1140
fabH | LE19-12	JAMHJB_12790	96.81	100.00	1002
fabZ | LE19-12	JAMHJB_09030	98.54	100.00	480
fkpA | LE19-12	JAMHJB_06680	98.07	100.00	519
fmt | LE19-12	JAMHJB_00980	97.03	100.00	978
folB | LE19-12	JAMHJB_05135	97.48	100.00	357
frr | LE19-12	JAMHJB_08820	95.99	100.00	549
galM | LE19-12	JAMHJB_01585	96.79	100.00	873
gcvT | LE19-12	JAMHJB_18205	96.66	100.00	1107
gdhA | LE19-12	JAMHJB_10615	96.78	98.30	1296
gloA | LE19-12	JAMHJB_07530	97.25	100.00	363
gloB | LE19-12	JAMHJB_11100	97.32	99.85	672
glpG | LE19-12	JAMHJB_05150	97.87	100.00	609
gph | LE19-12	JAMHJB_14510	98.71	100.00	696
group_10147 | LE19-12	JAMHJB_13185	93.42	100.64	468
group_10188 | LE19-12	JAMHJB_14550	97.89	100.00	663
group_1022 | LE19-12	JAMHJB_07005	99.02	100.00	204
group_10347 | LE19-12	JAMHJB_05125	94.94	100.00	474
group_11121 | LE19-12	JAMHJB_08610	89.26	99.89	876
group_11199 | LE19-12	JAMHJB_11755	97.57	100.00	534
group_11207 | LE19-12	JAMHJB_01275	98.39	100.00	435
group_11382 | LE19-12	JAMHJB_04395	96.05	100.00	810
group_11505 | LE19-12	JAMHJB_08580	99.50	100.00	399
group_11521 | LE19-12	JAMHJB_17865	98.68	100.00	378
group_11598 | LE19-12	JAMHJB_10450	97.39	100.28	1068
group_11742 | LE19-12	JAMHJB_12630	96.51	100.00	315
group_11811 | LE19-12	JAMHJB_17045	98.35	100.00	243
group_12240 | LE19-12	JAMHJB_07525	98.22	100.00	729
group_12267 | LE19-12	JAMHJB_02495	98.35	100.09	1149
group_12312 | LE19-12	JAMHJB_08550	99.04	100.00	312
group_12349 | LE19-12	JAMHJB_00440	95.01	100.00	762
group_12628 | LE19-12	JAMHJB_09400	96.45	100.00	1014
group_12701 | LE19-12	JAMHJB_07430	97.21	100.00	717
group_12863 | LE19-12	JAMHJB_15125	98.24	100.00	510
group_12983 | LE19-12	JAMHJB_14765	99.32	100.00	438
group_13070 | LE19-12	JAMHJB_12585	97.78	100.00	1128
group_13097 | LE19-12	JAMHJB_17615	95.58	100.00	702
group_13285 | LE19-12	JAMHJB_14985	99.07	100.00	216
group_13377 | LE19-12	JAMHJB_00355	97.79	100.00	951
group_13525 | LE19-12	JAMHJB_10805	96.59	100.00	264
group_13569 | LE19-12	JAMHJB_12475	97.92	100.00	192
group_13775 | LE19-12	JAMHJB_00400	100.00	100.00	297
group_14045 | LE19-12	JAMHJB_16580	94.69	100.20	489
group_14055 | LE19-12	JAMHJB_13290	97.18	100.00	567
group_14222 | LE19-12	JAMHJB_17100	96.67	100.00	180
group_14232 | LE19-12	JAMHJB_17220	97.99	99.41	849
group_14353 | LE19-12	JAMHJB_13040	97.69	100.00	780
group_14367 | LE19-12	JAMHJB_17210	98.80	100.00	747
group_144 | LE19-12	JAMHJB_11480	94.75	100.00	552
group_14549 | LE19-12	JAMHJB_09865	99.23	100.00	390
group_1470 | LE19-12	JAMHJB_00385	93.44	100.00	777
group_1807 | LE19-12	JAMHJB_07195	98.44	100.00	384
group_2266 | LE19-12	JAMHJB_06375	98.47	100.00	261
group_2356 | LE19-12	JAMHJB_15105	99.80	100.00	507
group_238 | LE19-12	JAMHJB_09550	98.78	100.00	246
group_2929 | LE19-12	JAMHJB_14345	98.25	100.00	285
group_2999 | LE19-12	JAMHJB_05605	97.15	100.00	597
group_3246 | LE19-12	JAMHJB_12825	97.53	100.00	729
group_3346 | LE19-12	JAMHJB_15415	100.00	100.00	177
group_3365 | LE19-12	JAMHJB_17940	99.06	100.00	318
group_3427 | LE19-12	JAMHJB_18585	95.24	100.00	504
group_3473 | LE19-12	JAMHJB_08570	96.23	100.00	663
group_3484 | LE19-12	JAMHJB_08530	97.16	100.00	387
group_3491 | LE19-12	JAMHJB_17015	94.74	100.00	342
group_3584 | LE19-12	JAMHJB_12540	97.16	99.89	882
group_3763 | LE19-12	JAMHJB_14875	97.75	100.00	267
group_3834 | LE19-12	JAMHJB_00135	92.46	100.00	252
group_4296 | LE19-12	JAMHJB_17020	98.24	100.00	567
group_4420 | LE19-12	JAMHJB_14515	98.39	100.00	621
group_4466 | LE19-12	JAMHJB_12455	97.80	100.00	363
group_4495 | LE19-12	JAMHJB_10570	96.83	100.00	567
group_4511 | LE19-12	JAMHJB_08830	97.25	100.00	582
group_4551 | LE19-12	JAMHJB_06995	97.19	100.00	498
group_4581 | LE19-12	JAMHJB_07010	98.92	100.00	465
group_4582 | LE19-12	JAMHJB_07000	97.87	100.00	516
group_4589 | LE19-12	JAMHJB_11820	95.53	100.00	246
group_466 | LE19-12	JAMHJB_00985	96.59	100.00	381
group_4735 | LE19-12	JAMHJB_06335	96.96	100.00	657
group_4736 | LE19-12	JAMHJB_06345	99.66	99.66	294
group_4765 | LE19-12	JAMHJB_07830	95.88	100.00	267
group_4814 | LE19-12	JAMHJB_12535	99.50	100.00	201
group_4816 | LE19-12	JAMHJB_07300	95.78	100.00	237
group_4862 | LE19-12	JAMHJB_11735	97.62	100.00	420
group_5007 | LE19-12	JAMHJB_14315	95.53	100.00	2328
group_5015 | LE19-12	JAMHJB_09505	95.14	100.00	906
group_5117 | LE19-12	JAMHJB_01565	97.42	100.00	774
group_5175 | LE19-12	JAMHJB_11065	98.87	100.00	441
group_5221 | LE19-12	JAMHJB_16070	99.72	99.72	354
group_5445 | LE19-12	JAMHJB_06700	92.45	100.00	318
group_5596 | LE19-12	JAMHJB_07535	97.81	100.00	957
group_5613 | LE19-12	JAMHJB_13200	95.72	99.35	306
group_5620 | LE19-12	JAMHJB_15410	97.07	100.00	1059
group_5658 | LE19-12	JAMHJB_14220	98.48	100.00	396
group_5694 | LE19-12	JAMHJB_18590	95.74	100.00	891
group_573 | LE19-12	JAMHJB_00035	97.36	100.00	1176
group_5805 | LE19-12	JAMHJB_06045	97.48	100.00	318
group_5824 | LE19-12	JAMHJB_11675	97.97	100.00	1182
group_5945 | LE19-12	JAMHJB_07405	96.70	100.00	789
group_6075 | LE19-12	JAMHJB_00020	97.44	100.00	390
group_6100 | LE19-12	JAMHJB_17030	98.71	100.00	387
group_6103 | LE19-12	JAMHJB_08775	97.57	100.00	945
group_6135 | LE19-12	JAMHJB_07040	95.81	100.00	1338
group_6227 | LE19-12	JAMHJB_18785	98.10	100.00	369
group_6247 | LE19-12	JAMHJB_08720	98.14	100.00	1020
group_6268 | LE19-12	JAMHJB_10255	99.74	100.00	381
group_6351 | LE19-12	JAMHJB_03075	96.84	100.00	1425
group_6551 | LE19-12	JAMHJB_10465	95.81	100.06	1644
group_6567 | LE19-12	JAMHJB_16190	97.00	100.00	267
group_6580 | LE19-12	JAMHJB_06530	98.65	100.00	297
group_6594 | LE19-12	JAMHJB_15405	98.80	100.00	582
group_6613 | LE19-12	JAMHJB_08605	96.81	93.22	1209
group_6614 | LE19-12	JAMHJB_08615	96.66	100.00	957
group_6627 | LE19-12	JAMHJB_14800	97.84	100.00	510
group_6650 | LE19-12	JAMHJB_04400	97.46	100.00	1854
group_6673 | LE19-12	JAMHJB_17870	98.60	99.94	1719
group_6680 | LE19-12	JAMHJB_10455	98.37	100.00	1653
group_6704 | LE19-12	JAMHJB_12635	99.03	100.00	930
group_6843 | LE19-12	JAMHJB_09035	96.74	100.00	768
group_6873 | LE19-12	JAMHJB_11115	96.79	100.00	1089
group_6913 | LE19-12	JAMHJB_17245	97.93	100.00	918
group_6926 | LE19-12	JAMHJB_14460	98.24	100.00	795
group_6969 | LE19-12	JAMHJB_15250	95.64	100.00	894
group_6975 | LE19-12	JAMHJB_06055	97.65	100.00	894
group_6994 | LE19-12	JAMHJB_08495	98.51	100.00	201
group_7025 | LE19-12	JAMHJB_12505	94.55	100.00	165
group_7027 | LE19-12	JAMHJB_17105	97.32	100.00	783
group_7048 | LE19-12	JAMHJB_07310	92.53	100.00	1686
group_7098 | LE19-12	JAMHJB_10395	97.22	100.00	1296
group_7122 | LE19-12	JAMHJB_14520	95.95	100.00	1062
group_7223 | LE19-12	JAMHJB_06980	95.00	100.00	240
group_7248 | LE19-12	JAMHJB_10905	96.55	100.00	783
group_7250 | LE19-12	JAMHJB_06040	97.12	100.00	555
group_7300 | LE19-12	JAMHJB_13350	97.13	100.14	696
group_7301 | LE19-12	JAMHJB_14930	97.54	100.00	2439
group_7312 | LE19-12	JAMHJB_16545	95.98	100.00	348
group_7463 | LE19-12	JAMHJB_17490	98.88	100.00	1164
group_7648 | LE19-12	JAMHJB_08585	98.63	100.00	219
group_7684 | LE19-12	JAMHJB_05555	98.55	100.00	207
group_7762 | LE19-12	JAMHJB_15170	97.03	100.00	807
group_7799 | LE19-12	JAMHJB_18700	97.78	100.00	360
group_784 | LE19-12	JAMHJB_03930	98.21	100.00	894
group_7847 | LE19-12	JAMHJB_11865	94.96	101.71	351
group_7905 | LE19-12	JAMHJB_15315	97.22	100.00	252
group_7908 | LE19-12	JAMHJB_01390	99.26	100.00	1074
group_7920 | LE19-12	JAMHJB_18780	98.85	100.00	174
group_7923 | LE19-12	JAMHJB_13195	98.59	100.00	213
group_7924 | LE19-12	JAMHJB_13205	90.70	100.23	1320
group_7929 | LE19-12	JAMHJB_10690	96.86	100.00	606
group_7930 | LE19-12	JAMHJB_01325	97.29	100.00	1293
group_8138 | LE19-12	JAMHJB_03725	98.64	100.00	294
group_8377 | LE19-12	JAMHJB_11705	96.32	100.00	435
group_8422 | LE19-12	JAMHJB_03080	95.73	99.84	1242
group_8531 | LE19-12	JAMHJB_10645	96.46	100.00	1695
group_8591 | LE19-12	JAMHJB_12975	98.24	100.00	1191
group_8714 | LE19-12	JAMHJB_06580	97.55	100.00	408
group_8726 | LE19-12	JAMHJB_08955	97.11	100.00	795
group_8727 | LE19-12	JAMHJB_08945	98.78	100.00	411
group_8734 | LE19-12	JAMHJB_07790	97.90	100.00	999
group_8771 | LE19-12	JAMHJB_07440	97.51	100.00	321
group_8848 | LE19-12	JAMHJB_09325	98.68	100.00	378
group_8850 | LE19-12	JAMHJB_00365	97.10	100.00	276
group_8913 | LE19-12	JAMHJB_17075	98.24	100.00	1248
group_8915 | LE19-12	JAMHJB_12510	95.28	100.00	636
group_8947 | LE19-12	JAMHJB_10575	97.01	100.00	468
group_90 | LE19-12	JAMHJB_02075	95.32	100.00	684
group_9012 | LE19-12	JAMHJB_05200	98.83	99.90	1023
group_9037 | LE19-12	JAMHJB_03735	97.33	100.00	675
group_9107 | LE19-12	JAMHJB_12970	96.92	100.00	681
group_9480 | LE19-12	JAMHJB_15310	97.29	99.51	408
group_9660 | LE19-12	JAMHJB_13965	95.97	99.20	375
group_9691 | LE19-12	JAMHJB_03085	96.94	100.00	621
group_9732 | LE19-12	JAMHJB_10640	96.26	99.78	456
group_9751 | LE19-12	JAMHJB_02265	98.04	100.00	2199
group_9765 | LE19-12	JAMHJB_16845	97.71	100.00	306
grxD | LE19-12	JAMHJB_10485	100.00	100.00	324
himA | LE19-12	JAMHJB_08055	97.19	100.00	285
hisA | LE19-12	JAMHJB_04340	96.72	100.00	762
hisM | LE19-12	JAMHJB_09330	98.29	100.00	996
hoxU | LE19-12	JAMHJB_07385	96.93	100.00	717
htpX | LE19-12	JAMHJB_09005	95.17	100.00	849
hyuB | LE19-12	JAMHJB_00650	97.01	100.00	1572
ilvB | LE19-12	JAMHJB_06215	97.14	100.00	1854
infA | LE19-12	JAMHJB_10070	97.84	100.00	231
ispE | LE19-12	JAMHJB_09085	100.00	100.00	150
ispG | LE19-12	JAMHJB_11040	96.72	100.00	1221
jag | LE19-12	JAMHJB_14210	98.18	100.00	495
labA | LE19-12	JAMHJB_00040	98.57	100.00	210
lepB | LE19-12	JAMHJB_05730	96.01	100.00	576
leuB | LE19-12	JAMHJB_06380	98.43	100.00	1086
lnt | LE19-12	JAMHJB_17040	97.64	100.00	1527
menA | LE19-12	JAMHJB_04005	95.71	100.00	909
metK | LE19-12	JAMHJB_04040	98.04	100.00	816
minD | LE19-12	JAMHJB_06770	96.50	100.00	801
minE | LE19-12	JAMHJB_06775	97.44	98.91	276
mlaF | LE19-12	JAMHJB_00540	97.96	100.00	783
moaD | LE19-12	JAMHJB_03965	96.47	100.00	255
mpaA | LE19-12	JAMHJB_13190	96.63	100.00	1662
murQ | LE19-12	JAMHJB_06000	96.42	100.00	921
nAGPA | LE19-12	JAMHJB_06690	96.06	100.11	1824
nfnB | LE19-12	JAMHJB_16300	97.23	100.00	1515
nrdR | LE19-12	JAMHJB_17595	95.16	100.00	516
ntcA | LE19-12	JAMHJB_16115	98.67	100.00	678
nth | LE19-12	JAMHJB_05155	97.87	100.00	657
nusA | LE19-12	JAMHJB_12180	95.66	100.00	1197
penP | LE19-12	JAMHJB_02485	97.21	100.00	1182
petA | LE19-12	JAMHJB_06565	98.07	100.00	987
petL | LE19-12	JAMHJB_12815	98.04	100.00	102
petP | LE19-12	JAMHJB_18540	100.00	100.00	225
pgeF | LE19-12	JAMHJB_00975	94.97	100.00	795
pgpB | LE19-12	JAMHJB_12020	94.89	100.00	666
phaC | LE19-12	JAMHJB_07410	97.99	100.00	1095
phaF | LE19-12	JAMHJB_06685	97.84	100.00	324
pheA | LE19-12	JAMHJB_12960	97.19	100.00	855
pilF | LE19-12	JAMHJB_09815	95.85	98.81	756
