Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-12	IOJBKL_13155	98.38	100.00	990
allA | LE19-12	IOJBKL_12585	97.37	100.00	495
apcECpcD | LE19-12	IOJBKL_08965	98.86	100.00	879
argF | LE19-12	IOJBKL_10720	97.52	100.00	927
argG | LE19-12	IOJBKL_00735	97.51	100.00	1206
aroE | LE19-12	IOJBKL_13685	97.91	94.72	909
aroK | LE19-12	IOJBKL_02450	96.86	100.00	573
arsR | LE19-12	IOJBKL_02820	93.81	100.00	339
atp1 | LE19-12	IOJBKL_00510	96.93	100.00	423
atpB | LE19-12	IOJBKL_00515	98.67	100.00	750
atpE | LE19-12	IOJBKL_00520	99.59	100.00	246
atpF | LE19-12	IOJBKL_00530	99.26	100.00	543
atpG | LE19-12	IOJBKL_00545	97.15	100.00	948
atpH | LE19-12	IOJBKL_00535	98.00	100.00	549
bchL | LE19-12	IOJBKL_08300	98.05	100.00	870
bioB | LE19-12	IOJBKL_04390	96.80	100.00	1095
bioY | LE19-12	IOJBKL_04385	96.93	100.00	651
btpA | LE19-12	IOJBKL_10285	97.15	100.00	807
cbbL | LE19-12	IOJBKL_01240	98.38	100.00	1416
cbiT | LE19-12	IOJBKL_12640	96.45	100.00	591
ccb1 | LE19-12	IOJBKL_08340	97.88	100.00	519
ccmK1~~~ccmK | LE19-12	IOJBKL_01260	99.12	100.00	342
ccmL | LE19-12	IOJBKL_01255	96.46	99.68	312
ccsB | LE19-12	IOJBKL_00635	97.16	100.00	987
cdsA | LE19-12	IOJBKL_12645	97.37	100.00	912
citT | LE19-12	IOJBKL_02750	95.35	100.12	837
clpX | LE19-12	IOJBKL_08840	98.05	100.00	1335
coaD | LE19-12	IOJBKL_06165	98.10	100.00	474
cobC | LE19-12	IOJBKL_14175	97.91	100.00	1338
cobD | LE19-12	IOJBKL_12635	97.44	97.69	1080
cobQ | LE19-12	IOJBKL_21910	96.58	99.19	1476
cpcB | LE19-12	IOJBKL_18990	98.27	100.00	519
cpcT1 | LE19-12	IOJBKL_14750	97.09	100.00	585
cpsB | LE19-12	IOJBKL_04230	97.11	100.00	450
crcB | LE19-12	IOJBKL_05900	96.60	97.95	390
csdA | LE19-12	IOJBKL_00835	95.88	100.00	1215
ctaA | LE19-12	IOJBKL_03415	96.96	100.00	921
cyoC | LE19-12	IOJBKL_03430	93.84	100.00	357
cysQ | LE19-12	IOJBKL_05825	96.69	100.00	876
dacB | LE19-12	IOJBKL_06355	96.62	99.89	888
ddl | LE19-12	IOJBKL_08980	97.92	100.00	1059
dndE | LE19-12	IOJBKL_01595	97.99	100.00	399
dusA | LE19-12	IOJBKL_18320	97.85	92.09	1062
elsH | LE19-12	IOJBKL_06050	96.17	100.00	783
eno | LE19-12	IOJBKL_12785	97.23	100.00	1299
fabB | LE19-12	IOJBKL_01860	97.56	96.93	1140
fabH | LE19-12	IOJBKL_20410	96.41	100.00	1002
fabZ | LE19-12	IOJBKL_17665	97.29	100.00	480
fkpA | LE19-12	IOJBKL_09780	97.50	100.00	519
fmt | LE19-12	IOJBKL_18000	95.91	100.00	978
folB | LE19-12	IOJBKL_05485	95.80	100.00	357
frr | LE19-12	IOJBKL_10065	94.90	100.00	549
galM | LE19-12	IOJBKL_17285	95.99	100.00	873
gcvT | LE19-12	IOJBKL_14880	96.84	100.00	1107
gdhA | LE19-12	IOJBKL_18805	96.14	100.00	1296
gloA | LE19-12	IOJBKL_13340	96.56	96.14	363
gloB | LE19-12	IOJBKL_05330	95.23	99.85	672
glpG | LE19-12	IOJBKL_05470	97.37	100.00	609
gph | LE19-12	IOJBKL_07805	98.28	100.00	696
group_10147 | LE19-12	IOJBKL_09600	92.14	100.64	468
