Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-12	MPFDBK_15085	99.19	100.00	990
allA | LE19-12	MPFDBK_07135	99.19	100.00	495
apcECpcD | LE19-12	MPFDBK_19685	98.63	100.00	879
argF | LE19-12	MPFDBK_14165	98.49	100.00	927
argG | LE19-12	MPFDBK_00065	97.68	100.00	1206
aroE | LE19-12	MPFDBK_08400	96.92	100.00	909
aroK | LE19-12	MPFDBK_19865	98.25	100.00	573
arsR | LE19-12	MPFDBK_06010	94.40	100.00	339
atpB | LE19-12	MPFDBK_16915	98.67	100.00	750
atpE | LE19-12	MPFDBK_16920	99.59	100.00	246
atpF | LE19-12	MPFDBK_16930	99.82	100.00	543
atpG | LE19-12	MPFDBK_07455	97.57	100.00	948
atpH | LE19-12	MPFDBK_16935	98.36	100.00	549
bchL | LE19-12	MPFDBK_18580	98.39	99.89	870
bioB | LE19-12	MPFDBK_00930	97.72	100.00	1095
bioY | LE19-12	MPFDBK_00925	97.08	100.00	651
btpA | LE19-12	MPFDBK_17980	97.27	100.00	807
cbbL | LE19-12	MPFDBK_07100	99.01	100.00	1416
cbiT | LE19-12	MPFDBK_18355	96.95	100.00	591
ccb1 | LE19-12	MPFDBK_05110	98.07	100.00	519
ccmK1~~~ccmK | LE19-12	MPFDBK_07080	97.08	100.00	342
ccmL | LE19-12	MPFDBK_07085	97.75	99.68	312
ccsB | LE19-12	MPFDBK_00170	97.06	100.00	987
cdsA | LE19-12	MPFDBK_18360	96.82	100.00	912
citT | LE19-12	MPFDBK_08510	94.87	100.12	837
clpX | LE19-12	MPFDBK_12245	98.73	100.00	1335
coaD | LE19-12	MPFDBK_05200	96.41	100.00	474
cobC | LE19-12	MPFDBK_03330	97.98	100.00	1338
cobD | LE19-12	MPFDBK_07175	97.73	97.69	1080
cobQ | LE19-12	MPFDBK_11635	97.49	100.00	1476
cpcB | LE19-12	MPFDBK_19670	98.07	100.00	519
cpcT1 | LE19-12	MPFDBK_21165	97.44	100.00	585
cpsB | LE19-12	MPFDBK_04375	98.44	100.00	450
crcB | LE19-12	MPFDBK_15580	95.90	100.00	390
csdA | LE19-12	MPFDBK_14580	96.46	100.00	1215
ctaA | LE19-12	MPFDBK_04670	97.02	98.48	921
cyoC | LE19-12	MPFDBK_04685	97.43	98.04	357
cysQ | LE19-12	MPFDBK_00880	96.80	100.00	876
dacB | LE19-12	MPFDBK_16100	99.44	99.89	888
ddl | LE19-12	MPFDBK_19705	97.14	99.15	1059
dndE | LE19-12	MPFDBK_04205	97.99	100.00	399
dusA | LE19-12	MPFDBK_18730	97.39	93.79	1062
elsH | LE19-12	MPFDBK_00690	95.91	100.00	783
eno | LE19-12	MPFDBK_18860	97.46	100.00	1299
fabB | LE19-12	MPFDBK_01840	96.29	96.93	1140
fabH | LE19-12	MPFDBK_11030	96.71	100.00	1002
fabZ | LE19-12	MPFDBK_10570	98.54	100.00	480
fkpA | LE19-12	MPFDBK_16675	98.07	100.00	519
fmt | LE19-12	MPFDBK_18765	96.73	100.00	978
folB | LE19-12	MPFDBK_13220	96.92	100.00	357
