Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
accA | LE19-12	HENFNN_23605	98.18	100.00	990
allA | LE19-12	HENFNN_05970	98.38	99.60	495
apcECpcD | LE19-12	HENFNN_21920	98.63	100.00	879
argF | LE19-12	HENFNN_13630	97.95	100.00	927
argG | LE19-12	HENFNN_13880	97.76	100.00	1206
aroE | LE19-12	HENFNN_20505	98.14	94.72	909
aroK | LE19-12	HENFNN_15930	97.73	99.83	573
arsR | LE19-12	HENFNN_20475	95.58	100.00	339
atp1 | LE19-12	HENFNN_11140	96.69	100.00	423
atpB | LE19-12	HENFNN_11145	98.53	100.00	750
atpE | LE19-12	HENFNN_11150	99.59	100.00	246
atpF | LE19-12	HENFNN_11160	98.71	100.00	543
atpG | LE19-12	HENFNN_11175	97.36	100.00	948
atpH | LE19-12	HENFNN_11165	98.18	100.00	549
bchL | LE19-12	HENFNN_20845	98.28	100.00	870
bioB | LE19-12	HENFNN_03175	97.15	96.07	1095
bioY | LE19-12	HENFNN_03180	96.77	100.00	651
btpA | LE19-12	HENFNN_12170	97.27	100.00	807
cbbL | LE19-12	HENFNN_14445	99.01	100.00	1416
cbiT | LE19-12	HENFNN_16085	96.95	100.00	591
ccb1 | LE19-12	HENFNN_09190	98.46	100.00	519
ccmK1~~~ccmK | LE19-12	HENFNN_14465	99.12	100.00	342
ccmL | LE19-12	HENFNN_14460	97.75	99.68	312
ccsB | LE19-12	HENFNN_13980	96.35	100.00	987
cdsA | LE19-12	HENFNN_16090	97.26	100.00	912
citT | LE19-12	HENFNN_22835	96.06	100.12	837
clpX | LE19-12	HENFNN_01355	98.58	100.00	1335
coaD | LE19-12	HENFNN_24025	98.31	100.00	474
cobC | LE19-12	HENFNN_16400	97.61	100.00	1338
cobD | LE19-12	HENFNN_05930	97.04	100.00	1080
cobQ | LE19-12	HENFNN_11495	97.63	100.00	1476
cpcB | LE19-12	HENFNN_21910	97.30	100.00	519
cpcT1 | LE19-12	HENFNN_17855	97.09	100.00	585
cpsB | LE19-12	HENFNN_19020	98.00	100.00	450
crcB | LE19-12	HENFNN_03020	96.15	100.00	390
csdA | LE19-12	HENFNN_25400	96.30	100.00	1215
ctaA | LE19-12	HENFNN_15910	96.96	100.00	921
cyoC | LE19-12	HENFNN_15925	98.00	98.04	357
cysQ | LE19-12	HENFNN_22715	97.26	100.00	876
dacB | LE19-12	HENFNN_22370	96.96	99.89	888
ddl | LE19-12	HENFNN_21935	97.92	100.00	1059
dndE | LE19-12	HENFNN_05535	98.50	100.00	399
dusA | LE19-12	HENFNN_01560	97.19	93.79	1062
elsH | LE19-12	HENFNN_20250	95.53	100.00	783
eno | LE19-12	HENFNN_09230	97.15	100.00	1299
fabB | LE19-12	HENFNN_25165	97.47	96.93	1140
fabH | LE19-12	HENFNN_15215	96.91	100.00	1002
fabZ | LE19-12	HENFNN_00805	97.29	100.00	480
fkpA | LE19-12	HENFNN_08640	98.07	100.00	519
fmt | LE19-12	HENFNN_20350	96.32	100.00	978
folB | LE19-12	HENFNN_02265	96.08	100.00	357
frr | LE19-12	HENFNN_02080	95.99	100.00	549
galM | LE19-12	HENFNN_14925	96.91	100.00	873
gcvT | LE19-12	HENFNN_21585	96.66	100.00	1107
gdhA | LE19-12	HENFNN_24140	96.99	100.00	1296
gloA | LE19-12	HENFNN_10050	97.80	100.00	363
gloB | LE19-12	HENFNN_10475	96.86	99.40	672
glpG | LE19-12	HENFNN_02250	97.54	100.00	609
gph | LE19-12	HENFNN_06350	98.28	100.00	696
group_10147 | LE19-12	HENFNN_23430	94.66	100.00	468
group_10188 | LE19-12	HENFNN_13270	95.63	100.00	663
group_1022 | LE19-12	HENFNN_14185	98.04	100.00	204
group_10347 | LE19-12	HENFNN_02275	96.20	100.00	474
group_11121 | LE19-12	HENFNN_13560	95.43	100.00	876
group_11199 | LE19-12	HENFNN_22495	97.38	100.00	534
group_11207 | LE19-12	HENFNN_00600	99.31	100.00	435
group_11382 | LE19-12	HENFNN_19760	97.04	100.00	810
group_11505 | LE19-12	HENFNN_14440	99.75	100.00	399
group_11521 | LE19-12	HENFNN_07750	98.41	100.00	378
group_11598 | LE19-12	HENFNN_16395	97.57	100.28	1068
group_11742 | LE19-12	HENFNN_08320	95.87	100.00	315
group_11811 | LE19-12	HENFNN_03130	96.71	100.00	243
group_12240 | LE19-12	HENFNN_10045	98.08	100.00	729
group_12267 | LE19-12	HENFNN_07705	98.43	100.09	1149
group_12312 | LE19-12	HENFNN_14470	99.68	100.00	312
group_12349 | LE19-12	HENFNN_09225	97.11	100.00	762
group_12628 | LE19-12	HENFNN_18585	96.75	100.00	1014
group_12701 | LE19-12	HENFNN_11110	96.65	100.00	717
group_12863 | LE19-12	HENFNN_23105	98.43	100.00	510
group_12983 | LE19-12	HENFNN_07310	99.32	100.00	438
group_13070 | LE19-12	HENFNN_12650	97.34	100.09	1128
group_13097 | LE19-12	HENFNN_24335	96.01	100.00	702
group_13285 | LE19-12	HENFNN_17220	99.07	100.00	216
group_13377 | LE19-12	HENFNN_11940	97.90	100.00	951
group_13525 | LE19-12	HENFNN_06785	96.97	100.00	264
group_13569 | LE19-12	HENFNN_04745	98.96	100.00	192
group_13775 | LE19-12	HENFNN_11895	98.65	100.00	297
group_14045 | LE19-12	HENFNN_21915	96.11	100.00	489
group_14055 | LE19-12	HENFNN_19620	97.53	100.00	567
group_14222 | LE19-12	HENFNN_08805	97.22	100.00	180
group_14232 | LE19-12	HENFNN_00245	97.53	100.00	849
group_14353 | LE19-12	HENFNN_00175	97.82	100.00	780
group_14367 | LE19-12	HENFNN_00255	97.86	100.00	747
group_144 | LE19-12	HENFNN_02220	96.74	100.00	552
group_14549 | LE19-12	HENFNN_02960	99.49	100.00	390
group_1470 | LE19-12	HENFNN_11910	94.21	100.00	777
group_1807 | LE19-12	HENFNN_10490	97.64	99.48	384
group_2266 | LE19-12	HENFNN_03150	96.93	100.00	261
group_2356 | LE19-12	HENFNN_14310	99.41	100.00	507
group_238 | LE19-12	HENFNN_18960	98.78	100.00	246
group_2929 | LE19-12	HENFNN_24030	98.60	100.00	285
group_2999 | LE19-12	HENFNN_16675	97.65	100.00	597
group_3246 | LE19-12	HENFNN_07605	98.08	100.00	729
group_3346 | LE19-12	HENFNN_17080	98.87	100.00	177
group_3365 | LE19-12	HENFNN_01270	99.69	100.00	318
group_3427 | LE19-12	HENFNN_20315	96.43	100.00	504
group_3473 | LE19-12	HENFNN_14450	97.13	100.00	663
group_3484 | LE19-12	HENFNN_14490	97.93	100.00	387
group_3491 | LE19-12	HENFNN_01800	95.63	100.29	342
group_3584 | LE19-12	HENFNN_20495	97.28	100.00	882
group_3763 | LE19-12	HENFNN_22365	97.75	100.00	267
group_3834 | LE19-12	HENFNN_14165	90.91	100.40	252
group_4296 | LE19-12	HENFNN_01805	98.24	100.00	567
group_4420 | LE19-12	HENFNN_06345	97.26	100.00	621
group_4466 | LE19-12	HENFNN_04760	97.80	100.00	363
group_4495 | LE19-12	HENFNN_19885	95.07	100.18	567
group_4511 | LE19-12	HENFNN_02070	97.42	100.00	582
group_4551 | LE19-12	HENFNN_14175	97.59	100.00	498
group_4581 | LE19-12	HENFNN_14190	98.28	100.00	465
group_4582 | LE19-12	HENFNN_14180	96.86	98.84	516
group_4589 | LE19-12	HENFNN_14065	95.12	100.00	246
group_466 | LE19-12	HENFNN_20355	98.95	100.00	381
group_4735 | LE19-12	HENFNN_21785	97.56	100.00	657
group_4736 | LE19-12	HENFNN_21795	99.32	99.66	294
group_4765 | LE19-12	HENFNN_02530	99.63	100.00	267
group_4814 | LE19-12	HENFNN_20500	99.50	100.00	201
group_4816 | LE19-12	HENFNN_02700	95.36	100.00	237
group_4862 | LE19-12	HENFNN_14980	98.33	100.00	420
group_5007 | LE19-12	HENFNN_24060	96.05	100.00	2328
group_5015 | LE19-12	HENFNN_17470	95.58	100.00	906
group_5117 | LE19-12	HENFNN_14905	97.67	100.00	774
group_5175 | LE19-12	HENFNN_22650	97.51	100.00	441
group_5209 | LE19-12	HENFNN_00590	96.72	100.00	396
group_5221 | LE19-12	HENFNN_13965	98.30	99.72	354
group_5445 | LE19-12	HENFNN_22270	94.03	100.00	318
group_5596 | LE19-12	HENFNN_10055	97.81	100.00	957
group_5613 | LE19-12	HENFNN_23415	97.37	99.35	306
group_5620 | LE19-12	HENFNN_17085	97.17	100.00	1059
group_5658 | LE19-12	HENFNN_01965	97.98	100.00	396
group_5694 | LE19-12	HENFNN_20310	96.52	100.00	891
group_573 | LE19-12	HENFNN_03375	97.62	100.00	1176
group_5805 | LE19-12	HENFNN_17870	99.37	100.00	318
group_5824 | LE19-12	HENFNN_03330	97.46	100.00	1182
group_5945 | LE19-12	HENFNN_11085	96.83	100.00	789
group_6075 | LE19-12	HENFNN_21570	99.49	100.00	390
group_6100 | LE19-12	HENFNN_12985	98.71	100.00	387
group_6103 | LE19-12	HENFNN_08930	98.41	100.00	945
group_6135 | LE19-12	HENFNN_22125	96.11	100.00	1338
group_6227 | LE19-12	HENFNN_21450	98.10	100.00	369
group_6247 | LE19-12	HENFNN_22215	97.35	99.80	1020
group_6268 | LE19-12	HENFNN_07995	97.64	100.00	381
group_6351 | LE19-12	HENFNN_02330	96.84	100.00	1425
group_6551 | LE19-12	HENFNN_19225	96.29	100.12	1644
group_6567 | LE19-12	HENFNN_25225	96.63	100.00	267
group_6580 | LE19-12	HENFNN_08145	95.96	100.00	297
group_6594 | LE19-12	HENFNN_17090	98.28	100.00	582
group_6613 | LE19-12	HENFNN_13565	96.77	100.00	1209
group_6614 | LE19-12	HENFNN_13555	97.39	100.00	957
group_6627 | LE19-12	HENFNN_08770	95.88	100.00	510
group_6650 | LE19-12	HENFNN_19765	97.68	100.00	1854
group_6673 | LE19-12	HENFNN_07745	97.38	99.94	1719
group_6680 | LE19-12	HENFNN_16390	97.82	100.00	1653
group_6704 | LE19-12	HENFNN_08325	98.06	100.00	930
group_6843 | LE19-12	HENFNN_00800	97.53	100.00	768
group_6873 | LE19-12	HENFNN_10460	95.96	99.91	1089
group_6913 | LE19-12	HENFNN_23970	96.41	100.00	918
group_6926 | LE19-12	HENFNN_15730	97.23	100.00	795
group_6969 | LE19-12	HENFNN_03935	96.20	100.00	894
group_6975 | LE19-12	HENFNN_17880	97.43	100.00	894
group_6994 | LE19-12	HENFNN_19950	98.51	100.00	201
group_7025 | LE19-12	HENFNN_13405	96.36	100.00	165
group_7027 | LE19-12	HENFNN_08810	97.06	100.00	783
group_7048 | LE19-12	HENFNN_02715	92.89	100.06	1686
group_7098 | LE19-12	HENFNN_14350	97.07	100.00	1296
group_7122 | LE19-12	HENFNN_06340	95.58	100.09	1062
group_7223 | LE19-12	HENFNN_23945	97.50	100.00	240
group_7248 | LE19-12	HENFNN_06615	96.30	100.00	783
group_7250 | LE19-12	HENFNN_17865	96.40	100.00	555
group_7300 | LE19-12	HENFNN_15635	97.84	100.00	696
group_7301 | LE19-12	HENFNN_15645	96.92	100.00	2439
group_7312 | LE19-12	HENFNN_17490	97.41	100.00	348
group_7463 | LE19-12	HENFNN_25025	97.68	100.00	1164
group_7648 | LE19-12	HENFNN_14435	98.63	100.00	219
group_7684 | LE19-12	HENFNN_04945	99.03	100.00	207
group_7762 | LE19-12	HENFNN_22615	97.40	100.00	807
group_7799 | LE19-12	HENFNN_12460	98.89	100.00	360
group_784 | LE19-12	HENFNN_19050	97.20	100.00	894
