Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_11690|LE19-114	FLBHPM_14075	95.99	96.50	543
OCDKLD_11695|LE19-114	FLBHPM_11935	96.46	100.00	480
OCDKLD_11700|LE19-114	FLBHPM_11930	98.74	100.00	159
OCDKLD_11705|LE19-114	FLBHPM_14070	98.36	100.00	975
OCDKLD_11710|LE19-114	FLBHPM_14065	96.91	98.98	981
OCDKLD_11715|LE19-114	FLBHPM_14060	88.67	100.00	150
OCDKLD_11720|LE19-114	FLBHPM_14055	97.89	100.00	1281
OCDKLD_11725|LE19-114	FLBHPM_14050	98.96	100.00	1062
OCDKLD_11730|LE19-114	FLBHPM_14045	95.58	100.00	792
OCDKLD_11735|LE19-114	FLBHPM_14040	94.21	100.00	1278
OCDKLD_11745|LE19-114	FLBHPM_14035	95.88	97.70	174
OCDKLD_11750|LE19-114	FLBHPM_14035	95.62	99.30	1149
OCDKLD_11755|LE19-114	FLBHPM_14030	99.44	100.00	177
OCDKLD_20945|LE19-114	FLBHPM_14080	96.80	100.00	2064
OCDKLD_11740|LE19-114	Unmatched	0.0	0.0	0
