Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_11720|LE19-114	JAMHJB_08755	97.81	100.00	1281
OCDKLD_11725|LE19-114	JAMHJB_08750	97.83	100.00	1062
OCDKLD_11730|LE19-114	JAMHJB_08745	97.73	100.00	792
OCDKLD_11735|LE19-114	JAMHJB_08740	94.84	100.08	1278
OCDKLD_11740|LE19-114	JAMHJB_08735	97.44	100.00	1170
OCDKLD_11745|LE19-114	JAMHJB_08730	93.53	97.70	174
OCDKLD_11750|LE19-114	JAMHJB_17150	95.78	72.24	1149
OCDKLD_11755|LE19-114	JAMHJB_17145	98.31	100.00	177
OCDKLD_11690|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11695|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11700|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11705|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11710|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11715|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_20945|LE19-114	Unmatched	0.0	0.0	0
