Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
OCDKLD_11695|LE19-114	IOJBKL_00395	95.42	100.00	480
OCDKLD_11700|LE19-114	IOJBKL_09565	98.74	100.00	159
OCDKLD_11720|LE19-114	IOJBKL_03780	96.80	100.08	1281
OCDKLD_11725|LE19-114	IOJBKL_03775	98.11	99.91	1062
OCDKLD_11730|LE19-114	IOJBKL_03770	94.19	100.00	792
OCDKLD_11735|LE19-114	IOJBKL_03765	96.09	100.00	1278
OCDKLD_11740|LE19-114	IOJBKL_03760	96.69	98.21	1170
OCDKLD_11745|LE19-114	IOJBKL_03755	95.09	93.68	174
OCDKLD_11750|LE19-114	IOJBKL_03755	95.57	76.59	1149
OCDKLD_11755|LE19-114	IOJBKL_04685	98.31	100.00	177
OCDKLD_11690|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11705|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11710|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_11715|LE19-114	Unmatched	0.0	0.0	0
OCDKLD_20945|LE19-114	Unmatched	0.0	0.0	0
