Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_03980|LE19-12	ALDGEK_00945	99.19	100.0	1110
LE17-10A	GMBOIL_07830|LE19-12	ALDGEK_20095	100.0	100.0	118
LE17-10A	GMBOIL_23975|LE19-12	ALDGEK_21255	97.49	100.0	1875
LE17-10A	GMBOIL_23980|LE19-12	ALDGEK_21260	95.04	100.0	807
LE17-10A	GMBOIL_24010|LE19-12	ALDGEK_21290	97.94	100.0	291
LE17-10A	GMBOIL_03985|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_03980|LE19-12	EIDGHK_01395	97.84	100.0	1110
LE17-20C	GMBOIL_07830|LE19-12	EIDGHK_13655	100.0	100.0	118
LE17-20C	GMBOIL_23975|LE19-12	EIDGHK_01385	96.47	101.28	1875
LE17-20C	GMBOIL_23980|LE19-12	EIDGHK_01380	95.04	99.88	807
LE17-20C	GMBOIL_24010|LE19-12	EIDGHK_01350	97.25	100.0	291
LE17-20C	GMBOIL_03985|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_03980|LE19-12	HENFNN_19570	98.74	100.0	1110
LE18-22	GMBOIL_03985|LE19-12	HENFNN_19575	96.04	99.89	3639
LE18-22	GMBOIL_07830|LE19-12	HENFNN_20965	100.0	100.0	118
LE18-22	GMBOIL_23975|LE19-12	HENFNN_19525	98.03	100.0	1875
LE18-22	GMBOIL_23980|LE19-12	HENFNN_19520	98.01	99.88	807
LE18-22	GMBOIL_24010|LE19-12	HENFNN_19485	97.59	100.0	291
LE19-10	GMBOIL_03980|LE19-12	PGKGJD_03290	98.74	100.0	1110
LE19-10	GMBOIL_07830|LE19-12	PGKGJD_10160	100.0	100.0	118
LE19-10	GMBOIL_23975|LE19-12	PGKGJD_03295	98.24	100.0	1875
LE19-10	GMBOIL_23980|LE19-12	PGKGJD_03300	94.3	100.0	807
LE19-10	GMBOIL_24010|LE19-12	PGKGJD_03330	98.63	100.0	291
LE19-10	GMBOIL_03985|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_03980|LE19-12	OCDKLD_04180	98.74	100.0	1110
LE19-114	GMBOIL_07830|LE19-12	OCDKLD_14765	100.0	100.0	118
LE19-114	GMBOIL_23975|LE19-12	OCDKLD_04175	97.6	100.0	1875
LE19-114	GMBOIL_23980|LE19-12	OCDKLD_04170	96.65	99.88	807
LE19-114	GMBOIL_24010|LE19-12	OCDKLD_04110	97.59	100.0	291
LE19-114	GMBOIL_03985|LE19-12	Unmatched	0.0	0.0	0
LE19-12	GMBOIL_03980|LE19-12	GMBOIL_03980	100.0	100.0	1110
LE19-12	GMBOIL_03985|LE19-12	GMBOIL_03985	100.0	100.0	3639
LE19-12	GMBOIL_07830|LE19-12	GMBOIL_24035	100.0	100.0	118
LE19-12	GMBOIL_23975|LE19-12	GMBOIL_23975	100.0	100.0	1875
LE19-12	GMBOIL_23980|LE19-12	GMBOIL_23980	100.0	100.0	807
LE19-12	GMBOIL_24010|LE19-12	GMBOIL_24010	100.0	100.0	291
LE19-13	GMBOIL_03980|LE19-12	IDJNMB_09080	98.92	100.0	1110
LE19-13	GMBOIL_03985|LE19-12	IDJNMB_09075	95.99	89.06	3639
LE19-13	GMBOIL_07830|LE19-12	IDJNMB_20790	100.0	100.0	118
LE19-13	GMBOIL_23975|LE19-12	IDJNMB_15630	97.1	101.28	1875
LE19-13	GMBOIL_23980|LE19-12	IDJNMB_15635	94.67	99.88	807
LE19-13	GMBOIL_24010|LE19-12	IDJNMB_15665	96.91	100.0	291
LE19-131	GMBOIL_03980|LE19-12	FLBHPM_06160	99.1	100.0	1110
LE19-131	GMBOIL_03985|LE19-12	FLBHPM_06155	95.98	89.64	3639
LE19-131	GMBOIL_07830|LE19-12	FLBHPM_14520	100.0	100.0	118
LE19-131	GMBOIL_23975|LE19-12	FLBHPM_06165	97.92	100.0	1875
LE19-131	GMBOIL_23980|LE19-12	FLBHPM_06170	95.66	100.0	807
LE19-131	GMBOIL_24010|LE19-12	FLBHPM_06200	98.97	100.0	291
LE19-195	GMBOIL_03980|LE19-12	BHKFFO_11855	98.92	100.0	1110
LE19-195	GMBOIL_03985|LE19-12	BHKFFO_11850	95.19	101.04	3639
LE19-195	GMBOIL_07830|LE19-12	BHKFFO_01010	100.0	100.0	118
LE19-195	GMBOIL_23975|LE19-12	BHKFFO_11860	97.39	100.0	1875
LE19-195	GMBOIL_23980|LE19-12	BHKFFO_11865	96.15	99.88	807
LE19-195	GMBOIL_24010|LE19-12	BHKFFO_11895	99.66	100.0	291
LE19-196	GMBOIL_03980|LE19-12	JMPPHP_18420	99.19	100.0	1110
LE19-196	GMBOIL_07830|LE19-12	JMPPHP_00170	100.0	100.0	118
LE19-196	GMBOIL_23980|LE19-12	JMPPHP_06080	95.38	72.49	807
LE19-196	GMBOIL_03985|LE19-12	Unmatched	0.0	0.0	0
LE19-196	GMBOIL_23975|LE19-12	Unmatched	0.0	0.0	0
LE19-196	GMBOIL_24010|LE19-12	Unmatched	0.0	0.0	0
LE19-197	GMBOIL_03980|LE19-12	KBOODB_13550	100.0	100.0	1110
LE19-197	GMBOIL_03985|LE19-12	KBOODB_13545	99.32	89.06	3639
LE19-197	GMBOIL_07830|LE19-12	KBOODB_13615	100.0	100.0	118
LE19-197	GMBOIL_23975|LE19-12	KBOODB_13555	99.95	100.0	1875
LE19-197	GMBOIL_23980|LE19-12	KBOODB_13560	100.0	100.0	807
LE19-197	GMBOIL_24010|LE19-12	KBOODB_13590	100.0	100.0	291
LE19-251	GMBOIL_03980|LE19-12	IHLHBL_15170	98.02	100.0	1110
LE19-251	GMBOIL_03985|LE19-12	IHLHBL_20875	95.28	89.64	3639
LE19-251	GMBOIL_07830|LE19-12	IHLHBL_22625	100.0	100.0	118
