Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00375|LE19-12	BHKFFO_00240	97.16	100.00	705
GMBOIL_00380|LE19-12	BHKFFO_00235	96.36	100.00	1071
GMBOIL_00385|LE19-12	BHKFFO_00230	97.62	100.00	294
GMBOIL_01635|LE19-12	BHKFFO_05060	97.66	82.61	207
GMBOIL_01640|LE19-12	BHKFFO_05070	97.19	98.65	1263
GMBOIL_13905|LE19-12	BHKFFO_00270	95.98	100.00	174
GMBOIL_14925|LE19-12	BHKFFO_00265	94.93	100.00	828
GMBOIL_16650|LE19-12	BHKFFO_02525	97.70	100.00	915
GMBOIL_16665|LE19-12	BHKFFO_00275	95.46	100.00	441
GMBOIL_18875|LE19-12	BHKFFO_02475	97.39	99.39	1155
GMBOIL_18880|LE19-12	BHKFFO_02480	95.93	100.00	393
GMBOIL_01645|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_02065|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_02070|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13970|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13975|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13980|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13985|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13990|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_16660|LE19-12	Unmatched	0.0	0.0	0
