Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00375|LE19-12	GLFEAL_17160	96.60	100.00	705
GMBOIL_00380|LE19-12	GLFEAL_17155	96.73	100.00	1071
GMBOIL_00385|LE19-12	GLFEAL_17150	96.94	100.00	294
GMBOIL_01635|LE19-12	GLFEAL_15760	97.65	82.13	207
GMBOIL_01640|LE19-12	GLFEAL_15750	96.64	98.97	1263
GMBOIL_13905|LE19-12	GLFEAL_04860	98.85	100.00	174
GMBOIL_14925|LE19-12	GLFEAL_04855	94.81	100.00	828
GMBOIL_16650|LE19-12	GLFEAL_17990	97.60	100.00	915
GMBOIL_16665|LE19-12	GLFEAL_04865	96.15	100.00	441
GMBOIL_18875|LE19-12	GLFEAL_17915	97.91	99.39	1155
GMBOIL_18880|LE19-12	GLFEAL_17920	97.20	100.00	393
GMBOIL_01645|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_02065|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_02070|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13970|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13975|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13980|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13985|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13990|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_16660|LE19-12	Unmatched	0.0	0.0	0
