Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00375|LE19-12	FKFHLE_03905	96.74	100.00	705
GMBOIL_00380|LE19-12	FKFHLE_03910	96.17	100.00	1071
GMBOIL_00385|LE19-12	FKFHLE_03915	96.26	100.00	294
GMBOIL_01635|LE19-12	FKFHLE_03940	95.17	100.00	207
GMBOIL_01640|LE19-12	FKFHLE_03935	96.79	98.65	1263
GMBOIL_01645|LE19-12	FKFHLE_03930	95.97	99.70	672
GMBOIL_02065|LE19-12	FKFHLE_03945	100.00	100.00	273
GMBOIL_02070|LE19-12	FKFHLE_03950	98.85	100.00	1560
GMBOIL_13905|LE19-12	FKFHLE_03890	96.55	100.00	174
GMBOIL_13980|LE19-12	FKFHLE_03960	95.43	72.16	273
GMBOIL_13985|LE19-12	FKFHLE_03965	99.10	100.00	663
GMBOIL_13990|LE19-12	FKFHLE_03970	97.90	100.00	1287
GMBOIL_14925|LE19-12	FKFHLE_03895	96.50	100.00	828
GMBOIL_16650|LE19-12	FKFHLE_03875	99.13	100.00	915
GMBOIL_16660|LE19-12	FKFHLE_03880	95.03	99.35	1539
GMBOIL_16665|LE19-12	FKFHLE_03885	96.15	100.00	441
GMBOIL_18875|LE19-12	FKFHLE_03920	96.61	99.65	1155
GMBOIL_18880|LE19-12	FKFHLE_03925	96.95	100.00	393
GMBOIL_13970|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13975|LE19-12	Unmatched	0.0	0.0	0
