Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00375|LE19-12	ALDGEK_00740	97.16	100.00	705
GMBOIL_00380|LE19-12	ALDGEK_00745	97.25	98.60	1071
GMBOIL_00385|LE19-12	ALDGEK_00750	96.60	100.00	294
GMBOIL_01635|LE19-12	ALDGEK_06115	95.17	100.00	207
GMBOIL_01640|LE19-12	ALDGEK_06730	96.23	98.65	1263
GMBOIL_01645|LE19-12	ALDGEK_06725	98.06	99.70	672
GMBOIL_13905|LE19-12	ALDGEK_00725	99.43	100.00	174
GMBOIL_14925|LE19-12	ALDGEK_00730	95.41	100.00	828
GMBOIL_16650|LE19-12	ALDGEK_00710	97.16	100.00	915
GMBOIL_16660|LE19-12	ALDGEK_00715	95.55	99.35	1539
GMBOIL_16665|LE19-12	ALDGEK_00720	96.83	100.00	441
GMBOIL_18875|LE19-12	ALDGEK_06715	98.10	100.00	1155
GMBOIL_18880|LE19-12	ALDGEK_06720	97.20	100.00	393
GMBOIL_02065|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_02070|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13970|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13975|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13980|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13985|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_13990|LE19-12	Unmatched	0.0	0.0	0
