Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_19390|LE19-12	FMDALA_12665	96.03	100.00	378
GMBOIL_19395|LE19-12	FMDALA_12670	96.10	100.00	462
GMBOIL_19415|LE19-12	FMDALA_10190	97.72	100.00	876
GMBOIL_19420|LE19-12	FMDALA_10185	96.13	99.00	600
GMBOIL_19430|LE19-12	FMDALA_18280	97.69	100.00	1644
GMBOIL_19435|LE19-12	FMDALA_20230	96.23	96.36	165
GMBOIL_19445|LE19-12	FMDALA_20225	97.72	100.00	789
GMBOIL_19450|LE19-12	FMDALA_20220	97.96	100.00	735
GMBOIL_19460|LE19-12	FMDALA_24155	97.39	88.45	303
GMBOIL_19465|LE19-12	FMDALA_24150	97.55	100.00	327
GMBOIL_19470|LE19-12	FMDALA_09895	83.26	96.93	228
GMBOIL_19475|LE19-12	FMDALA_09900	88.29	97.26	474
GMBOIL_19405|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19425|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19440|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19455|LE19-12	Unmatched	0.0	0.0	0
