Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_19390|LE19-12	MPFDBK_21715	91.53	100.00	378
GMBOIL_19395|LE19-12	MPFDBK_21720	95.02	100.00	462
GMBOIL_19415|LE19-12	MPFDBK_15735	98.06	100.00	876
GMBOIL_19420|LE19-12	MPFDBK_15740	97.83	100.00	600
GMBOIL_19425|LE19-12	MPFDBK_15745	98.34	98.26	921
GMBOIL_19430|LE19-12	MPFDBK_15750	98.90	99.94	1644
GMBOIL_19465|LE19-12	MPFDBK_07420	98.72	71.87	327
GMBOIL_19470|LE19-12	MPFDBK_07415	100.00	87.72	228
GMBOIL_19475|LE19-12	MPFDBK_07410	100.00	100.00	474
GMBOIL_19405|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19435|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19440|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19445|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19450|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19455|LE19-12	Unmatched	0.0	0.0	0
GMBOIL_19460|LE19-12	Unmatched	0.0	0.0	0
