Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	GMBOIL_10150|LE19-12	ALDGEK_15410	97.5	100.16	639
LE17-10A	GMBOIL_10155|LE19-12	ALDGEK_15405	96.81	100.0	753
LE17-10A	GMBOIL_10160|LE19-12	ALDGEK_15400	98.12	100.0	1116
LE17-10A	GMBOIL_10165|LE19-12	ALDGEK_15395	96.8	100.0	657
LE17-10A	GMBOIL_10170|LE19-12	ALDGEK_15390	96.53	100.0	519
LE17-10A	GMBOIL_10175|LE19-12	ALDGEK_15385	98.98	100.0	294
LE17-10A	GMBOIL_10180|LE19-12	ALDGEK_15380	97.49	100.0	279
LE17-10A	GMBOIL_00155|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_04455|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_16845|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_16850|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_16855|LE19-12	Unmatched	0.0	0.0	0
LE17-10A	GMBOIL_16860|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_00155|LE19-12	EIDGHK_06900	98.51	89.78	225
LE17-20C	GMBOIL_04455|LE19-12	EIDGHK_06915	97.32	100.0	261
LE17-20C	GMBOIL_10150|LE19-12	EIDGHK_11260	96.56	100.0	639
LE17-20C	GMBOIL_10155|LE19-12	EIDGHK_11265	96.02	100.0	753
LE17-20C	GMBOIL_10160|LE19-12	EIDGHK_11270	98.48	100.0	1116
LE17-20C	GMBOIL_10165|LE19-12	EIDGHK_11275	97.11	100.0	657
LE17-20C	GMBOIL_10170|LE19-12	EIDGHK_11280	98.07	100.0	519
LE17-20C	GMBOIL_10175|LE19-12	EIDGHK_11285	99.66	99.66	294
LE17-20C	GMBOIL_10180|LE19-12	EIDGHK_11290	99.28	100.0	279
LE17-20C	GMBOIL_16845|LE19-12	EIDGHK_06910	93.75	99.15	468
LE17-20C	GMBOIL_16850|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_16855|LE19-12	Unmatched	0.0	0.0	0
LE17-20C	GMBOIL_16860|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_00155|LE19-12	HENFNN_01540	96.44	100.0	225
LE18-22	GMBOIL_10150|LE19-12	HENFNN_21765	97.81	100.16	639
LE18-22	GMBOIL_10155|LE19-12	HENFNN_21770	96.68	100.0	753
LE18-22	GMBOIL_10160|LE19-12	HENFNN_21775	98.12	100.0	1116
LE18-22	GMBOIL_10165|LE19-12	HENFNN_21785	97.56	100.0	657
LE18-22	GMBOIL_10170|LE19-12	HENFNN_21790	98.07	100.0	519
LE18-22	GMBOIL_10175|LE19-12	HENFNN_21795	99.32	99.66	294
LE18-22	GMBOIL_10180|LE19-12	HENFNN_21800	98.92	100.0	279
LE18-22	GMBOIL_16860|LE19-12	HENFNN_12795	98.25	100.0	228
LE18-22	GMBOIL_04455|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_16845|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_16850|LE19-12	Unmatched	0.0	0.0	0
LE18-22	GMBOIL_16855|LE19-12	Unmatched	0.0	0.0	0
LE19-10	GMBOIL_04455|LE19-12	PGKGJD_01795	95.79	100.0	261
LE19-10	GMBOIL_10150|LE19-12	PGKGJD_13095	97.03	100.16	639
LE19-10	GMBOIL_10155|LE19-12	PGKGJD_13090	97.34	100.0	753
LE19-10	GMBOIL_10160|LE19-12	PGKGJD_13085	97.49	100.0	1116
LE19-10	GMBOIL_10165|LE19-12	PGKGJD_13080	97.26	100.0	657
LE19-10	GMBOIL_10170|LE19-12	PGKGJD_13075	98.07	100.0	519
LE19-10	GMBOIL_10175|LE19-12	PGKGJD_13070	99.66	100.0	294
LE19-10	GMBOIL_10180|LE19-12	PGKGJD_13065	98.21	100.0	279
LE19-10	GMBOIL_16845|LE19-12	PGKGJD_08950	92.21	98.72	468
LE19-10	GMBOIL_16855|LE19-12	PGKGJD_03120	95.35	100.0	258
LE19-10	GMBOIL_16860|LE19-12	PGKGJD_03130	91.67	89.47	228
LE19-10	GMBOIL_00155|LE19-12	Unmatched	0.0	0.0	0
LE19-10	GMBOIL_16850|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_10150|LE19-12	OCDKLD_08235	97.5	100.16	639
LE19-114	GMBOIL_10155|LE19-12	OCDKLD_08230	98.14	100.0	753
LE19-114	GMBOIL_10160|LE19-12	OCDKLD_08225	97.4	100.0	1116
LE19-114	GMBOIL_10165|LE19-12	OCDKLD_08220	97.26	100.0	657
LE19-114	GMBOIL_10170|LE19-12	OCDKLD_08215	97.3	100.0	519
LE19-114	GMBOIL_10175|LE19-12	OCDKLD_08210	98.98	100.0	294
LE19-114	GMBOIL_10180|LE19-12	OCDKLD_08205	96.06	100.0	279
LE19-114	GMBOIL_00155|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_04455|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_16845|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_16850|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_16855|LE19-12	Unmatched	0.0	0.0	0
LE19-114	GMBOIL_16860|LE19-12	Unmatched	0.0	0.0	0
LE19-12	GMBOIL_00155|LE19-12	GMBOIL_00155	100.0	100.0	225
LE19-12	GMBOIL_04455|LE19-12	GMBOIL_04455	100.0	100.0	261
LE19-12	GMBOIL_10150|LE19-12	GMBOIL_10150	100.0	100.0	639
LE19-12	GMBOIL_10155|LE19-12	GMBOIL_10155	100.0	100.0	753
LE19-12	GMBOIL_10160|LE19-12	GMBOIL_10160	100.0	100.0	1116
LE19-12	GMBOIL_10165|LE19-12	GMBOIL_10165	100.0	100.0	657
LE19-12	GMBOIL_10170|LE19-12	GMBOIL_10170	100.0	100.0	519
LE19-12	GMBOIL_10175|LE19-12	GMBOIL_10175	100.0	100.0	294
LE19-12	GMBOIL_10180|LE19-12	GMBOIL_10180	100.0	100.0	279
LE19-12	GMBOIL_16845|LE19-12	GMBOIL_16845	100.0	100.0	468
LE19-12	GMBOIL_16850|LE19-12	GMBOIL_16850	100.0	100.0	1944
LE19-12	GMBOIL_16855|LE19-12	GMBOIL_16855	100.0	100.0	258
LE19-12	GMBOIL_16860|LE19-12	GMBOIL_16860	100.0	100.0	228
LE19-13	GMBOIL_00155|LE19-12	IDJNMB_14650	99.11	100.0	225
LE19-13	GMBOIL_10150|LE19-12	IDJNMB_03105	97.18	100.0	639
LE19-13	GMBOIL_10155|LE19-12	IDJNMB_03110	97.34	100.0	753
LE19-13	GMBOIL_10160|LE19-12	IDJNMB_03115	98.39	100.0	1116
LE19-13	GMBOIL_10165|LE19-12	IDJNMB_03120	97.26	100.0	657
LE19-13	GMBOIL_10170|LE19-12	IDJNMB_03125	97.69	100.0	519
LE19-13	GMBOIL_10175|LE19-12	IDJNMB_03130	98.63	99.66	294
LE19-13	GMBOIL_10180|LE19-12	IDJNMB_03135	98.57	100.0	279
LE19-13	GMBOIL_16845|LE19-12	IDJNMB_14660	99.36	100.0	468
LE19-13	GMBOIL_16850|LE19-12	IDJNMB_14665	96.91	100.0	1944
LE19-13	GMBOIL_16855|LE19-12	IDJNMB_14670	100.0	100.0	258
LE19-13	GMBOIL_16860|LE19-12	IDJNMB_14675	100.0	100.0	228
LE19-13	GMBOIL_04455|LE19-12	Unmatched	0.0	0.0	0
LE19-131	GMBOIL_04455|LE19-12	FLBHPM_09880	87.36	100.0	261
LE19-131	GMBOIL_10150|LE19-12	FLBHPM_08645	96.88	100.16	639
LE19-131	GMBOIL_10155|LE19-12	FLBHPM_08650	97.74	100.0	753
LE19-131	GMBOIL_10160|LE19-12	FLBHPM_08655	98.57	100.0	1116
LE19-131	GMBOIL_10165|LE19-12	FLBHPM_08660	96.96	100.0	657
LE19-131	GMBOIL_10170|LE19-12	FLBHPM_08665	97.88	100.0	519
LE19-131	GMBOIL_10175|LE19-12	FLBHPM_08670	98.98	100.0	294
LE19-131	GMBOIL_10180|LE19-12	FLBHPM_08675	98.21	100.0	279
LE19-131	GMBOIL_16845|LE19-12	FLBHPM_00160	94.88	100.21	468
LE19-131	GMBOIL_16850|LE19-12	FLBHPM_09855	87.0	99.69	1944
LE19-131	GMBOIL_16855|LE19-12	FLBHPM_07630	100.0	100.0	258
LE19-131	GMBOIL_16860|LE19-12	FLBHPM_07635	97.36	99.56	228
LE19-131	GMBOIL_00155|LE19-12	Unmatched	0.0	0.0	0
LE19-195	GMBOIL_00155|LE19-12	BHKFFO_05340	98.67	100.0	225
LE19-195	GMBOIL_04455|LE19-12	BHKFFO_05350	97.7	100.0	261
