Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
GMBOIL_00155|LE19-12	IOJBKL_18155	95.24	93.33	225
GMBOIL_04455|LE19-12	IOJBKL_18175	97.70	100.00	261
GMBOIL_10150|LE19-12	IOJBKL_18180	96.88	100.16	639
GMBOIL_10155|LE19-12	IOJBKL_18185	96.55	100.00	753
GMBOIL_10160|LE19-12	IOJBKL_18190	97.94	100.00	1116
GMBOIL_10165|LE19-12	IOJBKL_04450	96.80	100.00	657
GMBOIL_10170|LE19-12	IOJBKL_04445	97.11	100.00	519
GMBOIL_10175|LE19-12	IOJBKL_04440	99.32	99.66	294
GMBOIL_10180|LE19-12	IOJBKL_04435	98.56	99.64	279
GMBOIL_16845|LE19-12	IOJBKL_18165	90.53	81.20	468
GMBOIL_16855|LE19-12	IOJBKL_21625	92.82	81.01	258
GMBOIL_16860|LE19-12	IOJBKL_21620	87.91	79.82	228
GMBOIL_16850|LE19-12	Unmatched	0.0	0.0	0
