Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_17780|LE19-84	FKFHLE_12360	97.85	99.87	792
FMDALA_17795|LE19-84	FKFHLE_20895	97.00	100.00	600
FMDALA_17800|LE19-84	FKFHLE_20900	95.86	100.00	411
FMDALA_17805|LE19-84	FKFHLE_20905	97.51	100.00	642
FMDALA_17810|LE19-84	FKFHLE_20910	97.97	100.00	1182
FMDALA_17815|LE19-84	FKFHLE_20915	96.48	100.22	453
FMDALA_17820|LE19-84	FKFHLE_00705	95.95	100.00	1110
FMDALA_17825|LE19-84	FKFHLE_00710	93.69	101.20	501
FMDALA_17830|LE19-84	FKFHLE_00715	99.49	100.00	390
FMDALA_17835|LE19-84	FKFHLE_00720	98.67	100.00	1881
FMDALA_17765|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17770|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17775|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17785|LE19-84	Unmatched	0.0	0.0	0
