Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_17765|LE19-84	NEOKJN_14250	94.51	94.13	426
FMDALA_17770|LE19-84	NEOKJN_14255	92.34	99.52	210
FMDALA_17775|LE19-84	NEOKJN_14260	93.39	99.56	228
FMDALA_17780|LE19-84	NEOKJN_14265	96.84	100.00	792
FMDALA_17795|LE19-84	NEOKJN_14280	96.83	100.00	600
FMDALA_17800|LE19-84	NEOKJN_14285	96.35	100.00	411
FMDALA_17805|LE19-84	NEOKJN_14290	98.75	100.00	642
FMDALA_17810|LE19-84	NEOKJN_14295	96.66	98.90	1182
FMDALA_17815|LE19-84	NEOKJN_12695	96.25	100.00	453
FMDALA_17830|LE19-84	NEOKJN_15105	98.97	100.00	390
FMDALA_17835|LE19-84	NEOKJN_15100	98.62	100.00	1881
FMDALA_17785|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17820|LE19-84	Unmatched	0.0	0.0	0
FMDALA_17825|LE19-84	Unmatched	0.0	0.0	0
