Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_17780|LE19-84	ALDGEK_21950	96.81	91.16	792
LE17-10A	FMDALA_17795|LE19-84	ALDGEK_19835	96.83	100.0	600
LE17-10A	FMDALA_17800|LE19-84	ALDGEK_19840	96.59	100.0	411
LE17-10A	FMDALA_17805|LE19-84	ALDGEK_19845	97.98	100.0	642
LE17-10A	FMDALA_17810|LE19-84	ALDGEK_19850	97.38	100.0	1182
LE17-10A	FMDALA_17830|LE19-84	ALDGEK_19125	98.21	100.0	390
LE17-10A	FMDALA_17835|LE19-84	ALDGEK_19120	98.35	100.0	1881
LE17-10A	FMDALA_17765|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17770|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17775|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17785|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17815|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17820|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_17825|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_17780|LE19-84	EIDGHK_06575	97.04	72.6	792
LE17-20C	FMDALA_17795|LE19-84	EIDGHK_06585	96.5	100.0	600
LE17-20C	FMDALA_17800|LE19-84	EIDGHK_06590	96.59	100.0	411
LE17-20C	FMDALA_17805|LE19-84	EIDGHK_06595	97.2	100.0	642
LE17-20C	FMDALA_17810|LE19-84	EIDGHK_06600	96.19	100.0	1182
LE17-20C	FMDALA_17815|LE19-84	EIDGHK_06605	95.81	100.22	453
LE17-20C	FMDALA_17830|LE19-84	EIDGHK_14570	98.72	100.0	390
LE17-20C	FMDALA_17835|LE19-84	EIDGHK_14575	98.56	100.0	1881
LE17-20C	FMDALA_17765|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_17770|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_17775|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_17785|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_17820|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_17825|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_17775|LE19-84	HENFNN_12795	91.63	99.56	228
LE18-22	FMDALA_17780|LE19-84	HENFNN_12800	95.96	100.0	792
LE18-22	FMDALA_17795|LE19-84	HENFNN_10585	97.33	100.0	600
LE18-22	FMDALA_17800|LE19-84	HENFNN_10580	96.35	100.0	411
