Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_03400|LE19-84	FKFHLE_02855	97.92	100.00	1155
FMDALA_03405|LE19-84	FKFHLE_02860	97.64	100.00	891
FMDALA_03410|LE19-84	FKFHLE_02865	98.59	100.00	213
FMDALA_03420|LE19-84	FKFHLE_02875	97.94	100.00	291
FMDALA_03425|LE19-84	FKFHLE_02880	96.75	88.30	906
FMDALA_03430|LE19-84	FKFHLE_02885	96.88	99.70	996
FMDALA_03435|LE19-84	FKFHLE_05490	98.74	100.00	396
FMDALA_03440|LE19-84	FKFHLE_05495	97.64	100.00	1908
FMDALA_03445|LE19-84	FKFHLE_05500	96.96	100.00	756
FMDALA_03450|LE19-84	FKFHLE_05505	97.99	100.00	798
FMDALA_03455|LE19-84	FKFHLE_05510	97.01	100.00	468
FMDALA_03460|LE19-84	FKFHLE_05515	96.58	100.00	849
FMDALA_03465|LE19-84	FKFHLE_05520	98.57	100.00	420
FMDALA_03470|LE19-84	FKFHLE_05525	97.92	96.33	300
FMDALA_03475|LE19-84	FKFHLE_18190	97.22	98.97	1164
FMDALA_03480|LE19-84	FKFHLE_18195	97.82	100.00	1239
FMDALA_03485|LE19-84	FKFHLE_18200	96.38	100.00	1881
FMDALA_03395|LE19-84	Unmatched	0.0	0.0	0
FMDALA_03415|LE19-84	Unmatched	0.0	0.0	0
FMDALA_03490|LE19-84	Unmatched	0.0	0.0	0
