Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_03400|LE19-84	ALDGEK_06740	97.66	100.0	1155
LE17-10A	FMDALA_03405|LE19-84	ALDGEK_06745	97.87	100.0	891
LE17-10A	FMDALA_03410|LE19-84	ALDGEK_06750	95.31	100.0	213
LE17-10A	FMDALA_03420|LE19-84	ALDGEK_06760	98.97	100.0	291
LE17-10A	FMDALA_03425|LE19-84	ALDGEK_06765	96.69	100.0	906
LE17-10A	FMDALA_03430|LE19-84	ALDGEK_06770	96.78	99.9	996
LE17-10A	FMDALA_03435|LE19-84	ALDGEK_06775	97.98	100.0	396
LE17-10A	FMDALA_03440|LE19-84	ALDGEK_06780	97.64	100.0	1908
LE17-10A	FMDALA_03445|LE19-84	ALDGEK_06785	97.62	100.0	756
LE17-10A	FMDALA_03450|LE19-84	ALDGEK_06790	98.25	100.0	798
LE17-10A	FMDALA_03455|LE19-84	ALDGEK_06795	97.65	100.0	468
LE17-10A	FMDALA_03460|LE19-84	ALDGEK_06800	96.47	100.0	849
LE17-10A	FMDALA_03465|LE19-84	ALDGEK_06805	99.05	100.0	420
LE17-10A	FMDALA_03470|LE19-84	ALDGEK_06810	97.33	100.0	300
LE17-10A	FMDALA_03475|LE19-84	ALDGEK_06820	97.83	98.97	1164
LE17-10A	FMDALA_03480|LE19-84	ALDGEK_06825	97.66	100.0	1239
LE17-10A	FMDALA_03485|LE19-84	ALDGEK_06830	95.86	100.11	1881
LE17-10A	FMDALA_03395|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_03415|LE19-84	Unmatched	0.0	0.0	0
LE17-10A	FMDALA_03490|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_03400|LE19-84	EIDGHK_12450	97.49	100.0	1155
LE17-20C	FMDALA_03405|LE19-84	EIDGHK_12455	97.42	100.0	891
LE17-20C	FMDALA_03410|LE19-84	EIDGHK_12460	96.71	100.0	213
LE17-20C	FMDALA_03420|LE19-84	EIDGHK_12470	98.97	100.0	291
LE17-20C	FMDALA_03425|LE19-84	EIDGHK_12475	96.91	100.0	906
LE17-20C	FMDALA_03430|LE19-84	EIDGHK_12480	97.69	99.9	996
LE17-20C	FMDALA_03440|LE19-84	EIDGHK_14515	97.43	100.0	1908
LE17-20C	FMDALA_03445|LE19-84	EIDGHK_14510	96.83	100.0	756
LE17-20C	FMDALA_03450|LE19-84	EIDGHK_14505	98.37	100.0	798
LE17-20C	FMDALA_03455|LE19-84	EIDGHK_14500	97.01	100.0	468
LE17-20C	FMDALA_03460|LE19-84	EIDGHK_14495	96.11	100.0	849
LE17-20C	FMDALA_03465|LE19-84	EIDGHK_14490	98.57	100.0	420
LE17-20C	FMDALA_03470|LE19-84	EIDGHK_14485	96.18	96.0	300
LE17-20C	FMDALA_03475|LE19-84	EIDGHK_14480	96.96	98.97	1164
LE17-20C	FMDALA_03480|LE19-84	EIDGHK_14475	97.58	100.0	1239
LE17-20C	FMDALA_03485|LE19-84	EIDGHK_14470	94.42	73.42	1881
LE17-20C	FMDALA_03490|LE19-84	EIDGHK_14465	95.81	93.07	231
LE17-20C	FMDALA_03395|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_03415|LE19-84	Unmatched	0.0	0.0	0
LE17-20C	FMDALA_03435|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_03400|LE19-84	HENFNN_00680	97.06	100.0	1155
LE18-22	FMDALA_03405|LE19-84	HENFNN_00685	97.28	99.1	891
LE18-22	FMDALA_03410|LE19-84	HENFNN_05175	95.77	100.0	213
LE18-22	FMDALA_03415|LE19-84	HENFNN_05180	92.78	100.36	552
LE18-22	FMDALA_03420|LE19-84	HENFNN_05185	98.28	100.0	291
