Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_03400|LE19-84	EIBFDN_12385	97.40	100.00	1155
FMDALA_03405|LE19-84	EIBFDN_12390	96.15	99.10	891
FMDALA_03410|LE19-84	EIBFDN_12395	94.84	100.00	213
FMDALA_03420|LE19-84	EIBFDN_12405	98.97	100.00	291
FMDALA_03425|LE19-84	EIBFDN_12410	96.69	100.00	906
FMDALA_03430|LE19-84	EIBFDN_12415	97.39	100.00	996
FMDALA_03435|LE19-84	EIBFDN_12420	97.73	100.00	396
FMDALA_03440|LE19-84	EIBFDN_12425	97.01	100.00	1908
FMDALA_03445|LE19-84	EIBFDN_04875	97.35	100.00	756
FMDALA_03450|LE19-84	EIBFDN_04870	98.25	100.00	798
FMDALA_03455|LE19-84	EIBFDN_04865	95.73	100.00	468
FMDALA_03460|LE19-84	EIBFDN_04860	95.05	100.00	849
FMDALA_03465|LE19-84	EIBFDN_04855	96.90	100.00	420
FMDALA_03470|LE19-84	EIBFDN_04850	95.50	96.33	300
FMDALA_03475|LE19-84	EIBFDN_15215	97.22	98.97	1164
FMDALA_03480|LE19-84	EIBFDN_15210	96.85	100.00	1239
FMDALA_03485|LE19-84	EIBFDN_15205	95.22	100.00	1881
FMDALA_03395|LE19-84	Unmatched	0.0	0.0	0
FMDALA_03415|LE19-84	Unmatched	0.0	0.0	0
FMDALA_03490|LE19-84	Unmatched	0.0	0.0	0
