Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_08260|LE19-84	FKFHLE_09285	96.80	100.00	2313
FMDALA_17705|LE19-84	FKFHLE_16170	97.85	100.00	1443
FMDALA_17710|LE19-84	FKFHLE_16175	98.17	100.00	1530
FMDALA_17715|LE19-84	FKFHLE_16180	95.52	100.00	1005
FMDALA_17720|LE19-84	FKFHLE_16185	97.77	100.00	1434
FMDALA_17725|LE19-84	FKFHLE_16190	96.84	100.00	285
FMDALA_17730|LE19-84	FKFHLE_16195	96.08	100.00	867
FMDALA_17735|LE19-84	FKFHLE_16200	98.08	100.00	417
FMDALA_17740|LE19-84	FKFHLE_16205	95.44	100.00	351
FMDALA_17745|LE19-84	FKFHLE_16210	96.87	100.00	1149
FMDALA_17750|LE19-84	FKFHLE_16215	94.31	100.00	897
FMDALA_17755|LE19-84	FKFHLE_16290	97.69	100.00	780
FMDALA_17760|LE19-84	FKFHLE_16295	95.45	100.00	528
FMDALA_19695|LE19-84	FKFHLE_16300	88.75	84.36	390
FMDALA_19700|LE19-84	FKFHLE_16315	97.16	100.00	1548
FMDALA_19705|LE19-84	FKFHLE_16320	98.03	100.00	813
FMDALA_19715|LE19-84	FKFHLE_16330	97.05	100.00	780
FMDALA_19720|LE19-84	FKFHLE_16335	97.52	100.00	1491
FMDALA_09310|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10740|LE19-84	Unmatched	0.0	0.0	0
FMDALA_16125|LE19-84	Unmatched	0.0	0.0	0
FMDALA_16130|LE19-84	Unmatched	0.0	0.0	0
