Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_08260|LE19-84	IHLHBL_00220	97.10	100.00	2313
FMDALA_17705|LE19-84	IHLHBL_13525	98.27	100.00	1443
FMDALA_17710|LE19-84	IHLHBL_13520	97.91	100.00	1530
FMDALA_17715|LE19-84	IHLHBL_13515	97.21	100.00	1005
FMDALA_17720|LE19-84	IHLHBL_13510	98.33	100.00	1434
FMDALA_17725|LE19-84	IHLHBL_13505	97.89	100.00	285
FMDALA_17730|LE19-84	IHLHBL_13500	97.46	100.00	867
FMDALA_17735|LE19-84	IHLHBL_13495	97.36	100.00	417
FMDALA_17740|LE19-84	IHLHBL_13490	98.01	100.00	351
FMDALA_17745|LE19-84	IHLHBL_13485	97.04	100.00	1149
FMDALA_17750|LE19-84	IHLHBL_13480	92.87	100.00	897
FMDALA_17755|LE19-84	IHLHBL_12420	98.08	100.00	780
FMDALA_17760|LE19-84	IHLHBL_12415	95.67	78.79	528
FMDALA_19695|LE19-84	IHLHBL_12400	91.16	84.10	390
FMDALA_19700|LE19-84	IHLHBL_12395	96.04	101.16	1548
FMDALA_19705|LE19-84	IHLHBL_12390	97.29	100.00	813
FMDALA_19715|LE19-84	IHLHBL_12380	97.56	100.00	780
FMDALA_19720|LE19-84	IHLHBL_12375	97.45	100.00	1491
FMDALA_09310|LE19-84	Unmatched	0.0	0.0	0
FMDALA_10740|LE19-84	Unmatched	0.0	0.0	0
FMDALA_16125|LE19-84	Unmatched	0.0	0.0	0
FMDALA_16130|LE19-84	Unmatched	0.0	0.0	0
