Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	FMDALA_08260|LE19-84	ALDGEK_01505	96.76	100.0	2313
LE17-10A	FMDALA_09310|LE19-84	ALDGEK_15575	93.36	99.16	957
LE17-10A	FMDALA_10740|LE19-84	ALDGEK_15575	94.56	98.84	948
LE17-10A	FMDALA_16125|LE19-84	ALDGEK_18215	96.48	85.54	498
LE17-10A	FMDALA_16130|LE19-84	ALDGEK_18210	98.78	100.0	246
LE17-10A	FMDALA_17705|LE19-84	ALDGEK_20700	97.85	100.0	1443
LE17-10A	FMDALA_17710|LE19-84	ALDGEK_20705	97.65	100.0	1530
LE17-10A	FMDALA_17715|LE19-84	ALDGEK_20710	96.62	100.0	1005
LE17-10A	FMDALA_17720|LE19-84	ALDGEK_20715	97.7	100.0	1434
LE17-10A	FMDALA_17725|LE19-84	ALDGEK_18390	96.49	100.0	285
LE17-10A	FMDALA_17730|LE19-84	ALDGEK_18385	97.0	100.0	867
LE17-10A	FMDALA_17735|LE19-84	ALDGEK_18380	98.8	100.0	417
LE17-10A	FMDALA_17740|LE19-84	ALDGEK_18375	96.87	100.0	351
LE17-10A	FMDALA_17745|LE19-84	ALDGEK_18370	95.91	100.0	1149
LE17-10A	FMDALA_17750|LE19-84	ALDGEK_18365	93.43	100.11	897
LE17-10A	FMDALA_17755|LE19-84	ALDGEK_07595	96.92	100.0	780
LE17-10A	FMDALA_17760|LE19-84	ALDGEK_07590	94.89	100.0	528
LE17-10A	FMDALA_19695|LE19-84	ALDGEK_07580	90.27	84.36	390
LE17-10A	FMDALA_19700|LE19-84	ALDGEK_07575	95.61	100.0	1548
LE17-10A	FMDALA_19705|LE19-84	ALDGEK_07570	98.15	100.0	813
LE17-10A	FMDALA_19715|LE19-84	ALDGEK_07560	97.56	100.0	780
LE17-10A	FMDALA_19720|LE19-84	ALDGEK_07555	97.45	100.0	1491
LE17-20C	FMDALA_08260|LE19-84	EIDGHK_01280	96.28	100.0	2313
LE17-20C	FMDALA_09310|LE19-84	EIDGHK_06775	92.25	102.51	957
LE17-20C	FMDALA_10740|LE19-84	EIDGHK_06775	91.06	102.64	948
LE17-20C	FMDALA_16125|LE19-84	EIDGHK_06790	92.77	100.0	498
LE17-20C	FMDALA_16130|LE19-84	EIDGHK_06785	94.72	100.0	246
LE17-20C	FMDALA_17705|LE19-84	EIDGHK_04995	98.13	100.0	1443
LE17-20C	FMDALA_17710|LE19-84	EIDGHK_05000	98.56	100.0	1530
LE17-20C	FMDALA_17715|LE19-84	EIDGHK_05005	97.91	100.0	1005
LE17-20C	FMDALA_17720|LE19-84	EIDGHK_05010	96.86	100.0	1434
LE17-20C	FMDALA_17725|LE19-84	EIDGHK_05015	97.89	100.0	285
LE17-20C	FMDALA_17730|LE19-84	EIDGHK_05020	95.39	100.0	867
LE17-20C	FMDALA_17735|LE19-84	EIDGHK_05025	97.6	100.0	417
LE17-20C	FMDALA_17740|LE19-84	EIDGHK_05030	96.87	100.0	351
LE17-20C	FMDALA_17745|LE19-84	EIDGHK_05035	96.52	100.0	1149
LE17-20C	FMDALA_17750|LE19-84	EIDGHK_05040	93.34	100.45	897
LE17-20C	FMDALA_17755|LE19-84	EIDGHK_05115	96.67	100.0	780
LE17-20C	FMDALA_17760|LE19-84	EIDGHK_05120	93.94	100.0	528
LE17-20C	FMDALA_19695|LE19-84	EIDGHK_06740	91.11	80.77	390
LE17-20C	FMDALA_19700|LE19-84	EIDGHK_06750	95.99	100.0	1548
LE17-20C	FMDALA_19705|LE19-84	EIDGHK_06755	96.68	100.0	813
LE17-20C	FMDALA_19715|LE19-84	EIDGHK_06765	96.41	100.0	780
LE17-20C	FMDALA_19720|LE19-84	EIDGHK_06770	96.91	100.0	1491
LE18-22	FMDALA_08260|LE19-84	HENFNN_14195	96.07	100.0	2313
LE18-22	FMDALA_16125|LE19-84	HENFNN_03885	96.39	100.0	498
LE18-22	FMDALA_16130|LE19-84	HENFNN_03890	98.78	100.0	246
LE18-22	FMDALA_17705|LE19-84	HENFNN_24705	98.27	100.0	1443
LE18-22	FMDALA_17710|LE19-84	HENFNN_24710	98.63	100.0	1530
LE18-22	FMDALA_17715|LE19-84	HENFNN_24715	98.31	100.0	1005
LE18-22	FMDALA_17720|LE19-84	HENFNN_24720	97.84	100.0	1434
LE18-22	FMDALA_17725|LE19-84	HENFNN_24725	98.25	100.0	285
LE18-22	FMDALA_17730|LE19-84	HENFNN_24730	96.42	100.0	867
LE18-22	FMDALA_17735|LE19-84	HENFNN_24735	97.36	100.0	417
LE18-22	FMDALA_17740|LE19-84	HENFNN_24740	98.01	100.0	351
LE18-22	FMDALA_17745|LE19-84	HENFNN_24745	97.21	100.0	1149
LE18-22	FMDALA_17750|LE19-84	HENFNN_24750	93.09	100.0	897
LE18-22	FMDALA_17755|LE19-84	HENFNN_24810	97.31	100.0	780
LE18-22	FMDALA_17760|LE19-84	HENFNN_24805	96.21	100.0	528
LE18-22	FMDALA_19695|LE19-84	HENFNN_13360	89.33	84.1	390
LE18-22	FMDALA_19700|LE19-84	HENFNN_13355	94.64	101.16	1548
LE18-22	FMDALA_19705|LE19-84	HENFNN_13350	97.66	99.75	813
LE18-22	FMDALA_19715|LE19-84	HENFNN_13340	98.46	100.0	780
LE18-22	FMDALA_19720|LE19-84	HENFNN_13335	96.85	100.0	1491
LE18-22	FMDALA_09310|LE19-84	Unmatched	0.0	0.0	0
LE18-22	FMDALA_10740|LE19-84	Unmatched	0.0	0.0	0
LE19-10	FMDALA_08260|LE19-84	PGKGJD_18110	97.1	100.0	2313
LE19-10	FMDALA_09310|LE19-84	PGKGJD_15060	95.65	81.61	957
LE19-10	FMDALA_10740|LE19-84	PGKGJD_15060	95.71	81.12	948
LE19-10	FMDALA_16125|LE19-84	PGKGJD_15050	99.0	100.0	498
LE19-10	FMDALA_16130|LE19-84	PGKGJD_15055	99.19	100.0	246
LE19-10	FMDALA_17705|LE19-84	PGKGJD_21880	98.27	100.0	1443
LE19-10	FMDALA_17710|LE19-84	PGKGJD_21875	97.91	100.0	1530
LE19-10	FMDALA_17715|LE19-84	PGKGJD_21870	97.21	100.0	1005
LE19-10	FMDALA_17720|LE19-84	PGKGJD_21865	98.33	100.0	1434
LE19-10	FMDALA_17725|LE19-84	PGKGJD_21860	97.89	100.0	285
LE19-10	FMDALA_17730|LE19-84	PGKGJD_21855	97.46	100.0	867
LE19-10	FMDALA_17735|LE19-84	PGKGJD_21850	97.36	100.0	417
LE19-10	FMDALA_17740|LE19-84	PGKGJD_21845	98.01	100.0	351
LE19-10	FMDALA_17745|LE19-84	PGKGJD_21840	97.04	100.0	1149
LE19-10	FMDALA_17750|LE19-84	PGKGJD_21835	92.87	100.0	897
LE19-10	FMDALA_17755|LE19-84	PGKGJD_20015	98.08	100.0	780
LE19-10	FMDALA_17760|LE19-84	PGKGJD_20020	95.67	78.79	528
LE19-10	FMDALA_19695|LE19-84	PGKGJD_20035	91.16	84.1	390
LE19-10	FMDALA_19700|LE19-84	PGKGJD_20040	96.04	101.16	1548
LE19-10	FMDALA_19705|LE19-84	PGKGJD_20045	97.29	100.0	813
LE19-10	FMDALA_19715|LE19-84	PGKGJD_20055	97.56	100.0	780
LE19-10	FMDALA_19720|LE19-84	PGKGJD_20060	97.45	100.0	1491
LE19-114	FMDALA_08260|LE19-84	OCDKLD_07820	96.15	100.0	2313
LE19-114	FMDALA_16125|LE19-84	OCDKLD_17545	96.59	100.0	498
LE19-114	FMDALA_16130|LE19-84	OCDKLD_17550	98.37	100.0	246
LE19-114	FMDALA_17705|LE19-84	OCDKLD_16905	98.06	100.0	1443
LE19-114	FMDALA_17710|LE19-84	OCDKLD_16910	97.78	100.0	1530
LE19-114	FMDALA_17715|LE19-84	OCDKLD_16915	96.82	100.0	1005
LE19-114	FMDALA_17720|LE19-84	OCDKLD_16920	97.77	100.0	1434
LE19-114	FMDALA_17725|LE19-84	OCDKLD_16925	98.95	100.0	285
LE19-114	FMDALA_17730|LE19-84	OCDKLD_16930	96.31	100.0	867
LE19-114	FMDALA_17735|LE19-84	OCDKLD_16935	98.56	100.0	417
LE19-114	FMDALA_17740|LE19-84	OCDKLD_16940	96.58	100.0	351
LE19-114	FMDALA_17745|LE19-84	OCDKLD_16945	95.82	100.0	1149
LE19-114	FMDALA_17750|LE19-84	OCDKLD_16950	94.09	100.0	897
LE19-114	FMDALA_17755|LE19-84	OCDKLD_00315	97.31	100.0	780
LE19-114	FMDALA_17760|LE19-84	OCDKLD_00320	94.32	100.0	528
LE19-114	FMDALA_19695|LE19-84	OCDKLD_00335	90.85	84.1	390
LE19-114	FMDALA_19700|LE19-84	OCDKLD_00340	95.93	100.0	1548
LE19-114	FMDALA_19705|LE19-84	OCDKLD_00345	97.79	100.0	813
LE19-114	FMDALA_19715|LE19-84	OCDKLD_00355	97.56	100.0	780
LE19-114	FMDALA_19720|LE19-84	OCDKLD_00360	97.45	100.0	1491
LE19-114	FMDALA_09310|LE19-84	Unmatched	0.0	0.0	0
LE19-114	FMDALA_10740|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_08260|LE19-84	GMBOIL_00145	96.37	100.0	2313
LE19-12	FMDALA_09310|LE19-84	GMBOIL_07950	95.77	81.61	957
LE19-12	FMDALA_10740|LE19-84	GMBOIL_07950	95.71	81.22	948
LE19-12	FMDALA_17705|LE19-84	GMBOIL_02555	97.73	82.33	1443
LE19-12	FMDALA_17710|LE19-84	GMBOIL_02550	97.84	100.0	1530
LE19-12	FMDALA_17715|LE19-84	GMBOIL_02545	96.02	100.0	1005
LE19-12	FMDALA_17720|LE19-84	GMBOIL_02540	97.49	100.0	1434
LE19-12	FMDALA_17725|LE19-84	GMBOIL_02535	99.3	100.0	285
LE19-12	FMDALA_17730|LE19-84	GMBOIL_02530	95.73	100.0	867
LE19-12	FMDALA_17735|LE19-84	GMBOIL_02525	98.56	100.0	417
LE19-12	FMDALA_17740|LE19-84	GMBOIL_02520	97.72	100.0	351
LE19-12	FMDALA_17745|LE19-84	GMBOIL_02515	96.31	89.56	1149
LE19-12	FMDALA_17750|LE19-84	GMBOIL_15280	92.94	101.0	897
LE19-12	FMDALA_17760|LE19-84	GMBOIL_20610	93.75	100.0	528
LE19-12	FMDALA_19695|LE19-84	GMBOIL_20615	88.45	84.36	390
LE19-12	FMDALA_19700|LE19-84	GMBOIL_20620	96.19	100.06	1548
LE19-12	FMDALA_19705|LE19-84	GMBOIL_20625	97.41	99.75	813
LE19-12	FMDALA_19715|LE19-84	GMBOIL_20635	96.92	100.0	780
LE19-12	FMDALA_16125|LE19-84	Unmatched	0.0	0.0	0
LE19-12	FMDALA_16130|LE19-84	Unmatched	0.0	0.0	0
