Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_08260|LE19-84	ALDGEK_01505	96.76	100.00	2313
FMDALA_09310|LE19-84	ALDGEK_15575	93.36	99.16	957
FMDALA_10740|LE19-84	ALDGEK_15575	94.56	98.84	948
FMDALA_16125|LE19-84	ALDGEK_18215	96.48	85.54	498
FMDALA_16130|LE19-84	ALDGEK_18210	98.78	100.00	246
FMDALA_17705|LE19-84	ALDGEK_20700	97.85	100.00	1443
FMDALA_17710|LE19-84	ALDGEK_20705	97.65	100.00	1530
FMDALA_17715|LE19-84	ALDGEK_20710	96.62	100.00	1005
FMDALA_17720|LE19-84	ALDGEK_20715	97.70	100.00	1434
FMDALA_17725|LE19-84	ALDGEK_18390	96.49	100.00	285
FMDALA_17730|LE19-84	ALDGEK_18385	97.00	100.00	867
FMDALA_17735|LE19-84	ALDGEK_18380	98.80	100.00	417
FMDALA_17740|LE19-84	ALDGEK_18375	96.87	100.00	351
FMDALA_17745|LE19-84	ALDGEK_18370	95.91	100.00	1149
FMDALA_17750|LE19-84	ALDGEK_18365	93.43	100.11	897
FMDALA_17755|LE19-84	ALDGEK_07595	96.92	100.00	780
FMDALA_17760|LE19-84	ALDGEK_07590	94.89	100.00	528
FMDALA_19695|LE19-84	ALDGEK_07580	90.27	84.36	390
FMDALA_19700|LE19-84	ALDGEK_07575	95.61	100.00	1548
FMDALA_19705|LE19-84	ALDGEK_07570	98.15	100.00	813
FMDALA_19715|LE19-84	ALDGEK_07560	97.56	100.00	780
FMDALA_19720|LE19-84	ALDGEK_07555	97.45	100.00	1491
