Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
FMDALA_08260|LE19-84	EIDGHK_01280	96.28	100.00	2313
FMDALA_09310|LE19-84	EIDGHK_06775	92.25	102.51	957
FMDALA_10740|LE19-84	EIDGHK_06775	91.06	102.64	948
FMDALA_16125|LE19-84	EIDGHK_06790	92.77	100.00	498
FMDALA_16130|LE19-84	EIDGHK_06785	94.72	100.00	246
FMDALA_17705|LE19-84	EIDGHK_04995	98.13	100.00	1443
FMDALA_17710|LE19-84	EIDGHK_05000	98.56	100.00	1530
FMDALA_17715|LE19-84	EIDGHK_05005	97.91	100.00	1005
FMDALA_17720|LE19-84	EIDGHK_05010	96.86	100.00	1434
FMDALA_17725|LE19-84	EIDGHK_05015	97.89	100.00	285
FMDALA_17730|LE19-84	EIDGHK_05020	95.39	100.00	867
FMDALA_17735|LE19-84	EIDGHK_05025	97.60	100.00	417
FMDALA_17740|LE19-84	EIDGHK_05030	96.87	100.00	351
FMDALA_17745|LE19-84	EIDGHK_05035	96.52	100.00	1149
FMDALA_17750|LE19-84	EIDGHK_05040	93.34	100.45	897
FMDALA_17755|LE19-84	EIDGHK_05115	96.67	100.00	780
FMDALA_17760|LE19-84	EIDGHK_05120	93.94	100.00	528
FMDALA_19695|LE19-84	EIDGHK_06740	91.11	80.77	390
FMDALA_19700|LE19-84	EIDGHK_06750	95.99	100.00	1548
FMDALA_19705|LE19-84	EIDGHK_06755	96.68	100.00	813
FMDALA_19715|LE19-84	EIDGHK_06765	96.41	100.00	780
FMDALA_19720|LE19-84	EIDGHK_06770	96.91	100.00	1491
