Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	OCDKLD_05385|LE19-114	ALDGEK_19850	98.65	100.0	1182
LE17-10A	OCDKLD_05390|LE19-114	ALDGEK_19845	98.91	100.0	642
LE17-10A	OCDKLD_05395|LE19-114	ALDGEK_19840	98.54	100.0	411
LE17-10A	OCDKLD_05400|LE19-114	ALDGEK_19835	99.33	100.0	600
LE17-10A	OCDKLD_07975|LE19-114	ALDGEK_19120	98.83	100.0	1881
LE17-10A	OCDKLD_19565|LE19-114	ALDGEK_21945	98.04	100.0	153
LE17-10A	OCDKLD_19570|LE19-114	ALDGEK_21950	99.09	100.0	771
LE17-10A	OCDKLD_05380|LE19-114	Unmatched	0.0	0.0	0
LE17-10A	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE17-20C	OCDKLD_05380|LE19-114	EIDGHK_06605	96.08	98.55	207
LE17-20C	OCDKLD_05385|LE19-114	EIDGHK_06600	96.62	100.0	1182
LE17-20C	OCDKLD_05390|LE19-114	EIDGHK_06595	97.2	100.0	642
LE17-20C	OCDKLD_05395|LE19-114	EIDGHK_06590	95.38	100.0	411
LE17-20C	OCDKLD_05400|LE19-114	EIDGHK_06585	97.5	100.0	600
LE17-20C	OCDKLD_07975|LE19-114	EIDGHK_14575	98.19	100.0	1881
LE17-20C	OCDKLD_19565|LE19-114	EIDGHK_06885	91.39	98.69	153
LE17-20C	OCDKLD_19570|LE19-114	EIDGHK_06890	95.84	93.64	771
LE17-20C	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE18-22	OCDKLD_05380|LE19-114	HENFNN_10565	94.61	98.55	207
LE18-22	OCDKLD_05385|LE19-114	HENFNN_10570	96.28	100.0	1182
LE18-22	OCDKLD_05390|LE19-114	HENFNN_10575	97.2	100.0	642
LE18-22	OCDKLD_05395|LE19-114	HENFNN_10580	96.35	100.0	411
LE18-22	OCDKLD_05400|LE19-114	HENFNN_10585	97.83	100.0	600
LE18-22	OCDKLD_07975|LE19-114	HENFNN_22050	97.93	100.0	1881
LE18-22	OCDKLD_07985|LE19-114	HENFNN_22035	96.51	100.54	1110
LE18-22	OCDKLD_19565|LE19-114	HENFNN_12805	90.07	98.69	153
LE18-22	OCDKLD_19570|LE19-114	HENFNN_12800	95.84	93.64	771
LE19-10	OCDKLD_05385|LE19-114	PGKGJD_03170	96.87	100.0	1182
LE19-10	OCDKLD_05390|LE19-114	PGKGJD_03165	97.82	100.0	642
LE19-10	OCDKLD_05395|LE19-114	PGKGJD_03160	98.05	100.0	411
LE19-10	OCDKLD_05400|LE19-114	PGKGJD_03155	97.0	100.0	600
LE19-10	OCDKLD_07975|LE19-114	PGKGJD_03190	98.35	100.0	1881
LE19-10	OCDKLD_19565|LE19-114	PGKGJD_03145	91.39	98.69	153
LE19-10	OCDKLD_19570|LE19-114	PGKGJD_03140	95.57	93.64	771
LE19-10	OCDKLD_05380|LE19-114	Unmatched	0.0	0.0	0
LE19-10	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE19-114	OCDKLD_05380|LE19-114	OCDKLD_05380	100.0	100.0	207
LE19-114	OCDKLD_05385|LE19-114	OCDKLD_05385	100.0	100.0	1182
LE19-114	OCDKLD_05390|LE19-114	OCDKLD_05390	100.0	100.0	642
LE19-114	OCDKLD_05395|LE19-114	OCDKLD_05395	100.0	100.0	411
LE19-114	OCDKLD_05400|LE19-114	OCDKLD_05400	100.0	100.0	600
LE19-114	OCDKLD_07975|LE19-114	OCDKLD_07975	100.0	100.0	1881
LE19-114	OCDKLD_07985|LE19-114	OCDKLD_07985	100.0	100.0	1110
LE19-114	OCDKLD_19565|LE19-114	OCDKLD_19565	100.0	100.0	153
LE19-114	OCDKLD_19570|LE19-114	OCDKLD_19570	100.0	100.0	771
LE19-12	OCDKLD_05380|LE19-114	GMBOIL_12150	95.1	98.55	207
LE19-12	OCDKLD_05385|LE19-114	GMBOIL_12145	96.7	100.0	1182
LE19-12	OCDKLD_05395|LE19-114	GMBOIL_02825	97.08	100.0	411
LE19-12	OCDKLD_05400|LE19-114	GMBOIL_02830	97.5	100.0	600
LE19-12	OCDKLD_07975|LE19-114	GMBOIL_01345	98.19	100.0	1881
LE19-12	OCDKLD_07985|LE19-114	GMBOIL_14835	96.68	100.54	1110
LE19-12	OCDKLD_19565|LE19-114	GMBOIL_08120	90.07	98.69	153
LE19-12	OCDKLD_05390|LE19-114	Unmatched	0.0	0.0	0
LE19-12	OCDKLD_19570|LE19-114	Unmatched	0.0	0.0	0
LE19-13	OCDKLD_05380|LE19-114	IDJNMB_19170	94.15	99.03	207
LE19-13	OCDKLD_05385|LE19-114	IDJNMB_14710	97.6	98.9	1182
LE19-13	OCDKLD_05390|LE19-114	IDJNMB_14705	98.29	100.0	642
LE19-13	OCDKLD_05395|LE19-114	IDJNMB_14700	97.57	100.0	411
LE19-13	OCDKLD_05400|LE19-114	IDJNMB_14695	97.67	100.0	600
LE19-13	OCDKLD_07975|LE19-114	IDJNMB_02425	98.25	100.0	1881
LE19-13	OCDKLD_19565|LE19-114	IDJNMB_14685	90.07	98.69	153
LE19-13	OCDKLD_19570|LE19-114	IDJNMB_14680	95.01	93.64	771
LE19-13	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_07975|LE19-114	FLBHPM_16465	98.41	100.0	1881
LE19-131	OCDKLD_07985|LE19-114	FLBHPM_16450	98.11	100.0	1110
LE19-131	OCDKLD_05380|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_05385|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_05390|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_05395|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_05400|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_19565|LE19-114	Unmatched	0.0	0.0	0
LE19-131	OCDKLD_19570|LE19-114	Unmatched	0.0	0.0	0
LE19-195	OCDKLD_05380|LE19-114	BHKFFO_16570	92.16	98.55	207
LE19-195	OCDKLD_05385|LE19-114	BHKFFO_16575	95.94	100.0	1182
LE19-195	OCDKLD_05390|LE19-114	BHKFFO_16580	97.51	100.0	642
LE19-195	OCDKLD_05395|LE19-114	BHKFFO_16585	96.59	100.0	411
LE19-195	OCDKLD_05400|LE19-114	BHKFFO_16590	98.33	100.0	600
LE19-195	OCDKLD_07975|LE19-114	BHKFFO_17605	97.66	100.0	1881
LE19-195	OCDKLD_19565|LE19-114	BHKFFO_01810	92.05	98.69	153
LE19-195	OCDKLD_19570|LE19-114	BHKFFO_01815	96.26	93.64	771
LE19-195	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_05385|LE19-114	JMPPHP_07455	98.65	100.0	1182
LE19-196	OCDKLD_05395|LE19-114	JMPPHP_15715	98.54	100.0	411
LE19-196	OCDKLD_05400|LE19-114	JMPPHP_15720	99.33	100.0	600
LE19-196	OCDKLD_07975|LE19-114	JMPPHP_06465	98.83	100.0	1881
LE19-196	OCDKLD_19565|LE19-114	JMPPHP_15690	98.04	100.0	153
LE19-196	OCDKLD_19570|LE19-114	JMPPHP_15685	99.09	100.0	771
LE19-196	OCDKLD_05380|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_05390|LE19-114	Unmatched	0.0	0.0	0
LE19-196	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE19-197	OCDKLD_05380|LE19-114	KBOODB_18770	95.1	98.55	207
LE19-197	OCDKLD_05385|LE19-114	KBOODB_18765	96.7	100.0	1182
LE19-197	OCDKLD_05390|LE19-114	KBOODB_18760	97.2	100.0	642
LE19-197	OCDKLD_05395|LE19-114	KBOODB_18755	97.08	100.0	411
LE19-197	OCDKLD_05400|LE19-114	KBOODB_18750	97.5	100.0	600
LE19-197	OCDKLD_07975|LE19-114	KBOODB_01555	98.03	100.0	1881
LE19-197	OCDKLD_07985|LE19-114	KBOODB_01540	96.68	100.54	1110
LE19-197	OCDKLD_19565|LE19-114	KBOODB_12935	90.07	98.69	153
LE19-197	OCDKLD_19570|LE19-114	KBOODB_12940	97.09	93.64	771
LE19-251	OCDKLD_05385|LE19-114	IHLHBL_12680	96.87	100.0	1182
LE19-251	OCDKLD_05390|LE19-114	IHLHBL_12675	97.82	100.0	642
LE19-251	OCDKLD_05395|LE19-114	IHLHBL_12670	98.05	100.0	411
LE19-251	OCDKLD_05400|LE19-114	IHLHBL_12665	97.0	100.0	600
LE19-251	OCDKLD_07975|LE19-114	IHLHBL_12700	98.35	100.0	1881
LE19-251	OCDKLD_19565|LE19-114	IHLHBL_12655	91.39	98.69	153
LE19-251	OCDKLD_19570|LE19-114	IHLHBL_12650	95.57	93.64	771
LE19-251	OCDKLD_05380|LE19-114	Unmatched	0.0	0.0	0
LE19-251	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE19-281	OCDKLD_05385|LE19-114	HOOJMB_05215	96.36	100.0	1182
LE19-281	OCDKLD_05390|LE19-114	HOOJMB_05210	97.66	100.0	642
LE19-281	OCDKLD_05395|LE19-114	HOOJMB_05010	98.05	100.0	411
LE19-281	OCDKLD_05400|LE19-114	HOOJMB_05015	97.0	100.0	600
LE19-281	OCDKLD_07975|LE19-114	HOOJMB_15340	98.49	70.49	1881
LE19-281	OCDKLD_19570|LE19-114	HOOJMB_19625	96.95	93.64	771
LE19-281	OCDKLD_05380|LE19-114	Unmatched	0.0	0.0	0
LE19-281	OCDKLD_07985|LE19-114	Unmatched	0.0	0.0	0
LE19-281	OCDKLD_19565|LE19-114	Unmatched	0.0	0.0	0
LE19-338	OCDKLD_05380|LE19-114	IJGFIK_15315	94.61	98.55	207
LE19-338	OCDKLD_05385|LE19-114	IJGFIK_15320	95.69	100.0	1182
LE19-338	OCDKLD_05390|LE19-114	IJGFIK_15325	97.82	100.0	642
LE19-338	OCDKLD_05395|LE19-114	IJGFIK_15330	96.35	100.0	411
