Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_00335|LE19-195	ALDGEK_00670	97.65	100.0	255
LE17-10A	BHKFFO_00340|LE19-195	ALDGEK_00665	98.68	100.0	303
LE17-10A	BHKFFO_00345|LE19-195	ALDGEK_00660	97.33	100.0	1086
LE17-10A	BHKFFO_08585|LE19-195	ALDGEK_00650	97.53	98.78	657
LE17-10A	BHKFFO_08595|LE19-195	ALDGEK_00645	98.39	100.0	435
LE17-10A	BHKFFO_08600|LE19-195	ALDGEK_00640	98.21	100.0	1512
LE17-10A	BHKFFO_08605|LE19-195	ALDGEK_00635	96.21	100.0	396
LE17-10A	BHKFFO_08590|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_00335|LE19-195	EIDGHK_18545	98.43	100.0	255
LE17-20C	BHKFFO_00340|LE19-195	EIDGHK_18550	99.01	100.0	303
LE17-20C	BHKFFO_00345|LE19-195	EIDGHK_18555	97.33	100.0	1086
LE17-20C	BHKFFO_08585|LE19-195	EIDGHK_15745	98.15	98.78	657
LE17-20C	BHKFFO_08595|LE19-195	EIDGHK_15740	98.16	100.0	435
LE17-20C	BHKFFO_08600|LE19-195	EIDGHK_15735	97.95	100.0	1512
LE17-20C	BHKFFO_08605|LE19-195	EIDGHK_15730	97.44	88.64	396
LE17-20C	BHKFFO_08590|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_00335|LE19-195	HENFNN_15400	98.82	100.0	255
LE18-22	BHKFFO_00340|LE19-195	HENFNN_15405	98.35	100.0	303
LE18-22	BHKFFO_00345|LE19-195	HENFNN_15410	97.7	100.0	1086
LE18-22	BHKFFO_08585|LE19-195	HENFNN_00605	99.24	100.0	657
LE18-22	BHKFFO_08595|LE19-195	HENFNN_00600	99.54	100.0	435
LE18-22	BHKFFO_08600|LE19-195	HENFNN_00595	99.54	100.0	1512
LE18-22	BHKFFO_08605|LE19-195	HENFNN_00590	99.24	100.0	396
LE18-22	BHKFFO_08590|LE19-195	Unmatched	0.0	0.0	0
LE19-10	BHKFFO_00335|LE19-195	PGKGJD_19800	97.65	100.0	255
LE19-10	BHKFFO_00340|LE19-195	PGKGJD_19795	98.02	100.0	303
LE19-10	BHKFFO_00345|LE19-195	PGKGJD_19790	97.42	100.0	1086
LE19-10	BHKFFO_08585|LE19-195	PGKGJD_05045	97.53	98.78	657
LE19-10	BHKFFO_08595|LE19-195	PGKGJD_05040	99.77	100.0	435
LE19-10	BHKFFO_08600|LE19-195	PGKGJD_05035	98.61	100.0	1512
LE19-10	BHKFFO_08605|LE19-195	PGKGJD_05030	99.24	100.0	396
LE19-10	BHKFFO_08590|LE19-195	Unmatched	0.0	0.0	0
LE19-114	BHKFFO_00335|LE19-195	OCDKLD_13100	98.04	100.0	255
LE19-114	BHKFFO_00340|LE19-195	OCDKLD_13095	99.01	100.0	303
LE19-114	BHKFFO_00345|LE19-195	OCDKLD_13090	97.7	100.0	1086
LE19-114	BHKFFO_08585|LE19-195	OCDKLD_13080	97.69	98.78	657
LE19-114	BHKFFO_08595|LE19-195	OCDKLD_13075	98.39	100.0	435
LE19-114	BHKFFO_08600|LE19-195	OCDKLD_13070	97.95	100.0	1512
LE19-114	BHKFFO_08605|LE19-195	OCDKLD_13065	95.73	88.64	396
LE19-114	BHKFFO_08590|LE19-195	Unmatched	0.0	0.0	0
LE19-12	BHKFFO_00335|LE19-195	GMBOIL_08330	98.82	100.0	255
LE19-12	BHKFFO_00340|LE19-195	GMBOIL_08335	98.65	98.02	303
LE19-12	BHKFFO_00345|LE19-195	GMBOIL_08340	97.24	100.0	1086
LE19-12	BHKFFO_08595|LE19-195	GMBOIL_07400	99.31	100.0	435
LE19-12	BHKFFO_08600|LE19-195	GMBOIL_07395	97.69	100.0	1512
LE19-12	BHKFFO_08605|LE19-195	GMBOIL_07390	96.72	100.0	396
LE19-12	BHKFFO_08585|LE19-195	Unmatched	0.0	0.0	0
LE19-12	BHKFFO_08590|LE19-195	Unmatched	0.0	0.0	0
LE19-13	BHKFFO_00335|LE19-195	IDJNMB_09305	98.82	100.0	255
LE19-13	BHKFFO_00340|LE19-195	IDJNMB_09310	99.01	100.0	303
LE19-13	BHKFFO_00345|LE19-195	IDJNMB_09315	97.33	100.0	1086
LE19-13	BHKFFO_08585|LE19-195	IDJNMB_09330	98.17	99.85	657
