Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_01020|LE19-195	ALDGEK_05230	98.33	100.0	240
LE17-10A	BHKFFO_07225|LE19-195	ALDGEK_05645	97.93	100.0	387
LE17-10A	BHKFFO_07230|LE19-195	ALDGEK_05640	87.41	101.58	696
LE17-10A	BHKFFO_07255|LE19-195	ALDGEK_05630	97.16	100.0	810
LE17-10A	BHKFFO_09175|LE19-195	ALDGEK_11775	96.01	98.34	663
LE17-10A	BHKFFO_11935|LE19-195	ALDGEK_12460	95.21	100.0	1731
LE17-10A	BHKFFO_11940|LE19-195	ALDGEK_12465	97.74	99.91	1107
LE17-10A	BHKFFO_17645|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_01020|LE19-195	EIDGHK_04265	98.33	100.0	240
LE17-20C	BHKFFO_07225|LE19-195	EIDGHK_06375	98.97	100.0	387
LE17-20C	BHKFFO_07255|LE19-195	EIDGHK_06415	97.53	100.0	810
LE17-20C	BHKFFO_11935|LE19-195	EIDGHK_13570	97.11	100.0	1731
LE17-20C	BHKFFO_11940|LE19-195	EIDGHK_13565	98.01	99.91	1107
LE17-20C	BHKFFO_07230|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_09175|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_17645|LE19-195	Unmatched	0.0	0.0	0
LE18-22	BHKFFO_01020|LE19-195	HENFNN_11885	97.08	100.0	240
LE18-22	BHKFFO_07225|LE19-195	HENFNN_13900	98.15	97.67	387
LE18-22	BHKFFO_07230|LE19-195	HENFNN_13905	88.13	100.43	696
LE18-22	BHKFFO_07255|LE19-195	HENFNN_13920	98.15	99.88	810
LE18-22	BHKFFO_09175|LE19-195	HENFNN_09210	97.26	99.1	663
LE18-22	BHKFFO_11935|LE19-195	HENFNN_17995	97.92	100.0	1731
LE18-22	BHKFFO_11940|LE19-195	HENFNN_21585	98.37	99.91	1107
LE18-22	BHKFFO_17645|LE19-195	Unmatched	0.0	0.0	0
LE19-10	BHKFFO_01020|LE19-195	PGKGJD_09030	97.92	100.0	240
LE19-10	BHKFFO_07230|LE19-195	PGKGJD_05610	91.52	100.0	696
LE19-10	BHKFFO_07255|LE19-195	PGKGJD_05630	99.63	99.88	810
LE19-10	BHKFFO_09175|LE19-195	PGKGJD_16755	99.55	100.0	663
LE19-10	BHKFFO_11935|LE19-195	PGKGJD_02510	97.57	100.0	1731
LE19-10	BHKFFO_11940|LE19-195	PGKGJD_02515	98.92	100.0	1107
LE19-10	BHKFFO_17645|LE19-195	PGKGJD_06120	96.04	92.24	438
LE19-10	BHKFFO_07225|LE19-195	Unmatched	0.0	0.0	0
LE19-114	BHKFFO_01020|LE19-195	OCDKLD_05360	97.5	100.0	240
LE19-114	BHKFFO_07225|LE19-195	OCDKLD_11930	99.22	100.0	387
LE19-114	BHKFFO_07230|LE19-195	OCDKLD_11925	87.7	100.43	696
LE19-114	BHKFFO_07255|LE19-195	OCDKLD_13545	97.28	100.0	810
LE19-114	BHKFFO_11935|LE19-195	OCDKLD_09950	95.67	100.0	1731
LE19-114	BHKFFO_11940|LE19-195	OCDKLD_10245	96.29	99.91	1107
LE19-114	BHKFFO_09175|LE19-195	Unmatched	0.0	0.0	0
LE19-114	BHKFFO_17645|LE19-195	Unmatched	0.0	0.0	0
LE19-12	BHKFFO_07225|LE19-195	GMBOIL_06180	98.45	100.0	387
LE19-12	BHKFFO_07230|LE19-195	GMBOIL_06170	91.95	100.0	696
LE19-12	BHKFFO_07255|LE19-195	GMBOIL_23145	97.28	100.0	810
LE19-12	BHKFFO_09175|LE19-195	GMBOIL_18440	90.98	101.96	663
LE19-12	BHKFFO_11935|LE19-195	GMBOIL_21290	98.38	100.0	1731
LE19-12	BHKFFO_11940|LE19-195	GMBOIL_21365	97.38	99.91	1107
LE19-12	BHKFFO_01020|LE19-195	Unmatched	0.0	0.0	0
LE19-12	BHKFFO_17645|LE19-195	Unmatched	0.0	0.0	0
LE19-13	BHKFFO_01020|LE19-195	IDJNMB_02020	96.67	100.0	240
LE19-13	BHKFFO_07225|LE19-195	IDJNMB_01445	98.97	100.0	387
LE19-13	BHKFFO_07230|LE19-195	IDJNMB_01450	87.84	100.43	696
LE19-13	BHKFFO_07255|LE19-195	IDJNMB_01465	97.41	100.0	810
LE19-13	BHKFFO_09175|LE19-195	IDJNMB_01430	97.54	98.04	663
LE19-13	BHKFFO_11935|LE19-195	IDJNMB_02015	97.0	100.0	1731
LE19-13	BHKFFO_11940|LE19-195	IDJNMB_02010	97.29	99.91	1107
LE19-13	BHKFFO_17645|LE19-195	Unmatched	0.0	0.0	0
LE19-131	BHKFFO_01020|LE19-195	FLBHPM_09330	96.25	100.0	240
LE19-131	BHKFFO_07225|LE19-195	FLBHPM_09435	98.19	100.0	387
