Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_08125|LE19-195	FKFHLE_10795	97.22	100.00	828
BHKFFO_08130|LE19-195	FKFHLE_10790	96.93	99.89	945
BHKFFO_08135|LE19-195	FKFHLE_10785	98.82	100.00	255
BHKFFO_08140|LE19-195	FKFHLE_10780	97.58	100.00	2064
BHKFFO_08145|LE19-195	FKFHLE_10775	97.57	100.00	534
BHKFFO_08150|LE19-195	FKFHLE_10770	97.23	100.00	975
BHKFFO_08155|LE19-195	FKFHLE_10765	97.84	98.98	981
BHKFFO_08160|LE19-195	FKFHLE_10760	89.68	101.31	153
BHKFFO_08165|LE19-195	FKFHLE_10755	97.89	100.00	1281
BHKFFO_08170|LE19-195	FKFHLE_10750	98.49	100.00	1062
BHKFFO_08185|LE19-195	FKFHLE_10745	97.35	100.00	792
BHKFFO_08190|LE19-195	FKFHLE_10740	93.67	100.16	1278
BHKFFO_08175|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_08180|LE19-195	Unmatched	0.0	0.0	0
BHKFFO_08195|LE19-195	Unmatched	0.0	0.0	0
