Strain_Name	Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
LE17-10A	BHKFFO_08125|LE19-195	ALDGEK_08885	97.1	100.0	828
LE17-10A	BHKFFO_08130|LE19-195	ALDGEK_08880	96.83	100.0	945
LE17-10A	BHKFFO_08135|LE19-195	ALDGEK_08875	98.82	100.0	255
LE17-10A	BHKFFO_08140|LE19-195	ALDGEK_08870	96.51	100.0	2064
LE17-10A	BHKFFO_08145|LE19-195	ALDGEK_08865	96.76	98.13	534
LE17-10A	BHKFFO_08150|LE19-195	ALDGEK_08850	97.03	100.0	975
LE17-10A	BHKFFO_08155|LE19-195	ALDGEK_08845	97.15	100.0	981
LE17-10A	BHKFFO_08160|LE19-195	ALDGEK_08840	90.97	101.31	153
LE17-10A	BHKFFO_08165|LE19-195	ALDGEK_08835	97.89	100.0	1281
LE17-10A	BHKFFO_08170|LE19-195	ALDGEK_08830	98.4	100.0	1062
LE17-10A	BHKFFO_08185|LE19-195	ALDGEK_08825	96.34	100.0	792
LE17-10A	BHKFFO_08190|LE19-195	ALDGEK_08820	96.01	100.0	1278
LE17-10A	BHKFFO_08195|LE19-195	ALDGEK_08815	96.69	98.21	1170
LE17-10A	BHKFFO_08175|LE19-195	Unmatched	0.0	0.0	0
LE17-10A	BHKFFO_08180|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08125|LE19-195	EIDGHK_09700	96.27	100.36	828
LE17-20C	BHKFFO_08130|LE19-195	EIDGHK_09705	97.23	99.47	945
LE17-20C	BHKFFO_08135|LE19-195	EIDGHK_09710	97.65	100.0	255
LE17-20C	BHKFFO_08165|LE19-195	EIDGHK_09725	98.05	100.0	1281
LE17-20C	BHKFFO_08170|LE19-195	EIDGHK_09730	98.78	100.0	1062
LE17-20C	BHKFFO_08185|LE19-195	EIDGHK_09735	96.84	100.0	792
LE17-20C	BHKFFO_08190|LE19-195	EIDGHK_09740	95.46	100.0	1278
LE17-20C	BHKFFO_08195|LE19-195	EIDGHK_09745	97.09	100.0	1170
LE17-20C	BHKFFO_08140|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08145|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08150|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08155|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08160|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08175|LE19-195	Unmatched	0.0	0.0	0
LE17-20C	BHKFFO_08180|LE19-195	Unmatched	0.0	0.0	0
