Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_00230|LE19-195	IOJBKL_14780	98.64	100.00	294
BHKFFO_00235|LE19-195	IOJBKL_14775	98.69	99.91	1071
BHKFFO_00240|LE19-195	IOJBKL_14770	97.45	100.00	705
BHKFFO_00265|LE19-195	IOJBKL_11765	97.58	100.00	828
BHKFFO_00270|LE19-195	IOJBKL_11770	98.10	100.00	1155
BHKFFO_00275|LE19-195	IOJBKL_11775	98.99	100.00	1590
BHKFFO_02475|LE19-195	IOJBKL_09310	97.65	99.65	1155
BHKFFO_02480|LE19-195	IOJBKL_09315	96.69	100.00	393
BHKFFO_02525|LE19-195	IOJBKL_11785	96.61	100.00	915
BHKFFO_05060|LE19-195	IOJBKL_23665	97.47	100.00	1224
BHKFFO_05070|LE19-195	IOJBKL_11595	97.75	99.60	1251
