Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_00230|LE19-195	FKFHLE_03915	96.60	100.00	294
BHKFFO_00235|LE19-195	FKFHLE_03910	96.27	100.09	1071
BHKFFO_00240|LE19-195	FKFHLE_03905	96.17	100.00	705
BHKFFO_00265|LE19-195	FKFHLE_03895	95.41	100.00	828
BHKFFO_00270|LE19-195	FKFHLE_03890	96.36	100.00	1155
BHKFFO_00275|LE19-195	FKFHLE_03885	96.92	100.00	1590
BHKFFO_02475|LE19-195	FKFHLE_03920	96.71	100.00	1155
BHKFFO_02480|LE19-195	FKFHLE_03925	97.46	100.00	393
BHKFFO_02525|LE19-195	FKFHLE_03875	97.49	100.00	915
BHKFFO_05060|LE19-195	FKFHLE_03940	97.37	99.43	1224
BHKFFO_05070|LE19-195	FKFHLE_03935	96.16	100.00	1251
