Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_00230|LE19-195	JAMHJB_11255	96.60	100.00	294
BHKFFO_00235|LE19-195	JAMHJB_11250	96.31	98.60	1071
BHKFFO_00240|LE19-195	JAMHJB_11245	96.17	100.00	705
BHKFFO_00265|LE19-195	JAMHJB_11235	96.50	100.00	828
BHKFFO_00270|LE19-195	JAMHJB_11230	97.49	100.00	1155
BHKFFO_00275|LE19-195	JAMHJB_11225	97.67	100.00	1590
BHKFFO_02475|LE19-195	JAMHJB_14300	97.31	99.65	1155
BHKFFO_02480|LE19-195	JAMHJB_14295	96.44	100.00	393
BHKFFO_02525|LE19-195	JAMHJB_04580	97.49	100.00	915
BHKFFO_05060|LE19-195	JAMHJB_10510	97.47	100.00	1224
BHKFFO_05070|LE19-195	JAMHJB_18260	97.20	100.00	1251
