Query_Name	Reference_Name	Identity_Score	Query_Coverage	Query_Length
BHKFFO_00230|LE19-195	EIDGHK_08135	96.94	100.00	294
BHKFFO_00235|LE19-195	EIDGHK_08130	96.31	98.60	1071
BHKFFO_00240|LE19-195	EIDGHK_08125	96.17	100.00	705
BHKFFO_00265|LE19-195	EIDGHK_08115	96.74	100.00	828
BHKFFO_00270|LE19-195	EIDGHK_08110	97.06	100.00	1155
BHKFFO_00275|LE19-195	EIDGHK_08105	97.80	100.00	1590
BHKFFO_02475|LE19-195	EIDGHK_18980	97.31	99.65	1155
BHKFFO_02480|LE19-195	EIDGHK_18985	97.20	100.00	393
BHKFFO_02525|LE19-195	EIDGHK_08090	97.38	100.00	915
BHKFFO_05060|LE19-195	EIDGHK_14355	97.47	100.00	1224
BHKFFO_05070|LE19-195	EIDGHK_01025	96.96	100.00	1251
